Depth,AC,CAL,CNL,DEN,GR,HAC,ILD,ILM,LLD,LLS,MINV,MNOR,MSFL,SFLU,SP,result
1035.8491,95.8224,8.537,27.2261,2.3169,87.4794,96.4373,5.2183,5.5249,8.7832,7.7621,7.5931,6.3134,10.5351,6.4475,65.3746,非油层
1035.8991,93.7906,8.4368,27.0927,2.3179,86.3362,96.3729,5.2681,5.6246,9.2868,8.2463,7.344,5.9724,10.7827,7.0675,64.6246,非油层
1035.9491,92.2616,8.3615,27.0395,2.3157,85.5741,96.409,5.3976,5.7612,9.6287,8.6288,7.5243,5.6717,10.7417,7.5983,63.9145,非油层
1035.9991,90.5947,8.3164,27.005,2.3102,85.6285,96.4399,5.5206,5.8819,9.786,8.8845,7.653,5.7467,10.318,8.1291,63.2536,非油层
1036.0491,90.2505,8.3024,26.9841,2.3048,85.6285,96.3625,5.6383,6.0509,9.8794,9.0674,7.8214,5.936,10.0954,8.4607,62.6478,非油层
1036.0991,90.8963,8.299,27.011,2.2963,86.1729,95.6664,5.7916,6.1968,10.0154,9.2387,7.7814,5.9209,10.5346,8.7652,62.0998,非油层
1036.1491,91.8491,8.307,27.052,2.2889,86.6628,94.9289,5.9615,6.359,10.1389,9.4071,7.7255,5.9532,10.7945,8.9863,61.6104,非油层
1036.1991,93.3432,8.3172,27.1589,2.2853,86.935,93.7352,6.1176,6.5742,10.359,9.5829,7.5099,5.9283,10.3425,9.1429,61.179,非油层
1036.2491,94.2844,8.3227,27.3103,2.2847,86.8806,93.3484,6.2734,6.7512,10.6921,9.8436,7.6012,5.7669,11.7568,9.406,60.8042,非油层
1036.2991,95.3827,8.3247,27.5057,2.2861,87.2616,93.4876,6.4314,6.9206,11.0227,10.0998,8.1254,5.7852,13.3186,9.6407,60.4844,非油层
1036.3491,95.8881,8.3237,27.7334,2.2872,87.9693,93.9285,6.6238,7.137,11.2893,10.2952,9.0741,5.9988,13.5074,9.8874,60.2178,非油层
1036.3991,95.8597,8.3208,28.009,2.2902,89.1125,94.4597,6.7414,7.3165,11.4067,10.3058,9.4388,6.896,13.7386,10.2168,60.0025,非油层
1036.4491,95.3518,8.3145,28.323,2.2928,90.5823,94.6763,6.8298,7.4398,11.292,10.1635,9.2923,7.06,13.8834,10.5532,59.8362,非油层
1036.4991,93.886,8.3135,28.6081,2.2943,92.1609,95.1043,6.9412,7.5414,10.9345,9.8507,8.5965,7.2681,12.6091,10.8896,59.7158,非油层
1036.5491,92.7747,8.314,28.889,2.2975,93.9029,95.6896,6.987,7.6202,10.3971,9.374,8.3015,6.6034,13.1876,11.246,59.6374,非油层
1036.5991,91.5087,8.3174,29.1612,2.3027,95.4271,96.8112,7.0341,7.6278,9.7487,8.8249,8.6916,6.3865,13.4616,11.2637,59.5962,非油层
1036.6491,91.3862,8.3169,29.4257,2.3082,97.2779,97.0639,7.0977,7.5807,9.215,8.384,9.0926,6.5566,14.0931,11.2813,59.586,非油层
1036.6991,92.611,8.3193,29.652,2.3139,98.6388,96.213,7.1165,7.5336,8.7979,8.0409,9.1988,6.959,14.6199,11.0704,59.6003,非油层
1036.7491,94.2225,8.3167,29.8603,2.3206,99.5643,95.2719,7.0749,7.4407,8.4953,7.7312,8.8451,6.9473,15.4373,10.7651,59.6322,非油层
1036.7991,96.8331,8.314,29.9885,2.3253,99.8909,95.2074,7.0125,7.294,8.1971,7.4618,8.4496,6.6919,13.2533,10.3115,59.6753,非油层
1036.8491,98.219,8.3133,30.0467,2.3302,99.6187,96.4915,6.9802,7.1473,7.9231,7.2131,7.7271,6.673,11.9572,9.659,59.7245,非油层
1036.8991,99.2645,8.3203,30.0627,2.3291,98.7477,99.3019,6.925,7.0515,7.6557,6.9784,6.5702,6.4618,10.3166,8.9996,59.7765,非油层
1036.9491,99.476,8.3295,30.0225,2.3246,98.2578,100.7252,6.8526,6.929,7.3888,6.7522,5.6553,5.4775,9.1248,8.3192,59.8301,非油层
1036.9991,99.512,8.345,29.9832,2.3222,97.9312,101.54,6.8157,6.7897,7.1867,6.5446,5.4578,4.524,7.8172,7.6931,59.8865,非油层
1037.0491,99.5159,8.3615,29.8711,2.3218,97.2235,101.5632,6.727,6.7368,7.0814,6.4106,5.9509,4.1799,7.7864,7.3331,59.9492,非油层
1037.0991,99.3573,8.3731,29.7363,2.3202,96.4069,101.4446,6.634,6.6857,7.0868,6.3549,6.5289,4.5598,8.2554,6.986,60.0233,非油层
1037.1491,99.1459,8.376,29.566,2.3242,95.2638,101.344,6.5372,6.603,7.1496,6.3626,6.8061,5.0042,8.6518,6.7843,60.1146,非油层
1037.1991,98.8185,8.3745,29.3266,2.3315,94.0117,100.6917,6.501,6.5751,7.2931,6.4225,6.7851,5.3543,8.999,6.5826,60.2294,非油层
1037.2491,98.7875,8.3653,29.0528,2.3416,92.7053,99.9207,6.4525,6.5383,7.4649,6.5491,6.5448,5.4578,8.9942,6.571,60.3731,非油层
1037.2991,98.9023,8.3566,28.8514,2.3513,91.6165,98.5464,6.3607,6.4846,7.6924,6.7219,6.511,5.2626,9.1957,6.6755,60.5499,非油层
1037.3491,98.9332,8.3508,28.6767,2.3593,90.7456,97.9147,6.3248,6.4641,7.9016,6.9085,6.7068,5.126,9.7533,6.7727,60.7624,非油层
1037.3991,98.6612,8.3528,28.5335,2.3648,89.8201,97.7136,6.2848,6.4437,8.1092,7.0956,6.8496,5.2076,9.6047,6.8974,61.0114,非油层
1037.4491,98.3569,8.3557,28.4127,2.3724,89.3302,98.0952,6.1729,6.4044,8.3041,7.2837,6.7372,5.4081,9.5305,6.9797,61.2963,非油层
1037.4991,97.8168,8.3639,28.3049,2.3832,89.058,98.91,6.1124,6.3497,8.4606,7.4164,6.4084,5.3338,9.4687,7.062,61.6154,非油层
1037.5491,97.3449,8.3714,28.3091,2.3944,89.548,99.24,6.0648,6.3245,8.4741,7.4365,6.1942,5.1074,8.9073,7.1704,61.9666,非油层
1037.5991,96.3741,8.3796,28.382,2.4037,90.1468,98.5232,5.9882,6.2912,8.4395,7.3973,6.1,4.9899,8.0868,7.2553,62.3474,非油层
1037.6491,95.5839,8.3864,28.4842,2.4131,91.3988,96.9478,5.9124,6.266,8.3033,7.301,6.1509,4.9309,8.1281,7.3476,62.7555,非油层
1037.6991,94.5499,8.3956,28.6373,2.4222,92.2698,93.057,5.8704,6.2408,8.159,7.1474,6.3142,4.9682,8.2343,7.398,63.189,非油层
1037.7491,94.1503,8.4041,28.8243,2.4278,93.3585,90.2981,5.7998,6.1995,7.9822,6.9908,6.8523,4.8661,8.5157,7.4951,63.646,非油层
1037.7991,94.3063,8.4142,28.9981,2.4289,94.6105,87.5702,5.7277,6.1303,7.8228,6.8677,7.6302,5.3243,9.8492,7.5295,64.1245,非油层
1037.8491,94.9831,8.421,29.1486,2.4264,96.1892,87.5057,5.6912,6.0328,7.6416,6.727,8.0413,5.9801,10.7021,7.5573,64.6219,非油层
1037.8991,96.4115,8.4293,29.2787,2.4254,97.7679,89.339,5.6852,5.971,7.4638,6.5661,7.4477,7.0073,10.2817,7.4824,65.1346,非油层
1037.9491,97.1386,8.436,29.4347,2.4215,99.0199,90.9969,5.6459,5.8948,7.2239,6.4066,6.4314,6.6692,9.8151,7.3528,65.6577,非油层
1037.9991,97.5357,8.446,29.6366,2.4188,100.2175,92.8869,5.6161,5.7634,6.9574,6.223,5.7843,5.8717,9.2857,7.1842,66.1849,非油层
1044.6491,97.8889,8.9604,30.2719,2.3957,88.187,100.2276,2.6221,2.7038,6.9711,5.9185,5.7061,4.3642,6.9055,3.5615,68.2806,差油层
1044.6991,94.9135,8.8159,30.2047,2.4032,87.2072,93.3406,2.7029,2.8286,7.6275,6.4431,6.1776,5.5057,7.932,4.5257,67.9532,差油层
1044.7491,93.3896,8.6595,30.2237,2.411,86.3362,91.1129,2.7835,2.9557,8.0529,6.8071,6.8291,5.0072,8.8581,5.6325,67.6664,差油层
1044.7991,91.7859,8.5394,30.1915,2.4099,86.0096,91.8839,2.8861,3.0973,8.0904,6.9352,6.9227,5.4624,8.8061,6.7392,67.4253,差油层
1044.8491,91.1335,8.4566,30.1609,2.4082,85.9551,94.1477,2.9769,3.2188,7.8206,6.8501,6.989,5.4989,8.446,7.6116,67.2357,差油层
1044.8991,90.4645,8.4215,30.1543,2.3996,86.6628,97.2908,3.0977,3.369,7.44,6.6352,6.5475,5.6087,7.6011,8.3625,67.1037,差油层
1044.9491,90.1061,8.4092,30.1579,2.389,87.4249,97.6208,3.2293,3.4977,7.0628,6.4165,6.079,5.362,7.4086,8.9463,67.0361,差油层
1044.9991,89.6226,8.413,30.1748,2.3788,88.2415,95.4756,3.3427,3.6265,6.7468,6.2384,5.7641,4.9007,6.862,9.1879,67.0395,差油层
1045.0491,89.6419,8.4174,30.1673,2.3677,88.9492,93.8331,3.5182,3.749,6.4817,6.0696,5.706,4.5904,6.5667,9.0685,67.1196,差油层
1045.0991,90.2272,8.423,30.1427,2.3601,89.6568,93.4464,3.6834,3.8516,6.3344,5.9289,5.6771,4.5453,6.4391,8.9492,67.2802,差油层
1045.1491,90.7893,8.4201,30.1136,2.3479,90.2556,94.8593,3.8372,3.9859,6.1942,5.818,5.6462,4.5308,6.8329,8.5065,67.5224,差油层
1045.1991,91.2057,8.4205,30.0835,2.3429,91.181,98.0591,4.0179,4.0987,6.0772,5.714,5.7317,4.5337,6.7925,7.9357,67.8438,差油层
1045.2491,91.1116,8.421,29.992,2.3429,92.2698,100.0187,4.1777,4.1974,5.9931,5.6114,5.6106,4.5663,6.9945,7.3267,68.2382,差油层
1045.2991,90.5405,8.422,29.9441,2.3472,92.9774,101.5477,4.338,4.2961,5.919,5.5243,5.3328,4.6043,6.6802,6.9065,68.6948,差油层
1045.3491,90.0777,8.421,29.9688,2.3562,93.8484,101.4162,4.4428,4.3776,5.8506,5.421,5.0107,4.1178,6.9206,6.4862,69.1992,差油层
1045.3991,89.504,8.4186,29.9587,2.3682,94.7738,99.5262,4.5305,4.4377,5.757,5.31,4.8603,3.9538,6.9014,6.2267,69.7338,差油层
1045.4491,89.4318,8.4126,29.9646,2.3813,95.7537,97.5177,4.6321,4.476,5.6057,5.1313,5.2245,3.6474,7.0729,6.0776,70.2788,差油层
1045.4991,90.2079,8.4034,29.9803,2.3869,96.4069,94.6453,4.6578,4.4996,5.4507,4.9698,5.4832,4.0168,6.5993,5.9794,70.8135,差油层
1045.5491,91.461,8.3944,29.977,2.3977,97.2235,93.3536,4.6747,4.5232,5.3323,4.8244,5.645,4.1994,6.7002,5.8407,71.3177,差油层
1045.5991,94.2818,8.3869,29.9391,2.4048,97.8223,93.0416,4.6633,4.4988,5.2165,4.697,5.3295,4.4995,6.383,5.6798,71.7735,差油层
1045.6491,96.494,8.3842,29.9356,2.4174,97.659,93.779,4.6264,4.4539,5.1208,4.5787,5.086,4.5075,6.383,5.5188,72.1659,差油层
1045.6991,99.6745,8.3847,29.9295,2.4171,97.8223,95.7927,4.5825,4.4086,5.0707,4.4949,4.9956,4.2597,5.8962,5.3623,72.4841,差油层
1045.7491,101.3105,8.39,29.8855,2.4146,97.9312,97.3449,4.5273,4.3691,5.0207,4.411,4.6046,4.1454,6.0194,5.2117,72.7218,差油层
1045.7991,102.8485,8.3992,29.8692,2.4081,97.7134,99.6758,4.4989,4.3021,4.9462,4.3154,4.2033,3.7624,5.9427,5.0182,72.8771,差油层
1046.4491,97.4751,8.4397,29.6122,2.3855,94.7194,98.2963,4.2684,4.1911,5.4023,4.5245,4.574,3.6955,5.9589,4.234,69.6981,差油层
1046.4991,97.2405,8.4365,29.6795,2.3899,94.4472,98.4485,4.2874,4.2318,5.4791,4.6056,4.6371,3.8581,6.353,4.295,69.2216,差油层
1046.5491,97.363,8.4346,29.7011,2.394,94.3928,98.4536,4.3167,4.2775,5.6761,4.7487,4.8438,3.9933,6.3988,4.3293,68.7476,差油层
1046.5991,97.6131,8.4377,29.678,2.3984,94.2839,98.3067,4.3445,4.3332,5.9375,4.9476,4.8426,4.1923,6.4223,4.4094,68.2909,差油层
1046.6491,97.5937,8.4418,29.7069,2.393,93.4674,98.1855,4.3589,4.381,6.2045,5.1622,4.9097,4.1814,6.6067,4.5307,67.867,差油层
1046.6991,97.1012,8.444,29.8245,2.3794,92.1609,97.8838,4.3865,4.4236,6.4448,5.3539,4.9483,4.4991,6.1533,4.6483,67.491,差油层
1046.7491,96.5662,8.4508,29.963,2.3669,91.0177,97.6569,4.4129,4.4692,6.581,5.489,5.0269,4.6941,5.8636,4.8037,67.1762,差油层
1046.7991,95.7579,8.4569,30.0285,2.3537,90.2012,97.4945,4.4338,4.5008,6.6552,5.5633,4.9216,4.7302,5.7762,5.0143,66.9336,差油层
1046.8491,95.3415,8.4566,30.0509,2.3403,89.6024,97.5048,4.4407,4.5409,6.6161,5.5683,5.1031,4.2514,5.8617,5.2208,66.7704,差油层
1046.8991,94.8709,8.4571,30.1695,2.3337,89.2758,97.4016,4.4407,4.581,6.5819,5.542,5.5344,4.0112,6.0306,5.4505,66.6907,差油层
1046.9491,94.5847,8.453,30.3074,2.3345,89.6024,97.0793,4.4447,4.5983,6.5702,5.53,5.9556,4.378,6.5981,5.6758,66.6946,差油层
1046.9991,94.1206,8.4418,30.4308,2.3358,89.9834,96.2981,4.4359,4.6109,6.5868,5.5305,6.1947,4.6472,7.405,5.8901,66.7791,差油层
1047.0491,93.8318,8.4247,30.5569,2.3365,90.6367,95.785,4.4283,4.5984,6.5663,5.5216,6.2527,4.9104,8.0375,6.0547,66.9386,差油层
1047.0991,93.6333,8.4094,30.7356,2.3354,91.4532,95.4627,4.4168,4.5706,6.5134,5.4752,6.045,4.7968,8.0878,6.1046,67.1649,差油层
1047.1491,93.7261,8.3912,30.9369,2.3315,92.3786,95.5632,4.4131,4.5481,6.3624,5.385,5.526,4.8276,7.7799,6.0909,67.4486,差油层
1047.1991,94.1554,8.3825,31.0978,2.324,92.7597,96.1537,4.4124,4.5105,6.1237,5.2301,4.971,4.4107,7.5168,6.0395,67.7786,差油层
1047.2491,94.5241,8.3813,31.2083,2.3168,93.794,96.6126,4.3933,4.4662,5.8743,5.0177,4.7208,4.0626,6.7903,5.8861,68.1432,差油层
1047.2991,95.0811,8.3862,31.3581,2.3042,95.046,97.1412,4.3759,4.4198,5.5936,4.7952,4.679,3.748,6.2105,5.6953,68.5302,差油层
1047.3491,95.4511,8.3888,31.5563,2.3089,96.6791,97.0793,4.3599,4.3527,5.3731,4.6128,4.5177,3.7524,6.3795,5.4566,68.9272,差油层
1047.3991,96.124,8.3958,31.6672,2.3126,98.8021,96.2749,4.3512,4.3083,5.2475,4.4636,4.6704,3.6933,6.2382,5.2179,69.3221,差油层
1047.4491,96.7119,8.3942,31.7167,2.3251,100.7619,95.3441,4.3198,4.2595,5.1418,4.3595,4.7517,3.7431,6.0527,4.9682,69.7034,差油层
1047.4991,97.7884,8.3896,31.7926,2.3304,102.0683,94.1193,4.2888,4.2098,5.0732,4.2952,4.8756,4.0795,5.9509,4.7185,70.0611,差油层
1047.5491,98.5942,8.3859,31.9201,2.3424,102.8305,93.6862,4.2666,4.1548,5.0489,4.238,4.6013,4.2014,5.8702,4.5269,70.3868,差油层
1047.5991,99.815,8.3883,32.0299,2.3445,103.4293,93.9311,4.2321,4.0998,4.9959,4.1718,4.384,4.1003,5.6029,4.3985,70.6746,差油层
1057.6491,93.7932,8.4331,29.4066,2.3802,94.4472,97.6801,4.4924,4.6584,7.06,6.1665,6.2813,4.8145,7.8444,5.4697,68.5477,非油层
1057.6991,93.1279,8.3874,29.398,2.3901,94.9372,97.332,4.5536,4.733,6.8372,6.0491,6.0898,4.7993,7.787,5.5974,68.6035,非油层
1057.7491,93.079,8.362,29.4079,2.4,94.7738,96.3677,4.6079,4.787,6.6172,5.9002,5.7407,4.5871,7.4003,5.7315,68.6337,非油层
1057.7991,93.7996,8.3559,29.3826,2.4081,94.175,94.5628,4.6834,4.8349,6.4201,5.7874,5.6006,4.2657,7.9406,5.7938,68.6228,非油层
1057.8491,94.7768,8.354,29.2943,2.4149,92.7597,93.681,4.7553,4.9019,6.3059,5.7347,5.9987,4.6058,9.0996,5.7716,68.5592,非油层
1057.8991,96.3986,8.359,29.1837,2.4214,91.8343,93.7455,4.8812,4.9598,6.2268,5.7309,6.6332,5.5178,9.2322,5.744,68.4364,非油层
1057.9491,97.2211,8.3673,29.1014,2.4214,90.6367,94.7021,5.003,5.0349,6.2134,5.7461,6.9606,6.25,9.311,5.6857,68.2526,非油层
1057.9991,97.6672,8.3787,29.03,2.418,89.6568,97.3423,5.1252,5.1228,6.1755,5.765,6.6087,5.8591,9.421,5.6439,68.0112,非油层
1058.0491,97.4468,8.3942,28.9433,2.408,89.6024,99.3999,5.2398,5.1975,6.1463,5.7845,6.0205,5.0482,8.4836,5.66,67.719,非油层
1058.0991,96.4554,8.4218,28.8556,2.3944,90.0379,101.7462,5.3217,5.3078,6.1588,5.8217,5.2866,4.1236,6.9713,5.7223,67.3865,非油层
1058.1491,95.4601,8.4602,28.7898,2.3832,89.9834,102.2155,5.4443,5.4108,6.235,5.9024,4.7284,3.5181,6.5829,5.8178,67.0257,非油层
1058.1991,93.7751,8.4978,28.7435,2.3741,89.929,101.1842,5.5882,5.5356,6.4162,6.067,4.3911,3.0267,6.7955,5.9083,66.6495,非油层
1058.2491,92.7438,8.529,28.7174,2.3651,89.7113,99.601,5.7222,5.6696,6.8247,6.3941,4.5198,3.0421,7.1864,5.9963,66.2705,非油层
1058.2991,91.7176,8.5462,28.7084,2.3538,89.2213,96.7596,5.8554,5.7844,7.4546,6.9103,5.2957,3.7668,7.5598,6.0754,65.8997,非油层
1058.3491,91.5216,8.5387,28.7242,2.3438,88.6225,95.1481,5.938,5.9204,8.0629,7.4479,6.2566,4.7004,7.8759,6.2042,65.5462,非油层
1058.3991,92.0747,8.5029,28.7152,2.334,87.8604,94.1064,6.0268,6.0671,8.5786,7.934,6.8883,5.3455,8.1728,6.333,65.2159,非油层
1058.4491,92.8172,8.4694,28.6663,2.3246,87.0439,94.2121,6.098,6.1935,9.0221,8.3395,6.7429,5.3116,8.1565,6.574,64.9117,非油层
1058.4991,94.0072,8.4423,28.6057,2.3094,86.4451,94.7846,6.1944,6.3483,9.307,8.612,6.3478,5.0126,8.2786,6.8756,64.6331,非油层
1058.5491,94.6479,8.4285,28.5739,2.2947,85.6285,95.1327,6.2909,6.4922,9.5141,8.83,6.3097,4.8825,8.5327,7.2696,64.3768,非油层
1058.5991,95.3467,8.4273,28.5574,2.2827,85.0297,96.017,6.3579,6.6361,9.6941,9.0041,6.8483,5.1185,9.6507,7.6304,64.1368,非油层
1058.6491,95.7296,8.4358,28.5454,2.277,84.9209,97.234,6.4016,6.7377,9.8616,9.1464,7.6246,5.6294,10.8687,8.0892,63.9054,非油层
1058.6991,96.0583,8.4346,28.502,2.2745,84.8664,99.4412,6.4335,6.7999,9.9674,9.2442,8.2924,6.0157,12.2646,8.601,63.674,非油层
1058.7491,96.0957,8.4234,28.4377,2.2783,85.1386,100.5576,6.4562,6.8908,9.9727,9.255,8.6268,6.2319,13.2963,9.1217,63.4346,非油层
1058.7991,96.0699,8.4063,28.3931,2.2855,85.7918,100.39,6.4761,6.9605,9.7564,9.095,8.762,6.2933,14.5303,9.5178,63.18,非油层
1058.8491,96.2994,8.3876,28.3408,2.2951,86.2273,99.2194,6.5319,6.9972,9.4481,8.8706,8.5984,6.5351,13.9184,9.7721,62.9056,非油层
1058.8991,97.1064,8.3699,28.3123,2.304,86.5539,96.8189,6.6057,7.0183,9.0737,8.6042,8.3034,6.3346,13.1233,9.8976,62.6091,非油层
1058.9491,97.7111,8.3593,28.3405,2.3141,86.4995,95.5194,6.6769,7.011,8.6796,8.3063,7.8762,6.3618,11.8567,9.8588,62.2913,非油层
1058.9991,98.1739,8.3583,28.3979,2.3235,85.9007,94.4339,6.7175,7.0252,8.3033,8.0267,7.5282,5.6542,10.8695,9.7276,61.9561,非油层
1059.0491,98.1275,8.3607,28.4564,2.3287,85.0842,94.1967,6.7492,7.0542,8.0388,7.7988,7.604,6.1902,9.6975,9.5264,61.6094,非油层
1059.0991,97.653,8.3656,28.511,2.327,83.941,94.3849,6.8408,7.1036,7.9531,7.6934,7.4841,5.9791,9.1071,9.1801,61.2591,非油层
1059.1491,97.1451,8.3772,28.6158,2.3238,82.7434,94.7046,6.9341,7.1677,8.0179,7.7185,7.1269,5.9538,9.0905,8.8209,60.9138,非油层
1059.1991,96.0531,8.3956,28.7698,2.3193,81.8724,95.3337,7.0345,7.2033,8.2175,7.8739,6.5093,4.9892,9.5279,8.4616,60.5824,非油层
1059.2491,95.2474,8.4118,28.9305,2.315,81.3825,95.7283,7.1159,7.2539,8.5002,8.1044,6.5222,4.886,9.7251,8.2195,60.2723,非油层
1059.2991,94.3553,8.4261,29.0766,2.3137,80.6204,96.1485,7.1527,7.3343,8.9191,8.4049,7.0715,5.3883,10.0531,8.1193,59.99,非油层
1059.3491,94.1374,8.4358,29.2467,2.3157,80.4571,96.2749,7.1895,7.4449,9.367,8.7994,7.5031,5.8983,10.6055,8.0682,59.7395,非油层
1059.3991,94.2895,8.4397,29.4319,2.319,79.8038,96.1279,7.1941,7.5554,9.8915,9.222,7.4792,5.8614,10.6357,8.2068,59.523,非油层
1059.4491,94.4146,8.431,29.5573,2.3259,79.2595,95.7025,7.2282,7.6317,10.3644,9.604,7.294,5.5409,10.5603,8.3453,59.3404,非油层
1059.4991,94.421,8.4092,29.6508,2.3336,78.334,94.4751,7.2971,7.6932,10.7833,9.898,7.2887,5.4375,10.7527,8.7027,59.1896,非油层
1059.5491,94.1838,8.3893,29.7015,2.339,77.4086,93.3613,7.3065,7.8026,10.9902,10.0726,7.7371,5.5904,11.8741,9.1579,59.0674,非油层
1059.5991,93.7854,8.3733,29.6925,2.3409,76.1566,91.7111,7.2696,7.8655,11.0204,10.0746,8.458,6.0256,13.6863,9.5731,58.969,非油层
1059.6491,93.5508,8.3552,29.6091,2.3428,74.8501,91.0227,7.2349,7.9284,10.8817,9.9837,9.1981,6.5668,14.9509,9.9718,58.8893,非油层
1059.6991,93.4696,8.3433,29.4548,2.3374,73.9247,91.2238,7.2691,8.0005,10.6731,9.8577,9.532,6.8831,16.1212,10.3337,58.8227,非油层
1059.7491,93.5108,8.3467,29.263,2.3285,73.9791,92.1958,7.32,8.0268,10.4088,9.7258,9.544,6.9845,16.9568,10.6448,58.7638,非油层
1059.7991,93.6526,8.3443,29.0522,2.3176,74.2513,94.2508,7.37,8.0386,10.1504,9.5893,9.4494,6.8197,16.8536,10.9066,58.7072,非油层
1059.8491,93.7261,8.3373,28.8402,2.3066,74.6868,95.4008,7.3755,8.0558,9.9152,9.4648,9.3448,6.8781,16.182,10.9596,58.6481,非油层
1059.8991,93.6746,8.3278,28.6209,2.2976,75.5034,96.476,7.3823,8.0612,9.8221,9.3911,9.0729,6.8847,14.9804,10.8501,58.5825,非油层
1059.9491,93.4554,8.3155,28.4534,2.2954,75.83,96.9891,7.4055,8.0453,9.8692,9.3889,8.4657,6.602,13.6734,10.5919,58.5069,非油层
1059.9991,92.7915,8.299,28.3206,2.295,75.6122,97.7807,7.4412,7.9814,9.966,9.474,7.8547,6.09,12.5173,10.2792,58.4187,非油层
1060.0491,92.2526,8.2825,28.2119,2.2997,75.6122,98.0411,7.5238,8.0207,10.1685,9.6214,7.3303,5.576,11.3904,10.0114,58.3163,非油层
1060.0991,91.6067,8.2733,28.1452,2.3094,75.6122,97.4171,7.5674,8.0915,10.4673,9.8005,7.1788,5.4218,10.2003,9.7602,58.1991,非油层
1060.1491,91.4378,8.2709,28.1015,2.324,76.0477,96.1589,7.6016,8.1381,10.7361,9.9858,7.3287,5.4603,10.4546,9.6256,58.0672,非油层
1060.1991,91.5061,8.2702,28.1342,2.3367,76.8098,93.5727,7.6249,8.2367,11.0331,10.1544,7.799,5.549,10.9636,9.6583,57.9217,非油层
1060.2491,91.5564,8.2692,28.2358,2.3502,77.5175,91.4636,7.5926,8.2752,11.4325,10.3747,8.5112,6.2512,13.4889,9.6911,57.7645,非油层
1060.2991,91.3553,8.2726,28.3899,2.3629,78.0619,87.926,7.6201,8.3081,11.743,10.5797,9.3652,6.9414,15.9589,9.9428,57.5979,非油层
1060.3491,91.073,8.2714,28.5972,2.3697,78.7151,85.4869,7.645,8.3399,11.9567,10.7538,10.0076,7.3745,18.3045,10.3571,57.4246,非油层
1060.3991,90.886,8.2714,28.8226,2.3672,79.5316,83.0219,7.5859,8.3735,12.0838,10.8634,10.3257,7.2308,20.8052,10.8764,57.2474,非油层
1060.4491,91.1181,8.2733,29.0644,2.3548,80.3482,83.0348,7.5177,8.4072,12.0004,10.9066,10.3765,7.0637,24.101,11.323,57.0687,非油层
1060.4991,92.0824,8.2794,29.3151,2.3378,80.5115,85.9252,7.4766,8.3541,11.7465,10.7506,10.5262,7.1658,22.3623,11.5602,56.8908,非油层
1060.5491,93.0055,8.2886,29.6029,2.3153,80.4571,89.1404,7.4473,8.2695,11.385,10.4612,10.4938,7.619,20.5549,11.7973,56.7158,非油层
1060.5991,94.5757,8.2997,29.8925,2.2925,80.2938,94.0033,7.3821,8.1716,10.8375,10.0555,10.0049,7.416,18.7437,11.7797,56.5449,非油层
1060.6491,95.5877,8.3055,30.1503,2.269,79.7494,96.4476,7.3271,8.0761,10.1873,9.5553,9.1507,6.9805,16.3272,11.5453,56.3795,非油层
1060.6991,97.0458,8.3075,30.3515,2.2512,78.9873,98.5748,7.3293,8.0187,9.6285,9.0724,8.4194,6.1538,12.7304,11.3108,56.2204,非油层
1060.7491,98.0179,8.3034,30.5311,2.2391,78.8784,99.2993,7.2928,7.9612,9.2459,8.7353,8.0884,5.8548,12.3644,10.8607,56.0689,非油层
1060.7991,99.5069,8.2917,30.691,2.2342,79.0417,99.9181,7.2666,7.8748,9.0242,8.5843,7.9679,5.8127,12.0948,10.4106,55.9262,非油层
1060.8491,100.3487,8.2801,30.7978,2.2334,78.7695,100.2379,7.2808,7.855,9.111,8.5984,8.0026,5.8321,12.0051,9.861,55.7943,非油层
1060.8991,101.188,8.2702,30.8816,2.235,78.2252,100.8,7.296,7.8351,9.319,8.7561,8.0496,5.9779,11.7568,9.4145,55.6759,非油层
1060.9491,101.4897,8.2608,30.9157,2.2359,77.5175,101.3002,7.2835,7.8331,9.6323,9.0063,8.0012,5.9985,11.6817,9.1323,55.5745,非油层
1060.9991,101.9229,8.2525,30.9101,2.2332,76.4288,102.4527,7.2962,7.831,9.9464,9.2672,7.8498,5.9004,11.3817,8.8835,55.4947,非油层
1061.0491,102.2464,8.2474,30.8719,2.2245,75.1223,103.2185,7.2842,7.824,10.2693,9.4985,7.692,5.8017,11.3683,8.9143,55.4421,非油层
1061.0991,102.5713,8.2399,30.8145,2.2154,74.088,104.255,7.2633,7.8384,10.51,9.7142,7.6988,5.7507,11.6525,9.0454,55.4227,非油层
1061.1491,102.6242,8.2353,30.7793,2.2071,73.2715,104.5283,7.2335,7.8751,10.7507,9.9099,7.8956,5.8277,12.4232,9.236,55.4435,非油层
1061.1991,102.65,8.2319,30.7159,2.2006,72.2372,104.812,7.2337,7.8772,10.8901,10.0394,8.2606,6.0389,13.4925,9.6055,55.5112,非油层
1061.2491,102.7119,8.231,30.5904,2.1992,71.5295,104.6315,7.2384,7.9362,11.0302,10.1786,8.7269,6.3917,14.662,9.9751,55.6322,非油层
1061.2991,102.8021,8.2242,30.4258,2.2039,71.1484,103.9405,7.2337,7.9482,11.1851,10.3422,9.1196,6.7466,15.6405,10.3326,55.8118,非油层
1061.3491,102.766,8.2126,30.2637,2.2112,71.3117,102.9246,7.2181,7.912,11.3664,10.5152,9.2645,6.7546,16.1515,10.6622,56.0537,非油层
