Depth,AC,CAL,CNL,DEN,GR,MINV,MNOR,R045,R4,RILD,RILM,RLL8,RLLD,RLLS,RPRX,SP,result
1438.0,87.6268,8.8182,23.8308,2.3889,72.2497,5.3303,6.4058,9.1151,4.0903,9.0173,9.3929,8.4752,8.8887,8.6617,21.9512,67.1381,水层
1438.03125,87.6262,8.7827,23.8667,2.3909,71.7673,5.2919,6.3931,8.6791,4.4233,9.48,9.8565,8.1971,8.5978,8.3937,21.6299,66.4723,水层
1438.0625,87.6253,8.7371,23.8907,2.3939,71.0438,5.2408,6.3036,8.3584,4.782,9.9112,10.1908,7.8988,8.3626,8.0889,20.5427,65.8194,水层
1438.09375,87.625,8.7117,23.9146,2.3983,70.1601,5.1513,6.2397,9.1392,5.1278,10.2854,10.7137,7.6822,8.0739,7.8968,19.7993,65.2944,水层
1438.125,87.5842,8.6661,23.9506,2.4015,68.6344,5.1002,6.1629,9.8304,5.5249,10.6539,11.1182,7.4026,7.8821,7.695,19.2602,64.6927,水层
1438.15625,87.5435,8.6407,23.9745,2.4067,66.7075,5.0363,6.0606,10.5471,5.8579,10.8934,11.5166,7.2397,7.7091,7.4845,18.5632,64.155,水层
1438.1875,87.4829,8.6102,24.0105,2.4107,65.1016,5.0108,5.9711,11.2895,6.2422,11.2419,11.8411,7.1067,7.5121,7.3474,18.4639,63.7197,水层
1438.21875,87.3619,8.5949,24.0344,2.4151,63.2549,5.0749,5.9072,12.4545,6.524,11.6016,12.2654,6.9246,7.3202,7.1729,18.6409,63.4509,水层
1438.25,87.3214,8.5948,24.0464,2.4181,61.3279,5.2415,5.8177,13.2609,6.7802,11.9284,12.7048,6.7722,7.0675,7.0544,18.0318,63.182,水层
1438.28125,87.2005,8.5845,24.0823,2.4215,59.401,5.3568,5.7538,13.9649,7.0876,12.1739,13.0871,6.6849,6.8742,6.9124,16.9358,62.862,水层
1438.3125,87.1198,8.5843,24.0822,2.4241,57.3136,5.5106,5.677,14.8353,7.3566,12.517,13.4808,6.5986,6.6369,6.7606,16.2927,62.7212,水层
1438.34375,87.0592,8.5942,24.0822,2.4284,55.3867,5.5619,5.5875,15.7569,7.6385,12.822,13.7838,6.5135,6.4912,6.649,15.387,62.4524,水层
1438.375,86.9985,8.6141,24.0821,2.4312,53.3797,5.4596,5.4724,16.4993,7.8306,13.1344,14.0675,6.4414,6.5272,6.5635,14.7213,62.2604,水层
1438.40625,86.8374,8.6341,24.082,2.4314,50.8908,5.3444,5.3444,17.357,7.9204,13.3799,14.1981,6.3465,7.2522,6.5634,14.1356,62.0684,水层
1438.4375,86.7568,8.6692,24.0339,2.4287,49.0443,5.2421,5.1909,18.0224,8.0101,13.6299,14.4633,6.3464,7.694,6.9503,13.8277,61.8764,水层
1438.46875,86.6562,8.6892,23.9498,2.4253,47.037,5.0886,5.0885,18.4447,8.0359,13.8846,14.6518,6.5859,8.1325,7.401,13.402,61.6844,水层
1438.5,86.5355,8.6941,23.8777,2.4207,45.752,4.9478,4.9222,18.8412,8.0232,14.1178,14.7879,7.1584,8.6759,8.1776,12.9413,61.4924,水层
1438.53125,86.3948,8.6535,23.7695,2.4143,45.1091,4.7943,4.7559,19.0968,7.9465,14.3018,14.8424,7.4977,9.1197,9.5509,13.3827,61.2748,水层
1438.5625,86.1739,8.6181,23.5773,2.4064,44.7067,4.6407,4.6279,18.584,7.8442,14.4346,14.897,8.0147,10.189,10.3026,14.6019,61.0188,水层
1438.59375,86.0133,8.6027,23.3611,2.3996,44.6252,4.5256,4.6152,18.1609,7.7931,14.4879,15.0632,8.457,10.9302,10.7698,18.7555,60.75,水层
1438.625,85.7524,8.5773,23.1328,2.3901,44.4636,4.7178,4.7434,17.6225,7.7292,14.5952,15.3731,8.9403,11.8341,11.7253,19.2847,60.3915,水层
1438.65625,85.5516,8.5671,22.8565,2.3845,44.4623,4.8587,4.9099,17.0712,7.6653,14.5407,15.6314,9.4162,12.3023,12.4855,22.705,60.0203,水层
1438.6875,85.3508,8.5568,22.6163,2.3791,44.3009,5.0637,5.1661,16.6865,7.5758,14.5402,15.953,10.1969,12.9555,13.246,23.3018,59.4314,水层
1438.71875,85.0899,8.5565,22.4841,2.3745,44.0589,5.2303,5.3839,16.417,7.5119,14.5129,16.1011,10.621,13.3442,13.9236,26.1414,58.6632,水层
1438.75,84.9293,8.5564,22.2799,2.3662,43.8973,5.384,5.6913,16.5574,7.5121,14.4318,16.2205,11.0832,14.1308,14.3944,31.0025,58.0359,水层
1438.78125,84.7084,8.5713,22.0637,2.3604,43.5753,5.4994,6.0115,16.9796,7.5506,14.3512,16.2501,11.8914,14.5011,15.1028,36.0933,57.4983,水层
1438.8125,84.5278,8.5913,21.9555,2.3558,43.3334,5.5891,6.3445,17.5553,7.6275,14.2976,16.2495,12.2718,15.5271,15.8168,39.6742,56.935,水层
1438.84375,84.287,8.6113,21.7513,2.3513,42.7705,5.6916,6.6007,17.9904,7.6789,14.2708,16.2489,12.6878,16.4729,16.4425,43.5325,56.4485,水层
1438.875,83.9058,8.6413,21.5951,2.3463,42.2075,5.8198,6.8441,18.4382,7.7302,14.2438,16.1884,13.1665,17.3156,16.9985,45.5173,56.0645,水层
1438.90625,83.6453,8.6664,21.4269,2.3429,41.7249,5.9479,7.0363,18.8348,7.7944,14.1381,16.1879,13.4873,19.3459,17.8021,48.7549,55.6549,水层
1438.9375,83.3245,8.6914,21.2828,2.3439,41.0819,6.0633,7.2028,19.2825,7.8201,14.1114,16.1873,13.8929,20.1114,18.5064,49.585,55.3733,水层
1438.96875,83.0237,8.7114,21.0545,2.3461,40.4387,6.1914,7.3822,19.6406,7.8458,14.0327,16.1568,14.2578,20.8684,19.203,50.5211,55.0917,水层
1439.0,82.6227,8.7112,20.8263,2.3497,39.9562,6.2939,7.4975,19.9476,7.8715,13.9802,16.1563,14.5512,21.8145,19.9996,50.7198,54.9253,水层
1439.03125,82.362,8.716,20.6821,2.3527,39.5539,6.3453,7.5617,20.2032,7.8717,13.9539,16.096,14.9887,22.1802,20.6377,50.1677,54.7078,水层
1439.0625,81.9208,8.7108,20.5259,2.3581,39.2317,6.371,7.6258,20.4717,7.8846,13.876,16.0954,15.1561,22.8034,21.375,49.5329,54.5414,水层
1439.09375,81.7403,8.6955,20.3097,2.3621,39.0701,6.2943,7.6643,20.6889,7.8847,13.8499,16.0056,15.4107,23.4874,21.6931,48.9937,54.4263,水层
1439.125,81.4195,8.6852,20.2016,2.3667,39.0689,6.2303,7.7028,20.855,7.8848,13.8239,15.9163,15.7278,23.7052,22.3026,51.3257,54.3623,水层
1439.15625,81.1186,8.6648,20.0574,2.3705,39.2282,6.0896,7.7157,21.0466,7.821,13.7978,15.7397,16.0811,24.147,22.8025,55.4876,54.3496,水层
1439.1875,80.9179,8.6495,19.9973,2.374,39.4676,5.9489,7.767,21.1229,7.7827,13.7462,15.5939,16.321,24.1022,22.8867,58.0175,54.3241,水层
1439.21875,80.6571,8.6292,19.9011,2.3776,39.7072,5.8978,7.8055,20.9175,7.706,13.6695,15.3922,16.5645,23.6605,22.7598,64.1431,54.3241,水层
1439.25,80.3763,8.6189,19.817,2.3814,39.9465,5.8979,7.8313,20.6609,7.6165,13.6437,15.1932,16.7184,23.227,22.5502,63.4387,54.3882,水层
1439.28125,80.1354,8.6136,19.7809,2.3858,40.1061,5.9492,7.857,20.3401,7.527,13.5425,15.0805,16.8737,22.5083,22.1369,61.8238,54.4907,水层
1439.3125,79.8547,8.6235,19.7688,2.3892,40.4258,6.0261,7.8571,20.1219,7.4375,13.4419,14.8579,16.9048,21.8117,21.8117,59.1487,54.67,水层
1439.34375,79.6539,8.6384,19.7568,2.3924,40.8259,6.0775,7.8828,19.878,7.3608,13.1946,14.6658,16.5942,21.2543,21.2936,56.3821,54.9902,水层
1439.375,79.5732,8.6534,19.7567,2.396,41.3062,6.1288,7.8829,19.647,7.3225,12.832,14.2894,16.1391,20.6347,20.9809,54.6443,55.3616,水层
1439.40625,79.4723,8.6683,19.7926,2.3992,41.947,6.1289,7.883,19.4032,7.3226,12.5027,13.9745,15.8426,20.1073,20.4447,52.766,55.9122,水层
1439.4375,79.4718,8.6681,19.9127,2.4024,42.6679,6.129,7.8575,19.2106,7.4252,12.3183,13.6411,15.1252,19.7025,19.812,51.1412,56.642,水层
1439.46875,79.4505,8.6377,20.1167,2.4046,43.6294,6.1291,7.832,19.0563,7.5789,11.9577,13.2911,14.9025,19.27,19.3057,49.7487,57.2438,水层
1439.5,79.4503,8.6274,20.3088,2.4038,44.3505,6.0908,7.8065,18.9918,7.7199,11.5433,12.902,14.3868,18.987,18.952,49.1177,57.8328,水层
1439.53125,79.4896,8.602,20.5369,2.4004,45.3923,6.0269,7.7938,19.209,7.8608,11.2889,12.5012,13.9663,18.4335,18.4676,49.4007,58.6394,水层
1439.5625,79.5291,8.5867,20.7049,2.3974,46.1134,5.9758,7.7939,19.5544,8.0018,10.9584,12.0456,13.6337,17.9624,17.8961,49.3188,59.6253,水层
1439.59375,79.5681,8.5714,20.849,2.3941,47.1553,5.9374,7.8452,19.8997,8.1428,10.7169,11.5636,13.3091,17.5357,17.4065,46.5759,60.3038,水层
1439.625,79.6074,8.5561,20.969,2.3917,48.1974,5.8991,7.9093,20.2066,8.2581,10.4032,11.0394,12.9201,17.2144,17.1509,42.2316,61.3921,水层
1439.65625,79.6468,8.5407,21.089,2.3891,49.7207,5.9505,7.9862,20.5903,8.3094,10.0613,10.4415,12.6593,16.899,16.8055,38.5759,62.2755,水层
1439.6875,79.6862,8.5305,21.185,2.3863,51.3244,6.3475,8.0247,21.0125,8.3224,9.8214,9.8578,12.2893,16.4367,16.4064,34.5275,63.0821,水层
1439.71875,79.7455,8.5252,21.317,2.3843,53.1686,6.7317,8.0761,21.3451,8.2457,9.4634,9.4986,11.9744,16.1654,16.076,32.7887,64.132,水层
1439.75,79.8247,8.5401,21.389,2.3805,54.7723,7.0647,8.1274,21.652,8.1178,9.1185,9.1017,11.7109,15.8691,15.7522,31.1386,64.9258,水层
1439.78125,79.8642,8.5702,21.461,2.3778,56.376,7.2953,8.1659,21.0879,7.9259,8.9011,8.7537,11.5171,15.5783,15.5496,30.0116,65.7708,水层
1439.8125,79.9634,8.6507,21.4969,2.3758,58.6215,7.4746,8.2556,20.2805,7.7211,8.5608,8.4504,11.4319,15.4348,15.4634,29.6319,66.5774,水层
1439.84375,80.023,8.7967,21.5209,2.3726,61.6694,7.4619,8.3198,19.2553,7.4908,8.2948,8.1424,11.7975,15.2926,15.5491,30.9829,67.3712,水层
1439.875,80.1224,8.9378,21.5328,2.37,64.7974,7.334,8.3967,18.2558,7.2093,7.9777,7.8894,12.5877,16.0452,16.0749,32.6989,68.2162,水层
1439.90625,80.1817,9.1241,21.4967,2.368,67.364,7.1933,8.4352,16.4621,6.979,7.7586,7.5878,13.3812,17.0856,16.6492,34.8964,68.7667,水层
1439.9375,80.3008,9.25,21.4126,2.3646,69.7701,6.9757,8.5121,15.2321,6.7231,7.5595,7.3248,14.1721,18.1263,17.7288,36.2854,69.5605,水层
1439.96875,80.4201,9.3759,21.3165,2.3615,72.0958,6.7582,8.5634,13.9891,6.5824,7.3518,7.1501,15.2904,19.3731,18.7393,37.3142,70.0086,水层
1440.0,80.4798,9.5068,21.2323,2.3587,74.4216,6.5022,8.2179,13.1305,6.4801,7.2031,6.9023,16.194,19.9175,19.5889,38.5871,70.6615,水层
1440.03125,80.5789,9.6428,21.1122,2.3561,76.4264,6.2846,7.9619,12.2077,6.429,7.0574,6.7502,16.6195,20.8205,20.2888,39.6824,71.1224,水层
1440.0625,80.6585,9.6375,21.016,2.3529,78.1904,5.9775,7.6803,11.7334,6.4036,6.9146,6.5405,17.7326,21.3661,21.0524,40.4315,71.6857,水层
1440.09375,80.7577,9.5214,20.9199,2.3501,79.393,5.7215,7.4115,11.2206,6.3525,6.8,6.3963,18.4018,22.1292,21.5642,41.5036,72.1978,水层
1440.125,80.8171,9.3649,20.8238,2.3472,80.7557,5.5039,7.2836,10.7973,6.2886,6.6996,6.2669,19.4894,22.5836,22.17,42.2845,72.5819,水层
1440.15625,80.9164,9.2134,20.7636,2.3442,81.4767,5.2736,7.2069,10.5023,6.1991,6.6008,6.163,20.1128,23.1324,22.793,43.5653,73.0044,水层
1440.1875,81.0157,9.4199,20.7155,2.3414,81.9571,5.1201,7.143,10.22,6.0584,6.4672,6.072,20.8332,23.9146,23.5202,45.1335,73.5037,水层
1440.21875,81.1952,9.6164,20.6674,2.3382,82.4372,5.0305,7.0919,9.9633,5.9433,6.3955,6.027,21.5394,24.5866,24.0029,46.761,73.8366,水层
1440.25,81.4146,9.7574,20.6434,2.3362,82.7571,4.941,7.0664,9.7066,5.8026,6.2777,5.96,22.0233,25.0913,24.7687,47.7291,74.2207,水层
1440.28125,81.734,9.8833,20.6313,2.3342,82.9965,4.8643,7.0665,9.45,5.7004,6.2312,5.9158,22.1047,25.9876,25.4177,49.3572,74.5663,水层
1440.3125,82.0734,9.9839,20.6192,2.3317,83.0757,4.826,7.0538,9.1549,5.6237,6.1734,5.8828,21.6986,26.4232,26.0835,51.5172,74.8864,水层
1440.34375,82.2928,10.0644,20.6912,2.3293,83.7164,4.8261,7.0539,8.847,5.5982,6.1049,5.8175,21.0644,26.866,26.2768,52.7804,75.0912,水层
1440.375,82.4723,10.1298,20.7512,2.3269,84.6783,4.8518,7.054,8.5648,5.6239,6.0596,5.7958,20.6009,26.7172,26.3251,54.3791,75.3345,水层
1440.40625,82.6917,10.2103,20.8231,2.3253,86.0411,5.0056,7.0541,8.2953,5.7009,6.0034,5.7527,20.2225,26.3734,26.0825,55.8175,75.5393,水层
1440.4375,82.9711,10.2555,20.8951,2.3237,87.2434,5.0825,7.0798,8.0514,5.7394,5.9478,5.71,19.6314,25.8899,25.8901,55.8265,75.7442,水层
1440.46875,83.2104,10.3259,20.9311,2.3211,88.2052,5.1978,7.0927,7.8203,5.8164,5.9147,5.6887,19.2707,25.6516,25.6042,54.4088,75.9362,水层
1440.5,83.3499,10.361,21.003,2.3192,89.2471,5.3004,7.1697,7.6277,5.8805,5.8599,5.657,18.9518,25.1814,25.2746,53.3223,76.0259,水层
1440.53125,83.5293,10.4012,21.051,2.3172,89.9682,5.4285,7.1954,7.4735,5.9062,5.8056,5.615,18.5348,24.7658,25.1347,52.1609,76.0515,水层
1440.5625,83.7085,10.4161,21.123,2.3152,90.2078,5.5182,7.2467,7.3321,5.9832,5.7625,5.6044,18.0934,24.402,24.8113,51.0248,76.0643,水层
1440.59375,83.9279,10.4159,21.1589,2.3132,90.6076,5.608,7.2596,7.2035,6.0345,5.7304,5.5628,17.8269,23.9106,24.5374,49.9135,76.0899,水层
1440.625,84.1674,10.4157,21.2069,2.3114,90.6063,5.6465,7.3237,7.1646,6.0987,5.6772,5.5112,17.3058,23.4291,24.1322,49.0983,76.1156,水层
1440.65625,84.3469,10.4256,21.2548,2.3094,90.6052,5.5954,7.3238,7.1513,6.15,5.656,5.4704,16.9879,23.1705,23.8658,50.8688,76.1156,水层
1440.6875,84.6062,10.4506,21.2908,2.3068,90.2832,5.5314,7.3623,7.1508,6.2013,5.6245,5.4297,16.7999,22.7879,23.5587,52.6024,76.1156,水层
1440.71875,84.7657,10.4706,21.3148,2.3051,89.8807,5.4675,7.4008,7.1759,6.2527,5.5931,5.3695,16.6447,22.2465,23.2127,54.4977,76.1156,水层
1440.75,84.9651,10.4855,21.3867,2.3029,89.5588,5.4165,7.4138,7.2267,6.304,5.5516,5.3,16.7062,21.7985,22.7873,55.9356,76.1156,水层
1440.78125,85.2244,10.5055,21.4107,2.3011,89.2366,5.391,7.4394,7.3158,6.3425,5.5308,5.2412,16.706,21.399,22.3696,58.3816,76.1157,水层
1440.8125,85.4438,10.5255,21.4346,2.2985,88.7539,5.3911,7.4395,7.3665,6.3938,5.5102,5.1639,16.7677,21.2806,22.1227,60.1501,76.1029,水层
1440.84375,85.6233,10.5354,21.4586,2.2969,88.3517,5.3656,7.4397,7.3788,6.4068,5.4896,5.0971,16.8923,20.9292,21.6371,61.3973,76.1029,水层
1440.875,85.8427,10.5604,21.5065,2.2961,87.8691,5.3657,7.4397,7.3143,6.4069,5.4691,5.0499,16.9233,20.5837,21.2014,60.9561,76.1285,水层
1440.90625,86.062,10.5703,21.5065,2.2957,87.3063,5.353,7.4398,7.1601,6.3686,5.4588,5.0031,17.0174,20.2065,20.7744,59.7408,76.1797,水层
1440.9375,86.2215,10.5903,21.5064,2.2957,86.5027,5.3531,7.4399,6.9673,6.3047,5.4485,4.966,16.9542,19.9465,20.6212,58.6545,76.2438,水层
1440.96875,86.4007,10.5901,21.5063,2.2965,85.6992,5.3404,7.4016,6.8645,6.2537,5.4483,5.0307,16.7354,19.6172,20.1685,57.061,76.3334,水层
1441.0,86.4601,10.5949,21.5062,2.2977,84.8955,5.3278,7.4017,6.7103,6.1386,5.4684,5.1724,16.4584,19.1866,19.8723,55.4064,76.423,水层
1441.03125,86.5194,10.5998,21.4942,2.3001,84.1722,5.315,7.3506,6.5561,6.0619,5.5602,5.3281,16.186,18.8698,19.6167,54.1029,76.4486,水层
1441.0625,86.5387,10.5946,21.4701,2.3023,83.8499,5.3151,7.2995,6.389,5.9852,5.6852,5.4884,15.9476,18.6271,19.2572,52.8249,76.3462,水层
1441.09375,86.5979,10.5389,21.434,2.3045,83.8489,5.2896,7.2356,6.2477,5.8958,5.9218,5.7062,15.6546,18.3534,18.9393,51.7684,76.1031,水层
1441.125,86.5973,10.453,21.4219,2.3061,83.8478,5.2897,7.1845,6.0807,5.8191,6.0774,5.9326,15.3955,18.1508,18.661,50.6392,75.7574,水层
1441.15625,86.5966,10.3267,21.3978,2.3089,83.9268,5.2514,7.1078,5.9521,5.7168,6.3537,6.1795,15.0846,17.9504,18.3869,49.4447,75.4247,水层
1441.1875,86.5959,10.1904,21.3978,2.3111,83.8455,5.2259,7.0055,5.7851,5.6402,6.5328,6.4845,14.8349,17.7522,18.1168,48.0998,75.1175,水层
1441.21875,86.6154,9.9986,21.3977,2.3131,82.48,5.2004,6.9032,5.6437,5.5891,6.7169,6.7669,14.5624,17.5887,17.8837,46.9637,74.7335,水层
1441.25,86.5745,9.7865,21.3976,2.3153,81.4359,5.1749,6.8521,5.5536,5.6404,6.9576,7.0747,14.3479,17.4589,17.719,45.6878,74.1447,水层
1441.28125,86.5339,9.6755,21.4096,2.3183,79.91,5.1494,6.801,5.6171,5.8197,7.1935,7.369,14.0843,17.3622,17.6208,44.7741,73.6071,水层
1441.3125,86.4931,9.524,21.4095,2.3205,79.0263,5.124,6.8011,5.8471,6.0503,7.4789,7.6048,13.9026,17.266,17.5231,43.8814,72.8262,水层
1441.34375,86.4726,9.3927,21.4454,2.3231,77.5003,5.0984,6.7756,6.2437,6.3192,7.7613,7.8047,13.6471,17.1702,17.4583,43.4827,72.1095,水层
1441.375,86.4518,9.2412,21.4454,2.3277,76.5366,5.0985,6.7757,6.6275,6.6138,8.0097,8.0544,13.6216,17.17,17.5226,42.9325,71.2903,水层
1441.40625,86.4112,9.0847,21.4093,2.3285,75.0908,5.0986,6.7758,7.1009,6.9339,8.3121,8.3275,13.9794,17.2334,17.7505,42.6226,70.4583,水层
1441.4375,86.3504,8.9584,21.3972,2.3273,74.127,5.0987,6.7759,7.8561,7.2924,8.4989,8.4989,14.3465,17.393,17.9151,42.7125,69.8823,水层
1441.46875,86.3297,8.8574,21.3611,2.3257,72.842,5.086,6.776,8.6753,7.6126,8.6417,8.5937,14.6418,17.4573,18.1146,43.6789,69.3319,水层
1441.5,86.2488,8.7513,21.301,2.3242,71.4767,5.0989,6.7633,9.7635,7.8943,8.7057,8.4826,14.9707,17.6844,18.4183,45.5889,68.9095,水层
1441.53125,86.2283,8.6553,21.2289,2.3234,70.1918,5.1375,6.789,11.031,8.3041,8.6572,8.2496,15.3639,17.9145,18.8311,48.2908,68.6408,水层
1441.5625,86.1473,8.5694,21.1447,2.3222,68.7462,5.1504,6.7891,11.9784,8.5858,8.4194,7.9049,15.7674,18.3159,19.0761,52.014,68.4616,水层
1441.59375,86.1066,8.5188,21.0726,2.3212,67.5415,5.1761,6.8405,13.0154,8.9059,8.0376,7.5185,16.1815,18.5542,19.5036,55.4053,68.4872,水层
1441.625,86.086,8.5186,20.9765,2.3208,66.2563,5.2146,6.8533,13.7449,9.1236,7.6874,7.1643,16.4535,18.7262,19.7938,59.4564,69.0121,水层
1441.65625,86.0654,8.5789,20.8923,2.3202,65.2121,5.2788,6.8919,14.2568,9.3157,7.3525,6.6642,16.9168,18.8998,20.0513,61.7088,69.7033,水层
1441.6875,86.0247,8.6543,20.8442,2.3202,64.4888,5.2916,6.956,14.6918,9.4823,7.0583,6.3385,17.297,19.0047,20.3122,64.766,70.3306,水层
1441.71875,86.0241,8.7399,20.8682,2.32,63.8457,5.343,6.9944,15.1652,9.6104,6.8264,6.0736,17.7183,19.0396,20.6526,67.8467,70.9706,水层
1441.75,86.0234,8.8405,20.9162,2.32,64.6469,5.3943,7.0714,15.2032,9.3801,6.6143,5.8849,18.0161,18.9691,20.8827,72.2704,71.7643,水层
1441.78125,86.0425,8.9412,21.0122,2.3212,66.2506,5.42,7.1483,14.3829,8.8938,6.4565,5.7552,18.3527,18.4161,20.9597,76.985,72.4171,水层
1441.8125,86.1619,9.0469,21.1442,2.3222,67.8541,5.4457,7.2124,13.7036,8.5099,6.3259,5.6075,18.8348,17.8132,20.7283,77.5696,73.0315,水层
1441.84375,86.2612,9.1324,21.2762,2.3234,69.1368,5.497,7.2637,13.0114,8.0877,6.2326,5.5145,19.2223,17.2621,20.3109,74.3506,73.5947,水层
1441.875,86.4606,9.2886,21.3722,2.3242,70.3393,5.5483,7.3407,12.0758,7.6782,6.1292,5.423,19.3651,16.2104,19.7918,68.2924,74.0044,水层
1441.90625,86.5601,9.4397,21.6002,2.324,71.4615,5.5612,7.3792,10.9866,7.2175,6.0611,5.3628,17.8156,15.5069,19.2504,63.7816,74.414,水层
1441.9375,86.7394,9.6008,21.7203,2.3205,72.7441,5.6126,7.4433,9.859,6.8977,5.9938,5.2935,16.0892,14.8339,18.449,57.6203,74.8108,水层
1441.96875,86.8989,9.7418,21.8523,2.3149,73.8663,5.6639,7.4946,9.1028,6.4242,5.9604,5.2737,14.2369,14.2164,17.7792,54.9198,75.2204,水层
1442.0,87.0581,9.8374,22.0683,2.3105,74.9081,5.7152,7.5203,8.3594,6.1555,5.9492,5.3425,13.5671,13.3504,16.4207,51.0098,75.4252,水层
1450.0,86.3575,10.4945,23.2934,2.3385,86.8016,5.6656,5.8831,5.4515,3.8863,4.4796,4.167,9.601,10.4642,10.3486,16.8878,75.725,水层
1450.03125,86.0351,10.4388,23.3291,2.3323,86.7979,5.6657,5.9473,5.4254,3.8864,4.4793,4.1822,10.3198,11.3304,11.0406,23.8875,75.7506,水层
1450.0625,85.8333,10.3882,23.3289,2.3279,86.8754,5.5378,6.0113,5.425,3.8866,4.479,4.1976,10.7685,11.9106,11.3932,25.8258,75.7506,水层
1450.09375,85.8128,10.383,23.3286,2.3183,86.8726,5.4099,6.0755,5.4245,3.8739,4.4871,4.2129,11.0718,12.3138,11.6704,26.8043,75.789,水层
1450.125,85.6715,10.4534,23.3285,2.3118,86.8703,5.2821,6.1267,5.4751,3.874,4.4869,4.2284,11.4045,12.8489,12.1775,28.8179,75.789,水层
1450.15625,85.6506,10.5389,23.2681,2.305,86.6276,5.1926,6.1652,5.5004,3.8742,4.5284,4.2439,11.6822,13.3084,12.4277,29.9679,75.789,水层
1450.1875,85.6296,10.6245,23.2319,2.2998,86.5447,5.1031,6.2165,5.5638,3.8359,4.5449,4.2752,12.011,13.7844,12.8246,30.2512,75.7891,水层
1450.21875,85.6286,10.6949,23.1596,2.295,86.4618,5.1672,6.255,5.6018,3.8361,4.5616,4.3148,12.6266,14.1458,13.2341,32.7704,75.7891,水层
1450.25,85.6277,10.7804,23.0751,2.29,86.1377,5.2825,6.3063,5.6269,3.8362,4.6039,4.3628,12.934,14.6517,13.7836,33.0161,75.7891,水层
1450.28125,85.6466,10.7702,23.051,2.2838,85.9744,5.3978,6.3832,5.6264,3.8363,4.6551,4.4032,13.2244,15.0917,14.1191,34.267,75.8019,水层
1450.3125,85.686,10.7246,23.0268,2.2797,85.8115,5.4619,6.4345,5.6259,3.8237,4.6809,4.4522,13.3966,15.4302,14.4893,36.0983,75.8019,水层
1450.34375,85.7452,10.7042,22.9905,2.2759,85.4077,5.5004,6.473,5.5997,3.8238,4.7417,4.4934,13.3962,15.689,14.8968,37.2595,75.802,水层
1450.375,85.7643,10.704,22.9663,2.2703,85.3253,5.4749,6.5371,5.5609,3.824,4.7945,4.5351,13.3959,15.8932,15.3442,38.6723,75.802,水层
1450.40625,85.8234,10.7391,22.942,2.2663,85.3228,5.3982,6.614,5.5218,3.8241,4.8389,4.5771,13.3955,15.9814,15.6594,39.9175,75.802,水层
1450.4375,85.8627,10.7743,22.9298,2.2621,85.2396,5.3343,6.6525,5.4573,3.8114,4.9018,4.6194,13.3951,16.07,16.0106,40.1483,75.802,水层
1450.46875,85.9019,10.8043,22.9055,2.2585,85.3171,5.2833,6.7166,5.4184,3.8116,4.938,4.6622,13.3947,16.1591,16.0695,39.9342,75.7637,水层
1450.5,85.9411,10.7991,22.8813,2.2555,85.6348,5.245,6.7551,5.3667,3.8117,4.9746,4.7141,13.3944,16.1887,16.0991,39.7925,75.7381,水层
1450.53125,85.9602,10.7535,22.833,2.2522,85.7923,5.2323,6.8192,5.3662,3.863,4.9835,4.7577,13.394,16.2484,16.0987,39.5058,75.7253,水层
1450.5625,85.9792,10.6928,22.7606,2.25,86.0301,5.2964,6.8705,5.3529,3.9271,4.9925,4.8107,13.3687,16.278,16.0984,39.0751,75.687,水层
1450.59375,86.0184,10.6472,22.6763,2.2474,86.348,5.3733,6.909,5.4036,3.9784,5.02,4.8373,13.3684,16.3079,16.0088,38.5085,75.6614,水层
1450.625,86.0176,10.5966,22.5799,2.2484,86.5054,5.463,6.9219,5.4544,4.0552,5.0198,4.846,13.3186,16.3075,15.9789,38.0182,75.6359,水层
1450.65625,86.0166,10.546,22.4595,2.2508,86.9033,5.527,6.922,5.5435,4.1065,5.0195,4.8457,13.3183,16.4283,15.8901,39.3151,75.6231,水层
1450.6875,86.0357,10.4852,22.3632,2.2544,87.1412,5.5783,6.9221,5.5942,4.1706,5.0285,4.8097,13.146,16.55,16.2765,41.3382,75.5848,水层
1450.71875,86.0346,10.4397,22.2668,2.2582,87.5393,5.54,6.8838,5.6578,4.2475,5.0283,4.7739,13.146,16.8587,16.6417,43.0662,75.5848,水层
1450.75,85.9537,10.3991,22.1224,2.2614,87.9374,5.425,6.8327,5.7342,4.2988,5.0279,4.712,13.1456,17.4292,17.0466,44.3693,75.5848,水层
1450.78125,85.8325,10.3485,21.9778,2.2646,88.3355,5.3355,6.7689,5.7721,4.3373,4.9998,4.6596,13.1209,17.8533,17.7544,45.1244,75.5848,水层
1450.8125,85.6511,10.3181,21.8575,2.2678,88.6535,5.2589,6.7178,5.8228,4.4014,4.981,4.5907,13.0963,18.4235,18.2538,45.1325,75.5848,水层
1450.84375,85.53,10.2876,21.7371,2.2708,89.1315,5.2462,6.6795,5.8736,4.4399,4.9623,4.5229,13.0716,19.0471,18.8368,45.1406,75.5849,水层
1450.875,85.3888,10.2824,21.5926,2.2742,89.2893,5.2463,6.6156,5.9243,4.44,4.9528,4.4725,13.0713,19.6553,19.5828,45.1473,75.5849,水层
1450.90625,85.1875,10.3074,21.4842,2.2774,89.6872,5.2336,6.6029,5.9622,4.4658,4.9342,4.4229,13.0467,20.2456,20.2832,45.1567,75.5849,水层
