,0,1,2,3,4,5,6,7,8,9,10,11,12
116,1177.936,18.28824806,0.61349161,1.015864015,1.641961575,1.873791218,113.2922211,0.416496488,8.308852196,150.129715,21.92479706,0,65000
117,1178.088,18.31110001,0.627195205,1.064823985,1.726556778,1.875877619,117.6218262,0.416496537,8.186721802,150.381485,21.84626579,0,65000
118,1178.24,18.29521179,0.627195227,1.082740068,1.756216049,1.870271921,119.632309,0.416496523,9.656611443,149.9252014,22.18126488,0,65000
119,1178.392,18.24674606,0.627195241,1.07460475,1.736470461,1.863572002,119.2936401,0.416496489,12.47453404,150.0169983,22.22111893,0,65000
120,1178.544,17.94972229,0.613491878,1.034694433,1.665993571,1.867165685,116.5055237,0.416496493,15.39557457,150.6225128,22.16331863,0,65000
121,1178.696,17.7367096,0.613491654,0.972450376,1.552832723,1.863272786,112.627655,0.41649649,14.20398808,150.0895844,22.66952705,0,65000
122,1178.848,17.64854431,0.613491264,0.911719203,1.444178343,1.830338478,107.792366,0.41649649,12.76383114,151.5316773,23.65924645,0,65000
123,1179,17.63050079,0.61349097,0.863399983,1.355100036,1.775099993,102.2415009,0.416496473,12.14780045,154.3675995,24.222435,0,65000
124,1179.152,17.6382618,0.613490864,0.857593596,1.343836784,1.734614372,99.27692413,0.416496452,13.78091049,152.4592896,24.11137962,0,65000
125,1179.304,17.62387848,0.613490891,0.913323224,1.447569609,1.741119981,97.98544312,0.416496396,14.820364,147.3089142,24.25134659,0,65000
126,1179.456,17.57700348,0.613490786,0.977803171,1.564167142,1.772368074,98.27024841,0.416496364,12.76350594,144.3972778,24.47522354,0,65000
127,1179.608,17.53407097,0.613490749,1.036862373,1.670503259,1.796742439,98.99459839,0.416496377,9.86276722,143.8725891,24.26230431,0,65000
128,1179.76,17.52680397,0.613490757,1.070783973,1.732879996,1.792804003,99.49016571,0.416496396,8.116864204,146.8369293,24.22638702,0,65000
129,1179.912,17.52569962,0.613490658,1.033969641,1.676132798,1.774555206,97.79701233,0.416496413,8.072263718,150.0497437,24.45680809,0,65000
130,1180.064,17.52933502,0.613490652,0.93759203,1.504523158,1.762145638,97.21854401,0.416496426,8.351297379,150.9848633,24.72942543,0,65000
131,1180.216,17.53338242,0.613490516,0.863606393,1.368255258,1.749600768,95.11122131,0.416496439,8.559947014,151.8978272,25.07494164,0,65000
132,1180.368,17.52642441,0.613490445,0.812844813,1.276352882,1.73507762,94.50047302,0.416496406,8.719016075,152.2195129,25.88846588,0,65000
133,1180.52,17.52246475,0.61349028,0.782543957,1.223291993,1.730211973,93.42481232,0.416496405,9.591499329,152.3715057,26.69964218,0,65000
134,1180.672,17.53340721,0.6134903,0.782758415,1.227561593,1.739292026,92.81215668,0.416496395,10.60456657,153.0691986,26.81157494,0,65000
135,1180.824,17.52785111,0.613490232,0.808764815,1.272126317,1.756530404,92.27249908,0.416496415,10.71747685,154.0512543,27.08601379,0,65000
136,1180.976,17.52945137,0.613490198,0.828608036,1.307461619,1.765786409,92.14094544,0.416496423,10.41508961,153.4079132,27.32333946,0,65000
137,1181.128,17.53521729,0.613490225,0.833996832,1.32146883,1.769956827,91.87323761,0.416496425,10.09254932,152.2941284,27.26654816,0,65000
138,1181.28,17.52223969,0.613490236,0.826536,1.303560019,1.766903997,91.90679169,0.416496425,9.984472275,152.4019318,27.06548119,0,65000
139,1181.432,17.52996063,0.613490083,0.812415242,1.282705665,1.758559227,89.85018921,0.416496428,9.555755615,152.9650116,27.18713951,0,65000
140,1181.584,17.52832604,0.613489962,0.804203987,1.270769596,1.747452021,87.76568604,0.416496423,9.105023384,153.4658203,27.48352814,0,65000
141,1181.736,17.53180885,0.613489971,0.798492789,1.269077539,1.738816857,87.19855499,0.416496418,8.9646492,153.8316803,27.52893829,0,65000
142,1181.888,17.53815651,0.613490052,0.794310391,1.266369581,1.73475194,88.84068298,0.416496425,8.857786179,154.3683167,27.2393322,0,65000
143,1182.04,17.5302906,0.613490218,0.794816017,1.264584065,1.734048009,92.68682861,0.416496469,8.751764298,154.9704132,27.20602799,0,65000
144,1182.192,17.52819634,0.613490248,0.795431972,1.272643924,1.73127842,93.77412415,0.416496449,8.848812103,154.9754181,27.31521416,0,65000
145,1182.344,17.52945519,0.613490252,0.793695986,1.272544861,1.733331204,94.59477234,0.416496443,9.02332592,154.5103302,27.47185326,0,65000
146,1182.496,17.5335865,0.613490341,0.792715967,1.270157576,1.739520788,95.23730469,0.416496452,9.387304306,153.8665466,27.46616745,0,65000
147,1182.648,17.52634621,0.61349026,0.801732004,1.287890434,1.746443272,94.40454865,0.416496442,10.080266,153.2250977,27.27312088,0,65000
148,1182.8,17.53552055,0.613490354,0.82190001,1.325260043,1.759520054,95.30819702,0.41649644,11.35883999,152.5852661,27.15317726,0,65000
149,1182.952,17.5288105,0.613490429,0.867759228,1.411724806,1.78356719,95.4769516,0.416496444,12.0032053,151.5454559,27.22465134,0,65000
150,1183.104,17.52486801,0.613490324,0.925269604,1.527270436,1.810786367,94.79112244,0.416496423,10.83489227,151.0949402,27.05208969,0,65000
151,1183.256,17.52837563,0.6134903,0.959039986,1.593831301,1.833554387,93.59406281,0.416496388,8.936138153,151.4335938,26.73162079,0,65000
152,1183.408,17.5210743,0.61349034,0.930099964,1.534056068,1.821340799,94.11581421,0.416496444,8.471670151,152.1281281,26.69335556,0,65000
153,1183.56,17.51089668,0.613490419,0.877107978,1.437495947,1.793295979,96.53781891,0.416496444,8.896624565,152.8538666,26.87951851,0,65000
154,1183.712,17.50617218,0.613490486,0.819115222,1.334516048,1.764135957,98.07736969,0.41649643,9.35643959,153.3237305,26.98459816,0,65000
155,1183.864,17.50036621,0.613490482,0.787012816,1.273381591,1.747111917,99.28433991,0.416496467,9.193252564,152.9965668,27.34880257,0,65000
156,1184.016,17.49141693,0.613490514,0.785200775,1.274947166,1.737594485,100.6301117,0.416496492,8.737762451,152.7526093,27.98380661,0,65000
157,1184.168,17.48219109,0.613490306,0.792424798,1.294604778,1.739462376,97.44845581,0.416496457,8.994935989,153.3528137,28.57829857,0,65000
158,1184.32,17.48534012,0.613490148,0.79184401,1.300511956,1.739984036,94.03949738,0.41649646,9.985551834,153.425827,28.58068466,0,65000
159,1184.472,17.48849106,0.613490019,0.789394379,1.296656013,1.743005633,91.06488037,0.416496407,11.03203964,153.4785156,28.59254646,0,65000
160,1184.624,17.49164009,0.613490025,0.777887225,1.275558472,1.745981693,90.84029388,0.416496451,11.06035423,153.9850617,28.76741219,0,65000
161,1184.776,17.49478912,0.613490063,0.76587522,1.257805586,1.741998434,93.14006043,0.416496431,9.731923103,154.009491,29.32790756,0,65000
162,1184.928,17.49793816,0.613490035,0.751599193,1.236486435,1.733186483,93.73562622,0.41649645,8.630699158,153.5847778,29.4824791,0,65000
163,1185.08,17.50108719,0.61349006,0.743867993,1.219967961,1.727324009,93.6447525,0.416496432,8.28472805,153.0718842,29.41906548,0,65000
164,1185.232,17.50423813,0.613489894,0.744383216,1.222278357,1.725672007,91.73899078,0.416496409,8.252595902,152.9011841,29.61758995,0,65000
165,1185.384,17.50837326,0.613489773,0.753333569,1.241932035,1.726070404,90.89958954,0.416496444,8.467654228,153.4067841,30.7197609,0,65000
166,1185.536,17.52468109,0.613489669,0.764466405,1.265579939,1.724054456,93.81188965,0.416496456,8.53781414,154.1289673,33.16419983,0,65000
167,1185.688,17.52563477,0.613489721,0.775882423,1.287899971,1.721335173,94.37150574,0.416496462,8.545005798,154.5888672,32.67556,0,65000
168,1185.84,17.52226067,0.613489875,0.782492042,1.29748404,1.716763973,94.76942444,0.416496484,8.378756523,154.7103729,31.78244591,0,65000
169,1185.992,17.52628708,0.613489635,0.782470405,1.300952792,1.715512753,93.70753479,0.416496447,8.161598206,154.5390472,33.28847885,0,65000
170,1186.144,17.52797127,0.613489671,0.779515982,1.298557639,1.724107266,94.8898468,0.41649649,8.157727242,154.1780853,33.58322525,0,65000
171,1186.296,17.52062607,0.6134898,0.775515974,1.292048812,1.731400013,95.09344482,0.416496461,8.272138596,153.9596558,32.48570252,0,65000
172,1186.448,17.52462006,0.613489605,0.773272812,1.285636783,1.729764819,93.78329468,0.41649646,8.20002842,154.3025971,33.96452332,0,65000
173,1186.6,17.52613831,0.613489495,0.766220033,1.275080085,1.727319956,92.36450195,0.416496485,7.98925972,154.7959442,34.302948,0,65000
174,1186.752,17.51521492,0.613489518,0.756772041,1.267864823,1.728394389,89.82848358,0.416496455,7.824895382,155.2215729,33.0541687,0,65000
175,1186.904,17.51598358,0.613489563,0.747507989,1.249966383,1.734455228,92.84977722,0.416496486,7.867461681,155.3205872,33.69822693,0,65000
176,1187.056,17.51483917,0.613489554,0.739808798,1.236673594,1.736509562,93.00750732,0.41649647,8.144402504,154.9034424,34.22667694,0,65000
177,1187.208,17.51164246,0.613489545,0.734406412,1.23542881,1.741585612,92.80438232,0.416496436,8.072917938,154.054245,34.41662979,0,65000
178,1187.36,17.51199532,0.613489458,0.738264024,1.239784002,1.748679996,92.66446686,0.416496434,7.946948052,153.2182007,34.80736923,0,65000
179,1187.512,17.53745461,0.613489556,0.749127984,1.253540754,1.749946356,94.95127106,0.416496455,7.811766625,152.758255,34.74080658,0,65000
180,1187.664,17.53914642,0.613489502,0.757157624,1.281000733,1.746284843,93.27433777,0.416496462,7.958784103,153.0968475,34.43032455,0,65000
181,1187.816,17.53644943,0.613489531,0.76685679,1.300954342,1.736119986,92.21140289,0.416496441,7.924046516,153.4387665,34.15122223,0,65000
182,1187.968,17.54377174,0.613489351,0.767416835,1.296364784,1.721951246,90.88877869,0.416496464,7.751841545,153.673233,35.05320358,0,65000
183,1188.12,17.55166435,0.613489435,0.756236017,1.273728013,1.703724027,93.1557312,0.41649647,7.526632309,154.407135,35.4090538,0,65000
184,1188.272,17.54841423,0.613489469,0.739613593,1.249319196,1.688124061,93.84034729,0.416496486,7.600324154,155.0911102,35.1804924,0,65000
185,1188.424,17.54708099,0.613489567,0.721787989,1.217219233,1.674216747,95.41372681,0.416496506,7.592943192,155.5483704,35.04369736,0,65000
186,1188.576,17.55127525,0.613489583,0.711147964,1.197033644,1.668866396,95.5239563,0.416496518,7.649669647,155.5039978,34.93711472,0,65000
187,1188.728,17.54764938,0.613489428,0.705633581,1.191069603,1.670012832,92.8590622,0.416496468,7.628693104,154.9353027,34.74917221,0,65000
188,1188.88,17.54379463,0.613489339,0.704576015,1.186908007,1.67634809,91.17990112,0.416496489,7.69333601,154.5217285,35.40618897,0,65000
189,1189.032,17.54755974,0.613489364,0.71861124,1.210651994,1.681845665,93.41197205,0.416496487,8.169189453,154.4822998,35.85071945,0,65000
190,1189.184,17.55217743,0.613489575,0.734695971,1.24033916,1.693352819,95.26403046,0.41649646,8.960055351,153.5436096,35.31747055,0,65000
191,1189.336,17.55122376,0.613489707,0.763188779,1.298203111,1.714072824,96.10295868,0.416496474,10.1173029,152.634079,34.35924149,0,65000
192,1189.488,17.55041885,0.613489698,0.799552798,1.370582342,1.748072028,96.12473297,0.416496451,11.10967445,152.3504181,34.21179199,0,65000
193,1189.64,17.54719734,0.613489647,0.815888047,1.402004003,1.785604,96.34521484,0.416496497,10.9164238,152.1104584,34.91618347,0,65000
