Depth,AC,CAL,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MSFL,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1371.6875,468.031,10.18,0.011,128.78,93.919,505.654,3.867,3.149,3.359,4.102,2.296,0.424,269.122,7.725,1.895,4.981,-2.423,775.356,537.067,775.356,543.177,干层
1371.75,461.484,10.259,0.016,129.607,95.287,502.449,3.89,3.149,3.173,3.987,2.274,0.424,266.017,7.712,1.894,4.614,-2.48,773.32,539.104,777.393,543.177,干层
1371.8125,457.944,10.361,0.023,130.021,98.466,484.233,3.912,3.149,3.203,3.912,2.345,0.423,261.325,7.68,1.906,4.154,-2.538,777.393,541.141,781.466,545.214,干层
1371.875,452.489,10.38,0.031,129.129,100.939,451.808,3.922,3.179,3.327,3.912,2.51,0.42,256.582,7.603,1.918,3.998,-2.595,779.43,543.177,783.503,547.251,干层
1371.9375,444.632,10.414,0.039,127.849,104.119,442.833,3.922,3.24,3.531,4.054,2.699,0.414,248.285,7.523,1.946,4.037,-2.653,783.503,545.214,787.576,549.287,干层
1372.0,435.424,10.432,0.042,126.401,106.476,437.064,3.922,3.303,3.788,4.312,2.885,0.41,240.007,7.417,1.958,4.075,-2.71,787.576,547.251,791.65,549.287,干层
1372.0625,427.09,10.426,0.044,125.264,109.235,430.266,3.998,3.464,4.106,4.642,3.025,0.403,231.626,7.15,1.973,4.194,-2.767,789.613,547.251,795.723,551.324,干层
1372.125,416.362,10.341,0.042,123.609,110.594,425.666,4.037,3.634,4.632,5.51,3.203,0.394,224.791,6.863,1.975,4.441,-2.826,793.686,547.251,801.833,553.36,干层
1372.1875,405.881,10.205,0.037,123.816,110.221,424.982,4.075,3.922,5.057,6.176,3.456,0.404,217.366,6.544,1.979,4.84,-2.86,799.796,547.251,803.87,553.36,干层
1372.25,407.687,10.029,0.034,124.458,109.414,426.945,4.114,4.234,6.74,7.614,4.261,0.41,211.281,6.317,1.981,6.469,-2.877,801.833,546.786,807.943,553.36,干层
1372.3125,415.718,9.773,0.03,125.367,108.578,439.806,4.154,4.659,8.152,8.535,4.221,0.419,194.502,5.751,1.995,8.334,-2.895,803.87,546.154,812.016,553.36,干层
1372.375,420.486,9.525,0.026,127.125,106.773,450.717,4.234,4.933,9.659,10.623,4.102,0.425,181.78,5.322,2.0,10.199,-2.913,801.833,545.523,808.162,553.36,干层
1372.4375,425.789,9.268,0.022,128.056,105.079,461.559,4.399,5.428,11.908,12.136,4.302,0.427,167.162,4.821,2.004,11.657,-2.931,799.796,544.891,802.811,553.36,干层
1372.5,432.867,9.011,0.018,129.09,103.225,467.198,4.441,5.586,14.317,14.132,6.577,0.425,154.187,4.705,2.01,17.411,-2.949,792.595,544.259,797.46,551.324,干层
1372.5625,432.832,8.749,0.015,129.504,101.871,471.495,4.537,5.639,16.456,15.841,18.537,0.421,144.142,4.577,2.018,22.057,-2.968,786.098,543.627,792.109,546.78,干层
1372.625,427.25,8.635,0.012,129.607,100.027,466.431,4.628,5.48,16.203,16.613,41.022,0.417,144.905,4.896,2.027,25.035,-2.984,779.43,541.968,786.759,542.307,干层
1372.6875,411.955,8.677,0.01,129.297,98.66,445.148,4.718,5.376,15.543,16.613,39.49,0.416,150.245,5.33,2.034,27.544,-3.003,775.356,537.757,781.408,539.274,干层
1372.75,398.661,8.772,0.007,128.573,97.599,398.661,4.808,5.126,14.962,13.998,29.928,0.408,166.235,5.782,2.04,25.098,-3.023,769.246,533.545,775.356,535.031,干层
1372.8125,394.067,8.906,0.006,127.022,97.286,393.896,4.886,4.933,13.217,12.731,17.579,0.393,188.39,6.226,2.023,20.879,-3.03,765.173,529.334,771.957,530.957,干层
1372.875,395.173,9.03,0.005,125.781,97.308,390.533,4.992,4.748,11.106,11.199,10.522,0.376,208.738,6.706,2.003,16.77,-3.073,761.1,525.123,768.044,524.847,干层
1372.9375,395.117,9.206,0.005,123.462,98.058,385.552,5.077,4.748,8.995,9.667,3.424,0.36,224.67,7.094,1.972,13.125,-2.889,757.026,520.774,764.132,520.774,干层
1373.0,390.63,9.475,0.005,120.403,98.763,383.723,5.029,4.703,6.884,8.135,3.359,0.347,244.342,7.477,1.953,11.319,-2.85,750.916,515.664,760.219,515.664,干层
1373.0625,383.453,9.751,0.005,117.804,99.734,382.522,4.981,4.748,5.4,6.602,3.265,0.342,249.428,7.699,1.938,8.938,-2.835,746.843,510.591,756.307,512.627,干层
1373.125,376.241,10.022,0.007,115.646,100.273,381.469,4.84,4.748,4.868,5.806,3.143,0.337,254.768,7.608,1.914,5.915,-2.873,740.733,504.481,752.395,508.554,干层
1373.1875,370.043,10.233,0.007,112.854,99.73,380.781,4.682,4.748,4.879,5.651,2.968,0.336,255.531,7.481,1.916,5.803,-2.682,738.697,502.444,748.482,506.517,干层
1373.25,362.33,10.047,0.008,111.717,98.939,374.244,4.495,4.703,4.912,5.51,2.912,0.337,253.751,7.229,1.955,5.915,-2.643,734.623,496.334,744.57,502.444,干层
1373.3125,356.149,9.821,0.01,109.545,97.037,360.365,4.309,4.659,4.944,5.562,2.94,0.338,250.954,6.917,1.991,6.236,-2.639,732.587,492.261,740.658,500.407,干层
1373.375,348.946,9.598,0.012,108.821,95.88,345.357,4.194,4.57,5.074,5.615,5.131,0.338,244.342,6.73,2.004,6.571,-2.647,728.513,490.224,736.745,498.371,干层
1373.4375,346.333,9.329,0.016,108.097,94.433,342.743,3.885,4.419,5.354,5.723,7.649,0.335,242.053,6.597,2.03,6.983,-2.642,724.44,488.187,732.833,496.334,干层
1373.5,341.512,9.24,0.02,107.89,94.425,346.837,3.74,4.227,5.354,5.778,11.14,0.33,242.948,6.517,2.047,7.299,-2.644,722.403,488.187,728.921,494.297,干层
1373.5625,339.301,9.306,0.024,107.684,95.861,355.221,3.599,4.034,5.304,5.889,10.423,0.325,244.866,6.503,2.068,7.511,-2.644,718.33,490.224,724.692,492.261,干层
1373.625,336.593,9.442,0.028,107.787,97.395,366.107,3.531,3.842,5.155,5.639,4.822,0.321,248.874,6.491,2.076,7.44,-2.643,716.293,490.224,719.935,492.261,干层
1373.6875,334.066,9.577,0.032,108.097,99.237,369.938,3.498,3.65,4.826,5.325,3.666,0.316,252.214,6.479,2.083,6.769,-2.643,712.22,492.261,715.179,492.261,干层
1373.75,336.472,9.724,0.036,108.614,102.426,368.093,3.464,3.457,4.507,5.012,3.424,0.314,256.307,6.467,2.085,6.04,-2.643,707.943,494.297,710.423,492.261,干层
1373.8125,342.269,9.824,0.04,108.925,103.632,358.853,3.491,3.303,4.189,4.731,3.359,0.313,258.985,6.455,2.091,5.224,-2.644,703.9,494.297,705.667,494.297,干层
1373.875,357.578,9.908,0.044,109.959,104.944,349.687,3.53,3.271,3.987,4.427,3.327,0.313,259.629,6.448,2.096,4.759,-2.643,699.857,496.334,700.911,496.334,干层
1373.9375,364.612,10.048,0.054,110.372,105.684,347.816,3.569,3.149,3.523,4.102,3.391,0.316,258.907,6.453,2.104,4.357,-2.644,695.815,494.297,696.154,494.297,干层
1374.0,371.382,10.108,0.063,110.683,105.052,333.024,3.607,3.149,3.456,3.949,3.359,0.317,257.434,6.476,2.112,4.275,-2.643,693.89,490.224,693.89,490.224,干层
1375.4375,332.044,9.331,0.044,102.203,107.346,346.897,6.495,6.508,5.778,5.562,3.113,0.295,203.925,6.508,2.027,5.694,-4.047,638.9,458.081,649.384,460.127,干层
1375.5,318.398,9.229,0.049,97.549,98.171,334.046,6.648,6.698,6.224,6.239,3.724,0.27,196.772,6.146,2.066,6.159,-4.237,630.754,448.732,642.97,451.574,干层
1375.5625,306.452,9.095,0.055,93.206,91.557,320.905,6.698,6.892,6.888,7.087,4.268,0.25,185.793,5.821,2.11,6.889,-4.324,630.754,439.383,636.556,443.022,干层
1375.625,294.339,8.973,0.061,88.242,86.252,307.757,6.762,7.161,7.748,7.935,4.822,0.232,168.782,5.393,2.178,7.619,-4.59,626.68,430.034,629.729,435.234,干层
1375.6875,281.785,8.835,0.067,84.416,82.987,294.27,6.762,7.44,9.269,8.784,5.057,0.214,163.54,4.784,2.264,8.586,-4.925,620.57,420.685,622.751,431.161,干层
1375.75,268.256,8.716,0.072,81.624,80.986,276.927,6.762,7.583,10.79,10.009,5.615,0.194,152.33,4.384,2.319,9.909,-4.917,612.424,411.337,615.772,420.978,干层
1375.8125,255.854,8.675,0.074,78.108,79.059,248.075,6.762,7.804,12.31,11.485,11.288,0.172,141.791,3.953,2.374,11.657,-5.174,604.277,404.684,608.793,414.868,干层
1375.875,222.617,8.653,0.072,76.453,78.496,234.608,6.827,7.879,13.662,12.728,16.041,0.15,138.089,3.784,2.433,12.949,-5.345,596.13,396.538,601.815,408.758,干层
1375.9375,219.287,8.659,0.069,75.315,77.868,225.886,6.827,7.955,14.962,12.972,21.011,0.143,137.549,3.62,2.468,14.384,-5.703,590.02,392.464,594.836,404.684,干层
1376.0,220.353,8.693,0.06,74.798,77.937,232.53,6.892,8.031,15.691,12.972,25.736,0.14,140.073,3.466,2.475,16.442,-6.173,581.874,388.391,587.858,398.574,干层
1376.0625,222.0,8.71,0.053,74.488,78.277,249.17,7.058,8.108,15.993,12.75,22.559,0.14,143.64,3.423,2.468,16.135,-6.67,577.8,386.354,580.879,398.574,干层
1376.125,222.627,8.739,0.045,75.212,78.869,266.099,7.231,8.108,15.543,12.551,18.796,0.142,144.669,3.484,2.454,15.579,-6.978,569.654,384.318,573.727,394.501,干层
1376.1875,223.936,8.78,0.039,76.246,80.053,265.506,7.403,8.108,14.819,12.136,14.973,0.148,148.843,3.69,2.438,15.088,-7.476,565.58,386.354,571.69,392.464,干层
1376.25,228.792,8.812,0.036,77.073,80.844,261.137,7.576,8.031,13.753,11.425,11.123,0.156,152.383,3.932,2.42,13.758,-7.7,561.507,388.391,567.617,390.428,干层
1376.3125,236.506,8.854,0.037,78.211,82.375,254.254,7.749,7.955,12.688,10.602,9.21,0.165,155.917,4.174,2.403,12.568,-7.951,559.47,390.428,565.58,392.464,干层
1376.375,244.195,8.892,0.044,79.349,83.809,257.781,7.804,7.804,11.623,9.78,8.951,0.173,159.445,4.42,2.385,11.22,-7.955,557.434,394.501,561.507,394.501,干层
1376.4375,251.762,9.024,0.053,80.176,85.039,263.101,7.73,7.73,10.557,9.123,9.239,0.182,163.051,4.654,2.368,10.571,-7.96,557.434,396.538,559.47,396.538,干层
1376.5,258.548,9.073,0.062,81.727,87.395,264.853,7.583,7.511,9.492,8.138,8.866,0.19,166.706,4.923,2.35,9.823,-7.581,557.434,400.611,559.47,400.611,干层
1376.5625,267.371,9.165,0.07,82.554,88.744,268.954,7.511,7.369,8.782,7.76,7.9,0.198,170.376,5.073,2.327,9.075,-7.522,557.434,402.648,559.47,402.648,干层
1376.625,273.571,9.251,0.08,83.899,90.884,273.222,7.387,7.161,8.138,7.191,6.954,0.205,174.002,5.25,2.297,8.327,-7.347,559.47,406.721,559.47,406.721,干层
1376.6875,280.963,9.352,0.087,84.623,92.749,278.951,7.139,7.025,7.834,6.989,6.083,0.212,177.817,5.338,2.266,7.75,-7.205,561.507,408.758,559.47,408.758,干层
1376.75,285.472,9.379,0.095,85.243,95.239,284.063,6.892,6.892,7.614,6.792,5.211,0.218,180.59,5.377,2.252,7.427,-7.152,565.58,408.758,563.544,408.758,干层
1376.8125,290.392,9.393,0.108,85.76,96.657,289.583,6.644,6.698,7.542,6.792,4.749,0.223,181.406,5.435,2.237,7.093,-7.108,567.617,412.831,567.617,412.831,干层
1376.875,294.074,9.413,0.112,86.07,97.856,292.631,6.396,6.571,7.742,6.802,4.598,0.224,181.56,5.411,2.24,6.959,-6.891,569.654,412.831,569.654,412.831,干层
1376.9375,297.896,9.442,0.125,86.277,98.53,294.816,6.149,6.385,7.929,6.817,4.58,0.223,180.085,5.304,2.25,6.892,-6.729,575.764,414.868,575.764,414.868,干层
1377.0,299.061,9.484,0.13,86.381,98.834,295.496,5.901,6.264,8.116,6.831,4.555,0.221,179.17,5.176,2.257,7.115,-6.735,577.8,414.868,577.8,414.868,干层
1377.0625,299.388,9.568,0.138,86.277,98.336,295.31,5.653,6.087,8.302,6.846,4.385,0.215,177.056,5.119,2.273,7.352,-6.669,581.874,416.904,581.874,416.904,干层
1377.125,298.633,9.61,0.141,86.07,97.671,286.13,5.428,5.972,8.374,6.857,4.512,0.211,175.922,5.129,2.284,7.59,-6.618,585.947,418.941,585.947,418.941,干层
1377.1875,297.049,9.644,0.145,86.07,96.722,279.454,5.359,5.859,8.295,6.857,4.931,0.205,176.064,5.167,2.292,7.828,-6.559,590.02,418.941,590.02,418.941,干层
1377.25,294.923,9.65,0.144,86.07,95.998,276.431,5.275,5.803,8.295,6.811,5.454,0.203,178.074,5.217,2.301,7.955,-6.534,592.057,420.29,592.057,420.29,干层
1377.3125,296.998,9.666,0.142,86.174,95.135,277.097,5.28,5.586,8.121,6.601,6.002,0.203,183.681,5.384,2.289,7.804,-6.539,594.094,420.978,594.094,420.978,干层
1377.375,299.918,9.678,0.14,86.484,95.151,285.978,5.288,5.48,7.895,6.477,5.926,0.205,189.705,5.455,2.275,7.656,-6.534,596.13,423.014,596.13,423.014,干层
1377.4375,302.032,9.692,0.133,86.898,95.378,293.247,5.297,5.325,7.625,6.117,5.523,0.211,195.176,5.682,2.26,7.145,-6.538,598.167,425.051,598.167,425.051,干层
1377.5,303.198,9.71,0.128,87.518,96.284,305.315,5.305,5.275,7.337,5.953,5.022,0.218,199.61,5.836,2.246,6.648,-6.54,598.167,425.051,598.167,425.051,干层
1377.5625,303.021,9.736,0.125,88.035,97.29,303.526,5.313,5.175,7.05,5.631,4.822,0.223,201.532,6.041,2.235,6.447,-6.498,598.167,427.088,598.167,427.088,干层
1377.625,303.371,9.758,0.123,88.862,98.452,302.299,5.322,5.126,6.762,5.419,4.777,0.228,203.305,6.185,2.225,5.925,-6.276,598.052,427.088,598.124,427.088,干层
1377.6875,304.583,9.809,0.124,89.897,100.267,299.108,5.325,5.077,6.539,5.207,4.555,0.231,204.054,6.239,2.221,5.486,-6.077,597.817,429.124,598.035,429.124,干层
1377.75,305.516,9.827,0.125,90.414,101.296,303.892,5.325,5.077,6.415,4.995,4.407,0.232,205.098,6.191,2.227,5.161,-5.868,597.582,429.124,597.946,429.124,干层
1377.8125,306.123,9.833,0.128,90.62,101.906,308.787,5.336,5.029,6.355,4.915,4.168,0.232,205.507,6.014,2.236,4.874,-5.703,597.347,429.124,597.858,429.124,干层
1377.875,305.797,9.836,0.132,90.62,102.292,312.315,5.355,4.981,6.355,4.962,3.987,0.232,204.241,5.814,2.253,4.748,-5.725,597.112,429.124,597.769,429.124,干层
1377.9375,301.794,9.798,0.135,90.517,101.53,310.292,5.375,5.029,6.415,5.009,3.949,0.232,203.169,5.614,2.272,4.703,-5.715,596.877,429.124,597.68,429.124,干层
1378.0,297.986,9.727,0.138,90.31,100.223,303.931,5.394,5.077,6.539,5.155,3.912,0.231,200.292,5.41,2.292,4.614,-5.718,596.642,429.124,597.592,429.124,干层
1378.0625,295.01,9.661,0.141,89.793,98.472,289.79,5.413,5.175,6.728,5.311,4.635,0.231,197.421,5.239,2.309,4.745,-5.718,596.407,427.088,597.503,431.161,干层
1378.125,293.774,9.595,0.144,89.38,96.876,293.34,5.428,5.275,7.275,5.506,5.388,0.231,192.96,5.04,2.33,4.927,-5.718,596.172,425.051,597.414,429.124,干层
1378.1875,291.454,9.528,0.147,88.345,95.591,301.382,5.428,5.325,7.733,5.701,6.059,0.23,185.784,4.938,2.339,5.238,-5.714,595.937,425.051,597.326,427.088,干层
1378.25,289.914,9.461,0.15,87.828,94.24,298.82,5.48,5.428,8.192,5.896,5.364,0.227,181.59,4.856,2.351,5.712,-5.752,595.702,423.014,597.237,425.051,干层
1378.3125,286.981,9.396,0.154,86.898,93.628,292.074,5.48,5.48,8.616,6.091,4.598,0.222,177.173,4.83,2.364,6.187,-5.814,595.467,420.978,597.148,423.014,干层
1378.375,284.513,9.326,0.156,85.967,92.932,288.366,5.533,5.586,8.907,6.269,5.208,0.219,172.593,4.876,2.367,6.661,-5.868,595.232,418.941,597.06,420.978,干层
1378.4375,280.822,9.29,0.156,85.243,92.675,283.695,5.533,5.639,9.177,6.401,6.157,0.215,167.421,4.966,2.366,7.23,-5.918,594.997,418.941,596.971,420.978,干层
1378.5,279.946,9.334,0.156,84.829,92.706,281.585,5.586,5.694,9.387,6.533,7.105,0.211,166.187,5.147,2.363,7.511,-5.924,594.762,416.904,596.882,418.941,干层
1378.5625,278.38,9.434,0.153,84.312,93.295,277.213,5.639,5.748,9.387,6.601,8.054,0.208,165.805,5.336,2.353,7.73,-5.919,594.526,416.904,596.794,418.941,干层
1378.625,277.852,9.554,0.148,84.002,93.975,274.456,5.639,5.803,9.387,6.539,9.21,0.206,167.637,5.542,2.341,7.955,-5.926,594.291,416.904,596.705,418.941,干层
1378.6875,279.921,9.681,0.142,83.795,94.796,271.231,5.701,5.859,9.118,6.332,8.53,0.21,172.031,5.739,2.329,7.824,-5.923,594.094,416.904,596.617,418.941,干层
1378.75,281.473,9.798,0.136,83.795,96.037,273.546,5.756,5.859,8.773,6.147,6.989,0.218,176.94,5.936,2.309,7.415,-5.882,592.057,414.868,596.528,420.978,干层
1378.8125,284.485,9.919,0.13,84.209,97.398,280.222,5.811,5.915,8.429,5.962,5.796,0.228,186.475,6.148,2.28,6.959,-5.697,592.057,414.868,596.439,420.978,干层
1378.875,286.45,10.031,0.124,85.036,98.337,284.46,5.865,5.859,8.085,5.777,5.224,0.237,190.517,6.357,2.252,6.64,-5.725,590.02,416.904,596.351,423.014,干层
1378.9375,289.401,10.111,0.117,85.657,99.61,284.066,5.92,5.748,7.614,5.457,5.057,0.247,197.634,6.529,2.218,6.279,-5.738,590.02,416.904,596.262,425.051,干层
1379.0,291.484,10.054,0.112,86.174,100.452,281.138,5.972,5.748,7.26,5.354,5.057,0.256,201.134,6.457,2.18,5.918,-5.818,590.02,416.904,596.173,427.088,干层
1379.0625,293.856,9.957,0.103,86.691,100.105,284.749,6.03,5.694,7.056,5.254,5.009,0.268,202.651,6.272,2.157,5.533,-5.899,590.02,416.904,595.856,427.088,干层
1379.125,296.105,9.867,0.102,87.311,99.542,297.503,6.03,5.694,6.989,5.204,4.559,0.269,201.845,6.088,2.158,5.428,-5.969,587.984,418.941,595.324,427.088,干层
1379.1875,295.143,9.719,0.104,87.725,97.714,310.524,6.03,5.694,7.191,5.254,4.035,0.268,199.892,5.813,2.162,5.325,-6.05,587.984,418.941,594.792,429.124,干层
1379.25,292.859,9.58,0.107,88.242,96.303,313.209,6.03,5.748,7.394,5.304,3.66,0.265,194.569,5.528,2.175,5.428,-6.158,583.91,418.843,594.26,427.088,干层
1379.3125,292.273,9.438,0.11,88.139,94.8,305.933,6.03,5.803,7.715,5.406,3.625,0.259,187.997,5.235,2.201,5.764,-6.421,583.91,418.703,593.728,427.088,干层
1379.375,291.378,9.294,0.115,88.139,93.37,298.926,6.03,5.859,8.037,5.68,4.524,0.25,180.274,4.946,2.227,6.108,-6.521,583.91,418.563,593.196,427.088,干层
1379.4375,290.063,9.156,0.122,87.932,92.94,294.972,6.03,5.915,8.358,5.909,5.155,0.241,176.808,4.768,2.249,6.385,-6.679,581.874,418.423,592.664,427.088,干层
1379.5,287.543,9.016,0.128,87.622,93.245,291.318,6.03,5.972,8.699,6.117,6.176,0.232,173.851,4.615,2.272,6.827,-6.735,581.874,418.282,592.132,427.088,干层
1379.5625,286.423,9.008,0.134,87.311,93.267,293.153,6.03,5.972,8.951,6.415,6.13,0.226,172.846,4.617,2.301,7.093,-6.884,581.874,418.142,591.6,424.651,干层
1379.625,283.995,9.005,0.14,86.898,93.315,294.957,6.03,6.03,9.21,6.539,6.045,0.221,172.062,4.73,2.33,7.299,-7.118,581.874,418.002,591.068,423.773,干层
1379.6875,283.801,9.007,0.146,86.691,93.057,292.064,6.03,6.03,9.135,6.435,5.967,0.219,171.446,4.83,2.357,7.44,-7.134,583.91,417.861,590.536,422.895,干层
1379.75,284.528,9.006,0.152,86.484,91.748,289.221,6.056,6.087,8.984,6.35,5.945,0.219,171.631,4.956,2.375,7.369,-7.359,585.947,417.721,590.004,422.017,干层
1379.8125,285.191,9.006,0.157,86.381,90.06,284.429,6.095,6.146,8.834,6.265,5.615,0.219,172.221,5.039,2.39,7.23,-7.577,587.984,417.581,589.472,421.139,干层
1379.875,286.921,9.007,0.156,86.174,87.439,282.621,6.134,6.146,8.683,6.235,5.629,0.222,175.116,5.125,2.402,7.13,-7.561,587.984,417.441,588.94,420.261,干层
1379.9375,287.008,9.006,0.154,86.07,85.101,281.004,6.174,6.205,8.535,6.235,5.906,0.224,177.887,5.064,2.411,6.998,-7.564,587.984,417.3,588.408,419.383,干层
1380.0,288.465,9.007,0.149,85.946,83.424,284.359,6.205,6.205,8.616,6.295,6.355,0.227,181.65,4.914,2.426,6.866,-7.514,587.984,417.16,587.984,418.505,干层
1380.0625,288.206,8.993,0.143,85.742,81.744,290.172,6.146,6.264,8.699,6.355,6.147,0.23,181.907,4.769,2.438,6.734,-7.354,587.984,417.02,587.984,417.627,干层
1380.125,287.72,8.968,0.138,85.657,80.366,299.529,6.146,6.325,8.699,6.415,5.609,0.232,181.049,4.617,2.442,6.602,-7.205,587.984,416.904,587.984,416.904,干层
1380.1875,281.355,8.965,0.132,85.553,80.114,302.114,6.087,6.385,8.866,6.477,5.204,0.235,176.243,4.518,2.439,6.755,-7.107,587.984,416.635,587.984,416.635,干层
1380.25,279.235,8.971,0.124,85.553,80.643,299.504,6.03,6.447,8.866,6.477,6.228,0.236,171.268,4.503,2.424,6.998,-6.979,587.984,416.407,587.984,416.407,干层
1380.3125,278.923,9.026,0.116,85.657,81.64,290.177,5.915,6.385,8.866,6.539,7.904,0.234,166.796,4.593,2.406,7.24,-6.867,587.984,416.178,587.984,416.178,干层
1380.375,282.102,9.046,0.109,85.657,82.554,284.779,5.803,6.385,8.866,6.539,9.298,0.231,167.838,4.805,2.375,7.482,-6.73,587.984,415.95,587.984,415.95,干层
1380.4375,285.228,9.153,0.101,85.553,84.182,274.856,5.707,6.325,8.782,6.439,10.522,0.224,173.648,5.015,2.343,7.656,-6.614,590.02,415.721,590.02,415.721,干层
1380.5,287.216,9.267,0.094,85.657,85.222,277.725,5.618,6.264,8.616,6.345,10.423,0.219,179.866,5.205,2.318,7.583,-6.49,592.057,415.493,592.057,415.493,干层
1380.5625,289.067,9.383,0.087,85.657,86.005,288.743,5.53,6.146,8.454,6.252,8.454,0.211,190.008,5.498,2.266,7.31,-6.32,594.094,415.264,594.094,415.264,干层
1380.625,290.087,9.502,0.081,85.76,86.858,294.926,5.48,6.03,8.295,6.158,5.89,0.208,194.588,5.796,2.222,7.002,-6.096,596.13,415.035,596.13,415.035,干层
1380.6875,290.816,9.586,0.078,85.863,87.206,301.064,5.376,5.915,8.061,6.041,4.687,0.209,203.372,6.077,2.204,6.634,-5.98,598.167,414.868,598.167,414.868,干层
1380.75,290.879,9.64,0.076,85.967,87.668,303.517,5.175,5.859,7.614,5.907,4.385,0.211,206.295,6.413,2.185,6.385,-5.797,600.204,416.904,600.204,416.904,干层
1380.8125,291.319,9.674,0.076,86.277,88.671,303.44,5.224,5.748,7.47,5.773,4.555,0.216,207.61,6.729,2.162,6.264,-5.639,604.277,418.941,604.277,418.941,干层
1380.875,293.231,9.615,0.077,86.484,89.738,298.467,5.077,5.639,7.191,5.638,4.882,0.223,208.369,6.942,2.156,6.087,-5.472,606.314,420.978,606.314,420.978,干层
1380.9375,297.751,9.564,0.082,86.794,90.661,301.608,4.981,5.533,7.123,5.504,5.21,0.229,208.944,7.072,2.15,6.03,-5.272,608.35,423.014,608.35,423.014,干层
1381.0,298.655,9.502,0.084,87.001,92.205,306.703,4.886,5.362,6.989,5.354,5.457,0.235,209.806,7.188,2.142,5.915,-5.101,610.387,425.051,610.387,425.051,干层
1388.4375,274.741,8.367,0.053,84.002,84.923,281.216,7.376,7.499,11.631,8.866,10.93,0.238,152.16,4.64,2.32,8.133,-12.147,581.985,415.833,584.401,415.833,水层
1388.5,271.684,8.363,0.049,83.485,83.582,286.959,7.582,7.804,12.377,9.554,9.154,0.232,150.127,4.656,2.325,8.571,-13.018,580.728,412.831,583.91,412.831,水层
1388.5625,268.735,8.322,0.043,82.968,82.219,287.125,7.788,8.186,13.379,10.522,7.056,0.227,141.742,4.729,2.331,9.007,-13.618,579.787,410.794,583.42,412.831,水层
1388.625,266.707,8.289,0.041,82.658,80.885,283.13,7.955,8.669,14.609,11.243,7.567,0.222,137.77,4.826,2.336,10.4,-14.762,579.613,408.758,582.929,412.831,水层
1388.6875,265.185,8.258,0.036,82.141,79.533,273.353,8.029,8.954,15.839,12.28,9.261,0.216,133.202,4.962,2.34,11.791,-15.763,579.44,404.684,582.439,410.794,水层
