Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD60,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1633.04875,270.1831,9.7734,0.2286,80.3747,102.9375,272.9824,5.5333,5.9248,8.0266,8.2774,0.9463,4.8086,69.5625,0.1821,143.8199,3.0605,2.5553,7.9024,-20.4688,575.3152,411.6479,577.9039,406.893,水层
1633.08,270.31,10.0469,0.2306,80.7795,105.375,271.0616,5.3598,5.7933,8.1869,8.4258,0.9453,4.5156,69.5,0.1939,142.5883,3.0938,2.5388,8.771,-20.625,574.9086,411.2419,576.204,405.635,水层
1633.11125,270.4366,10.1328,0.2553,79.5646,109.0625,269.9085,5.1438,5.541,8.3161,8.5814,0.9453,4.4062,69.5,0.2002,141.7159,3.1874,2.5694,8.8888,-20.5938,574.9406,407.3859,574.9406,405.229,水层
1633.1425,270.4348,10.1953,0.2621,81.175,115.9375,267.9862,4.8741,5.1512,7.7124,8.0211,0.9448,4.2812,69.5,0.2111,139.8683,3.0469,2.5625,8.0035,-20.3594,574.9726,405.2525,571.1136,404.3912,水层
1633.17375,270.4337,10.3438,0.2447,83.7951,114.8125,267.73,4.7804,4.6494,6.1864,6.4153,0.9453,4.0859,69.625,0.2198,139.2524,3.0019,2.5279,6.6307,-19.8594,575.425,403.131,571.1136,403.1286,水层
1633.205,270.4325,10.4297,0.2402,87.8355,113.875,267.0887,4.8126,4.2942,5.0222,5.1548,0.9443,3.9473,69.5625,0.2334,138.3801,2.9219,2.5018,4.9957,-19.2969,576.3207,400.9953,570.2706,401.0164,水层
1633.23625,270.4296,10.4141,0.2274,89.5942,120.8125,268.3661,4.9392,4.3637,4.5204,4.706,0.9448,4.2259,69.5,0.2448,137.3539,2.9883,2.4983,4.1107,-18.9844,575.0504,400.1598,568.5753,400.601,水层
1633.2675,270.4296,9.9219,0.1779,88.3857,122.875,269.0049,5.1471,4.7752,4.6723,4.8281,0.9448,5.0703,69.5,0.2283,136.4305,2.9902,2.5048,4.0522,-19.2344,573.3529,399.3244,567.3096,400.1951,水层
1633.29875,270.6835,9.7422,0.1329,81.8626,118.625,270.41,5.2662,5.4292,7.0399,7.0093,0.9448,5.2539,69.5625,0.1759,135.7126,3.3125,2.5376,5.0866,-19.5312,570.3644,398.9325,566.0416,399.3596,水层
1633.33,270.8105,9.4219,0.1183,73.3755,107.4332,270.7931,5.3088,6.2067,11.6959,11.3476,0.9453,4.6602,69.6249,0.135,135.0969,3.5373,2.6124,7.7668,-19.9063,568.6555,398.0971,564.7714,399.3855,水层
1633.36125,270.9365,9.4531,0.0936,71.274,102.125,271.3028,5.578,6.6079,13.1424,12.6087,0.9453,3.9277,69.5625,0.1109,134.4304,3.75,2.6152,12.3872,-19.9688,565.6648,398.5454,562.642,399.0007,水层
1633.3925,271.0638,9.5078,0.0952,71.5171,101.9411,271.4294,6.0376,6.6402,13.8485,13.7094,0.9458,3.9707,69.5001,0.1275,133.9688,3.3534,2.5842,14.6852,-19.875,564.3923,397.2899,560.5197,399.0172,水层
1633.42375,271.1906,9.5234,0.1279,76.0763,106.4375,270.7879,6.5848,6.7459,9.6071,10.0488,0.9458,4.5728,69.5625,0.1559,133.405,3.2617,2.5608,11.6465,-19.8438,562.2676,396.8839,558.8176,398.6042,水层
1633.455,271.4447,9.4922,0.1489,80.2985,113.125,270.5307,7.2225,6.8841,7.0262,7.7133,0.9434,5.4961,69.5,0.1726,132.5333,2.9278,2.5514,8.2796,-19.75,560.5632,396.4921,556.6998,397.7734,水层
1633.48625,271.6995,9.6875,0.1411,79.2243,117.9375,270.1451,7.2867,7.2059,8.074,8.7363,0.9448,5.9062,69.5,0.1713,132.2772,3.0664,2.55,7.339,-19.7188,558.8727,396.5038,555.85,397.3745,水层
1633.5175,271.8263,9.4844,0.1957,75.4898,114.1875,269.7592,6.5185,7.377,9.5853,10.3829,0.9463,6.2227,69.6875,0.1524,131.8159,2.9926,2.6265,8.5735,-19.75,557.6025,396.0979,554.1549,396.105,水层
1633.54875,271.9518,9.4844,0.1802,74.75,104.0,269.5022,5.6315,6.6559,9.7487,10.4239,0.9453,6.5312,69.625,0.1378,132.8441,3.4375,2.599,11.114,-19.9375,555.9211,395.699,553.3073,394.8472,水层
1633.58,272.0786,9.6641,0.1582,76.055,102.4375,269.3727,5.029,5.3764,9.403,9.9688,0.9453,7.0547,69.625,0.1612,134.7458,3.4922,2.519,11.6244,-20.125,555.5054,394.4366,551.1827,394.4366,水层
1633.61125,272.2052,9.875,0.1692,81.5459,111.8125,269.1153,4.7295,4.6137,7.0317,7.6313,0.9463,6.2656,69.5625,0.2121,136.2367,3.5547,2.4697,8.8749,-20.0625,554.6694,392.7611,549.49,393.5988,水层
1633.6425,272.332,9.8438,0.193,88.1514,128.75,268.7292,4.8286,4.2622,4.7801,5.2038,0.9448,5.6071,69.5,0.2489,137.6251,3.1875,2.4561,5.7252,-20.125,553.8425,392.7611,549.0743,392.7611,水层
1633.67375,272.3298,10.2422,0.139,92.1911,138.0,268.7284,5.2111,4.271,3.8856,4.2935,0.9443,5.6914,69.5625,0.2508,138.1908,2.918,2.4328,4.3425,-19.9688,553.4199,391.9304,548.2429,391.4963,水层
1633.705,272.3298,9.7812,0.1181,89.424,133.5,268.5986,5.6194,4.8095,4.9677,5.4265,0.9458,4.6172,69.5625,0.2054,138.6024,3.2031,2.4821,4.1447,-20.0312,553.0202,391.5292,546.9773,390.6609,水层
1633.73625,272.4555,9.3203,0.0916,81.6043,113.6679,269.6206,6.052,6.1019,7.5901,7.8839,0.9453,3.7207,69.625,0.1433,139.9904,3.3146,2.563,5.3956,-20.5634,551.316,391.128,544.8643,390.2597,水层
1633.7675,272.5825,9.3047,0.0571,73.0328,89.25,270.0032,6.6374,7.9316,14.8282,15.1938,0.9434,2.9004,69.625,0.0814,141.4296,3.4863,2.5923,11.0888,-21.75,548.7551,390.295,544.885,388.9926,水层
1633.79875,272.7086,9.3125,0.0373,63.7991,71.433,270.897,7.5119,9.7596,34.504,35.1829,0.9434,2.8691,69.5624,0.061,142.355,3.1562,2.5904,31.8783,-23.72,546.6237,391.1775,544.0352,388.1643,水层
1633.83,272.708,9.3359,0.0375,61.8812,65.875,271.7911,9.1954,11.8539,71.2704,65.6213,0.9434,2.9081,69.5,0.0672,143.6918,3.1523,2.5593,64.9283,-25.2188,543.6333,390.7786,541.9177,387.3243,水层
1633.86125,272.8346,9.3359,0.0394,64.5799,70.6875,273.0677,12.1168,14.7905,58.4303,55.1795,0.9448,2.9258,69.5,0.0867,144.3604,2.9472,2.5353,63.9676,-26.625,541.0724,390.3821,541.9337,386.9254,水层
1633.8925,272.8332,9.3516,0.0375,66.2659,72.4375,273.4508,15.5645,18.2035,39.0797,37.236,0.9453,2.9004,69.5625,0.1006,144.8237,2.8789,2.5061,43.7019,-27.5625,537.6595,389.9927,540.6706,386.5219,水层
1633.92375,272.8315,9.375,0.0422,69.5623,77.875,273.8336,17.6895,19.6492,27.38,27.5064,0.9463,3.2109,69.625,0.1188,145.2356,2.8398,2.51,30.869,-27.9062,537.237,389.5774,539.8323,386.5479,水层
1633.955,272.7024,9.3672,0.0333,71.4038,76.5,274.9822,17.2647,18.4835,20.946,21.9342,0.9453,3.5605,69.625,0.1322,145.6475,2.8223,2.4886,24.1568,-28.2188,535.5398,389.1668,537.6987,386.1396,水层
1633.98625,272.5733,9.375,0.0141,71.4305,77.8125,275.1097,14.9297,16.4928,17.8453,18.9764,0.9453,4.6172,69.625,0.1471,145.9569,2.9218,2.4704,18.9246,-28.3125,533.8426,388.3268,536.4379,384.8867,水层
1634.0175,272.3161,9.3906,0.0084,72.2226,84.4375,275.4922,12.0599,14.1964,15.6652,16.9345,0.9458,5.1914,69.625,0.1542,146.0091,2.8535,2.4559,15.7631,-27.8125,533.0159,386.6303,534.7476,383.6219,水层
1634.04875,271.675,9.3594,0.014,74.0074,93.5,276.0019,9.7122,11.5392,13.5824,14.914,0.9463,5.5265,69.625,0.16,145.4967,2.9102,2.4595,13.9968,-26.9062,533.032,384.9432,533.473,383.2043,水层
1634.08,269.4981,9.3438,0.0419,76.0541,100.9375,276.2565,7.7215,9.0573,11.8649,13.2726,0.9473,4.6406,69.6875,0.1707,144.4707,2.8984,2.467,11.868,-25.5,533.0596,384.5303,533.0596,382.3761,水层
1634.11125,268.3455,9.4375,0.0875,79.2372,109.9375,274.5914,6.1705,7.0193,9.1392,10.3236,0.9468,4.7188,69.6875,0.183,143.9066,2.7656,2.4629,10.0731,-24.1875,533.9578,383.2679,532.6601,381.9726,水层
1634.1425,266.4245,9.6332,0.112,84.0865,120.4486,271.7746,5.0879,5.3267,6.3441,7.2723,0.9463,4.2891,69.5625,0.1893,143.3423,2.8281,2.4028,8.034,-23.0616,534.4125,382.8621,532.6947,381.5762,水层
1634.17375,265.656,10.125,0.1288,88.2374,134.25,270.75,4.3557,4.1657,4.7958,5.6492,0.9463,3.8496,69.5625,0.2148,142.265,2.793,2.3675,5.9668,-22.0,535.3038,382.0316,532.7154,381.1609,水层
1634.205,264.247,10.39,0.1426,91.9576,144.1296,269.597,3.8579,3.5803,3.8255,4.3948,0.9458,3.0195,69.6251,0.2414,141.444,3.1171,2.3739,4.372,-20.7964,535.7747,380.7598,533.6112,380.7787,水层
1634.23625,262.8381,9.6875,0.1791,96.1542,149.875,268.1883,3.5601,3.2796,3.3577,3.7334,0.9463,2.8773,69.6875,0.2654,140.4178,3.0508,2.4417,3.4508,-20.1406,535.7954,379.4999,535.3659,380.7881,水层
1634.2675,260.4053,9.5547,0.1748,98.2889,151.375,268.1867,3.4011,3.1368,3.3915,3.7296,0.9453,2.8047,69.6875,0.2608,138.9293,2.9843,2.4541,3.196,-19.7656,535.8322,379.0893,537.5501,381.6964,水层
1634.29875,259.6368,9.9219,0.169,97.6997,152.0,267.6726,3.4067,3.1751,3.3939,3.7584,0.9448,2.9336,69.625,0.2537,136.8243,2.8379,2.46,3.2425,-19.7344,535.8553,378.6882,540.1729,382.1471,水层
1634.33,258.4844,9.8984,0.1893,95.3303,151.875,267.5434,3.6097,3.4645,3.9862,4.4618,0.9424,3.2773,69.625,0.2472,133.9491,3.0197,2.5217,3.372,-19.7969,537.1828,378.2848,542.364,383.473,水层
1634.36125,257.2036,9.4688,0.2254,89.4071,145.0,267.0303,3.9936,4.1257,5.5733,6.0998,0.9424,3.7227,69.6875,0.2135,130.9198,3.2266,2.6066,3.9751,-20.2344,537.633,377.8813,543.2482,384.7965,水层
1634.3925,255.1548,9.2266,0.2001,81.6976,122.4375,266.1329,4.5442,5.1885,8.6192,8.8809,0.9424,4.1562,69.6875,0.166,128.9689,3.2811,2.6231,6.0167,-21.1094,538.5287,377.912,544.1439,385.6813,水层
1634.42375,253.2341,9.375,0.153,74.9621,100.25,264.9799,5.2972,6.3378,16.1653,16.0786,0.9424,4.2812,69.75,0.1199,126.4533,3.1758,2.5846,11.2846,-23.1094,539.4153,378.372,545.9008,387.0095,水层
1634.455,252.2094,9.4531,0.1355,70.9541,83.3125,263.3153,6.4124,7.3925,22.5916,22.1367,0.9424,4.3124,69.75,0.1141,124.3481,2.9746,2.5725,19.1464,-25.7031,541.6132,378.8392,547.2214,388.7648,水层
1634.48625,250.9286,9.3906,0.1139,72.492,85.625,260.7549,8.0443,8.5831,18.7096,18.8645,0.9424,4.1914,69.6875,0.1351,121.5756,2.7969,2.5407,22.0799,-27.2656,542.9315,379.731,548.9875,390.0883,水层
1634.5175,249.5202,9.25,0.0874,73.666,87.25,258.4504,10.085,10.1874,15.8502,16.5116,0.9419,4.0195,69.6875,0.1526,115.6186,2.6504,2.4983,17.2839,-28.1719,543.8271,381.0545,550.3011,391.4166,水层
1634.54875,248.3671,9.2265,0.0616,73.9153,91.6845,255.8898,11.7737,12.01,15.3235,15.804,0.9424,4.8008,69.75,0.1489,111.6131,2.6642,2.4629,14.7666,-28.9535,545.1454,382.371,552.9307,392.7377,水层
1634.58,247.5981,9.1172,0.0617,72.5865,88.0,253.7135,12.4877,13.4218,17.1359,17.027,0.9424,5.1875,69.75,0.1319,107.9674,2.7734,2.4785,15.8093,-29.4531,546.0434,384.1286,553.3739,394.4906,水层
1634.61125,247.0853,8.9375,0.0727,71.322,86.8125,250.2572,12.3703,13.7333,19.1008,18.4787,0.9419,4.8867,69.6875,0.1302,105.8626,2.8105,2.5039,18.1866,-29.7969,546.9368,386.7545,556.0172,396.6846,水层
1634.6425,246.8281,8.8672,0.0686,71.6307,88.1875,247.5689,12.313,13.3422,18.4745,17.7688,0.9395,3.7372,69.75,0.1472,104.7851,2.793,2.5149,18.955,-29.8594,548.2665,388.505,556.4627,398.8739,水层
1634.67375,246.6986,8.8984,0.0425,72.9809,92.8125,245.2644,12.7697,13.212,17.713,16.9682,0.9399,3.25,69.8125,0.1595,103.913,2.8145,2.4743,17.3137,-30.1094,549.1415,390.6943,558.2218,401.502,水层
1634.705,248.9998,8.9688,0.0418,73.5269,95.4375,243.3438,13.5069,14.0579,17.4514,16.7468,0.9404,3.1914,69.6875,0.1557,104.6849,2.8184,2.4832,16.0679,-30.1719,551.3438,392.4472,559.106,402.8137,水层
1634.73625,250.9178,8.9844,0.0418,72.8658,93.75,244.6214,14.1492,15.3426,20.1876,19.0414,0.9434,3.4629,69.6875,0.1421,105.5587,2.8476,2.4901,16.9016,-30.0312,551.7916,393.7754,559.9947,404.1371,水层
1634.7675,253.6028,9.0391,0.0476,70.633,88.8125,247.9466,14.4489,16.5518,26.1239,24.3229,0.9443,3.4316,69.8125,0.1211,108.1281,2.7793,2.5261,20.2866,-29.5938,554.4234,395.0941,562.1855,405.8899,水层
1634.79875,255.6488,9.0859,0.0681,68.6071,81.0,252.4231,14.3428,17.3083,27.5369,24.9692,0.9463,3.3145,69.75,0.1095,113.1112,2.9376,2.561,24.7097,-28.875,555.2983,395.127,564.3694,406.7792,水层
1634.83,258.5892,9.1016,0.0794,68.4729,87.5,257.0269,14.0611,16.6813,27.5159,24.7793,0.9443,2.8867,69.75,0.109,118.6597,3.1094,2.5876,26.6359,-27.625,557.0529,395.5988,566.551,408.5414,水层
1634.86125,258.5892,9.1562,0.0747,68.4844,92.3125,260.3521,13.6341,15.4398,24.9139,22.6224,0.9424,2.8127,69.75,0.1259,122.5134,3.2422,2.5681,23.8673,-26.125,558.3802,396.0517,569.6029,409.86,水层
1634.8925,260.8902,9.1797,0.0649,69.9296,101.5023,264.8286,12.8885,14.1522,19.1333,18.0109,0.9429,2.7188,69.7501,0.1379,123.9522,3.1015,2.5485,18.9859,-25.1089,558.8348,396.9434,571.355,411.6221,水层
1634.92375,262.6802,9.1328,0.0433,71.9902,104.375,270.2003,11.774,12.9279,15.8815,15.0222,0.9434,2.6895,69.875,0.1501,126.3159,2.9688,2.5165,15.5782,-24.5156,560.5962,397.408,573.1277,412.9455,水层
1634.955,264.4701,9.1173,0.0364,72.6481,107.7546,272.6296,10.4096,11.4032,13.9209,13.3591,0.9434,2.6855,69.8124,0.1512,130.0153,2.8555,2.5079,13.6274,-23.8745,562.7961,398.3067,573.5709,413.4054,水层
1634.98625,266.0043,9.25,0.0656,75.6146,113.5,277.6168,8.9966,9.8611,11.4587,11.2416,0.9424,2.748,69.75,0.1676,131.6083,2.834,2.4782,11.6929,-23.25,563.2393,398.7502,574.8936,414.2946,水层
1635.0175,267.5378,9.3047,0.1066,78.2029,115.625,277.8721,7.6666,8.339,10.1609,10.0449,0.9424,2.8906,69.875,0.1762,133.5097,2.7696,2.4488,9.8687,-22.4375,565.446,399.656,576.2208,413.457,水层
1635.04875,268.9438,9.4609,0.1427,79.6745,122.625,280.1732,6.4007,7.1068,8.8399,8.8692,0.9424,3.1244,69.875,0.2003,134.7949,2.8457,2.4351,8.4552,-21.8125,566.321,399.6748,577.9888,413.5063,水层
1635.08,269.5824,9.6484,0.1964,82.2832,128.125,281.1955,5.3549,5.9293,7.5454,7.6278,0.9424,3.5273,69.8125,0.2069,135.7205,2.8848,2.4608,7.4455,-21.0938,567.6573,400.1394,578.866,413.5157,水层
1635.11125,270.7325,9.7031,0.2453,85.7064,137.25,282.6013,4.5644,4.827,6.177,6.3182,0.9424,4.0195,69.75,0.2318,136.3892,2.9434,2.4845,6.5789,-19.9688,568.1005,399.7383,581.0726,413.5508,水层
1635.1425,271.3708,9.9453,0.2539,89.5062,142.375,283.7512,3.9563,3.9995,5.0201,5.2832,0.9429,5.207,69.75,0.2411,137.7778,2.916,2.4548,5.3271,-19.8125,569.4346,399.7571,581.5181,413.145,水层
1635.17375,271.7533,10.2188,0.2427,93.6064,148.75,282.2138,3.4622,3.4623,4.2173,4.4112,0.9434,6.4453,69.75,0.2667,137.778,2.9043,2.4356,4.104,-19.375,569.8824,399.7877,582.402,413.1872,水层
1635.205,272.0078,10.2969,0.2426,96.9318,149.125,280.4214,3.0854,3.0982,3.5509,3.8352,0.9409,7.8047,69.75,0.2562,135.9302,2.8594,2.4482,3.3551,-18.9688,570.3484,399.3865,583.2929,413.206,水层
1635.23625,271.7504,10.0156,0.2422,98.5332,147.25,277.9884,2.7907,2.8174,3.2837,3.5602,0.9404,7.6914,69.8125,0.2613,135.0065,2.9648,2.4829,3.0547,-18.75,570.8054,399.8512,583.7543,413.2294,水层
1635.2675,270.5965,10.0156,0.2336,100.4909,148.75,276.5795,2.5759,2.6054,3.0978,3.3678,0.9404,8.9033,69.8125,0.2712,133.8776,3.0273,2.482,2.9621,-18.5625,571.2623,399.8817,586.3743,413.2599,水层
1635.29875,270.2115,10.0939,0.201,101.472,146.1246,275.1709,2.4208,2.467,3.0272,3.3017,0.9424,9.6562,69.8126,0.2957,133.0055,3.1934,2.4552,2.8775,-18.3125,571.7398,400.344,586.8334,412.8564,水层
1635.33,269.6986,10.1797,0.1806,103.1454,145.625,273.1213,2.3442,2.3998,2.9859,3.2244,0.9429,7.4727,69.875,0.2972,132.8525,3.2402,2.4485,2.8084,-18.25,571.7535,399.9358,586.8608,412.0235,水层
1635.36125,269.3139,9.9218,0.1776,104.9805,146.2485,272.4808,2.3635,2.3853,2.9402,3.1481,0.9404,5.5352,69.875,0.2927,134.0862,3.293,2.4833,2.7321,-18.25,571.7879,399.53,586.8906,412.0493,水层
1635.3925,268.4161,9.7812,0.2037,105.7673,144.375,271.1999,2.5007,2.4324,2.7489,2.9981,0.9404,5.3633,69.875,0.3025,134.8064,3.2812,2.4949,2.7185,-18.25,571.8085,399.1406,586.918,410.7894,水层
1664.61125,229.4391,10.2813,0.2225,95.0932,141.7505,249.6744,3.76,3.7573,3.8989,3.985,0.9399,6.4844,70.5001,0.2492,104.1089,2.9923,2.3862,4.2415,-18.6873,551.2537,401.9019,561.1896,404.4917,干层
1664.6425,226.2431,10.3906,0.1987,98.1097,142.375,242.8992,3.2219,3.2118,3.6804,3.7222,0.9399,5.3711,70.5625,0.2502,102.8226,3.0977,2.4138,3.6854,-18.375,550.8577,399.3558,560.3647,402.3772,干层
1664.67375,223.1747,10.125,0.1885,99.7894,138.5,238.1693,2.9047,2.8757,3.4416,3.4796,0.9395,5.0312,70.5,0.2556,101.0211,3.1464,2.444,3.3532,-17.9688,550.4589,396.8015,559.9604,401.1096,干层
1664.705,220.4897,10.0234,0.1719,100.625,137.0,233.8228,2.7826,2.6825,3.1677,3.2954,0.937,4.8945,70.4375,0.2604,98.5003,3.0,2.4472,3.1557,-17.875,550.4863,394.6706,559.5562,399.4131,干层
1664.73625,219.0833,10.1016,0.1566,101.4374,135.25,231.138,2.8053,2.6634,3.1015,3.3778,0.9355,4.7891,70.4375,0.2939,96.5966,3.0176,2.4211,3.0381,-18.0,550.9618,390.8323,559.5836,398.1674,干层
1664.7675,217.0374,9.9062,0.1371,99.6322,132.25,228.3253,2.8977,2.8633,4.3289,4.7334,0.9365,4.8516,70.4375,0.2927,94.1281,3.0312,2.4039,3.09,-18.0,551.4236,389.5565,559.6219,396.9053,干层
1664.79875,214.7359,9.5938,0.1539,92.0018,118.6875,226.5354,2.9741,3.2796,5.7377,6.2635,0.9375,5.5218,70.5,0.2525,92.8923,3.4296,2.4429,4.0102,-18.0,551.4728,387.0049,559.6575,396.0775,干层
1664.83,213.5851,9.1172,0.1717,85.8424,108.625,225.0011,3.0331,3.6176,6.5635,7.0759,0.9395,7.2734,70.5,0.1946,89.6008,3.2988,2.5088,6.9232,-18.125,551.4838,384.885,561.0045,395.665,干层
1664.86125,212.3062,9.5,0.1964,81.9997,107.5625,223.211,3.1078,3.6175,7.5689,8.2252,0.9355,10.1797,70.5,0.1734,86.6695,3.1953,2.513,10.9969,-18.375,551.9757,382.7623,561.4553,395.2689,干层
1664.8925,211.1553,9.9062,0.2006,81.5618,118.375,221.6766,3.2063,3.4776,7.3352,8.2844,0.9341,11.4062,70.5,0.1974,83.3271,2.998,2.4813,11.3093,-18.4531,551.9894,381.0767,562.3542,394.8701,干层
1664.92375,210.1321,10.0547,0.2385,86.2973,126.3125,220.1421,3.3293,3.3898,4.3902,5.1865,0.9355,11.0469,70.5,0.2186,80.1384,2.9121,2.4968,7.4111,-18.5781,552.8993,380.6642,563.693,394.4712,干层
1664.955,209.3645,10.3435,0.2446,90.9715,134.7513,218.8634,3.457,3.304,3.7181,4.3564,0.9355,9.8984,70.5,0.2321,78.5943,2.9963,2.5131,4.9838,-18.6873,553.3446,380.2599,563.7067,393.6599,干层
1664.98625,208.5969,10.0312,0.2301,92.3008,136.375,217.329,3.4938,3.2689,3.8897,4.3659,0.9365,10.179,70.5,0.2315,77.1521,3.2324,2.5126,4.1181,-18.4688,552.9485,379.8719,564.1712,392.813,干层
1665.0175,208.213,9.7419,0.1959,91.8874,134.8718,215.4109,3.4648,3.3141,3.9201,4.2659,0.9341,10.6328,70.5001,0.2304,76.5851,3.1562,2.4811,3.9276,-18.2498,551.6865,380.3282,562.4967,391.9879,干层
1665.04875,208.0845,9.3906,0.1431,91.975,130.875,214.5157,3.5805,3.3934,3.7477,4.127,0.9341,9.9141,70.5625,0.2385,75.0388,3.1406,2.4259,4.1379,-17.9688,549.5667,381.2379,561.6526,391.1547,干层
1665.08,208.0839,9.5,0.1348,87.6505,129.875,213.6204,3.831,3.6495,5.096,5.4783,0.9355,7.6836,70.5625,0.2393,74.781,3.2293,2.4278,4.3736,-17.6562,548.3046,382.1312,561.2511,390.764,干层
1665.11125,208.211,9.3594,0.1465,77.8377,123.4375,213.1084,4.1104,4.3873,6.5879,7.1642,0.9351,5.7031,70.5,0.2187,73.8008,4.1914,2.4861,4.9367,-17.5,545.7723,383.0492,559.9863,391.6492,干层
1665.1425,208.8495,9.5859,0.1619,70.5143,113.0625,212.9802,4.4147,5.4774,10.4048,10.4936,0.9355,4.7031,70.5625,0.1577,73.7481,4.679,2.5797,8.7563,-17.2344,544.0676,383.0492,559.5985,393.414,干层
1665.17375,209.8715,9.5,0.191,66.1547,107.4375,212.596,4.62,6.0109,17.609,15.9432,0.938,4.2891,70.5625,0.1074,74.5161,3.7441,2.6474,18.9583,-17.3281,542.8001,383.519,558.3392,395.1761,干层
1665.205,212.4272,9.5938,0.2087,67.5505,120.5,212.5956,4.7493,5.6024,14.0476,12.9982,0.9385,4.4059,70.5625,0.1151,75.4383,3.3062,2.6238,25.025,-17.7344,541.5271,384.8741,557.5142,396.9382,干层
1665.23625,214.4719,9.7266,0.1831,76.4688,142.375,212.4671,5.0497,5.1164,7.4871,7.5776,0.9365,5.1992,70.5625,0.167,76.3605,2.8555,2.5288,16.2143,-18.2344,539.8498,385.3221,557.1045,398.7003,干层
1665.2675,217.0276,9.7578,0.1622,87.7823,155.75,212.7223,5.4769,4.9687,5.2016,5.5887,0.9355,6.7969,70.5625,0.2308,77.5905,2.7949,2.4599,6.9915,-18.2969,539.0084,385.7811,555.8616,400.017,干层
1665.29875,218.6888,9.7812,0.1618,94.1841,157.625,214.2556,5.5908,5.0583,4.9414,5.1588,0.9346,9.7109,70.4375,0.2659,78.5641,2.8008,2.4649,5.2181,-18.5156,536.894,386.24,555.4492,401.7791,干层
1665.33,221.1167,9.5,0.163,93.0762,157.25,217.8336,5.2555,5.156,5.7047,5.7093,0.937,11.9375,70.4375,0.2601,79.2812,2.8887,2.5089,5.3199,-18.8281,534.7769,385.8575,553.7719,402.6752,干层
1665.36125,224.0558,9.3438,0.1632,90.3731,151.7445,218.728,4.7667,5.101,6.6609,6.5062,0.9365,13.1094,70.5625,0.2361,80.6658,3.1425,2.5606,6.3693,-19.0158,533.9301,384.5899,553.7856,402.708,干层
1665.3925,227.1228,9.3359,0.1911,86.649,144.875,220.6449,4.3671,4.8625,7.8851,7.5091,0.9326,10.818,70.5625,0.2082,84.0028,3.0527,2.5915,7.6112,-19.2188,531.3703,382.0547,551.6767,401.8775,干层
1665.42375,228.5284,9.3127,0.2064,85.4531,134.4986,222.0504,4.1381,4.5152,7.6147,7.3201,0.9331,8.5234,70.5002,0.2127,86.5692,3.1288,2.579,7.9156,-19.375,528.8215,380.7789,550.3954,401.0552,干层
1665.455,230.9564,9.5781,0.2173,86.7413,132.75,224.7341,4.0744,4.2244,6.4122,6.2854,0.9326,7.25,70.6875,0.218,88.0047,2.957,2.5573,7.0866,-19.3438,526.2673,379.5031,546.1284,400.222,干层
1665.48625,232.8732,9.6094,0.2472,88.2042,131.0,227.0344,4.0303,4.039,5.7675,5.6011,0.9336,7.9609,70.6875,0.2298,89.2356,2.9902,2.5758,6.1225,-19.0156,524.1364,377.3804,544.4237,398.9598,干层
1665.5175,235.5567,9.6484,0.2784,91.0401,131.75,230.6126,3.9238,3.8911,4.8141,4.8208,0.9336,8.7109,70.5625,0.2343,90.8253,2.9531,2.5906,5.3847,-18.9219,523.306,374.8233,541.8694,396.4082,干层
1665.54875,237.6013,9.7031,0.2658,92.2913,129.125,234.1908,3.7448,3.7674,4.9217,4.8523,0.9336,9.6328,70.5625,0.2294,92.0557,3.045,2.5572,4.7015,-18.6094,523.7787,371.8346,539.7413,393.4386,干层
1665.58,239.6459,9.8594,0.2659,92.1465,128.125,235.3409,3.5261,3.6594,4.9078,4.8015,0.9321,8.7109,70.5625,0.2254,93.5949,3.1992,2.5479,4.458,-18.4219,525.101,367.5728,538.4847,392.5863,干层
1667.83,249.8281,9.2344,0.1595,65.5868,106.0,260.3539,3.7455,4.9512,17.5034,18.1114,0.9326,5.0198,70.875,0.1001,147.863,3.5898,2.6996,19.8737,-18.0,539.1735,370.8449,551.6917,386.8027,水层
1667.86125,248.8049,9.3594,0.1499,67.4247,116.875,259.97,3.9169,4.6002,10.6668,10.9349,0.9316,5.0469,70.9375,0.1214,144.9313,3.414,2.5998,20.7763,-18.375,535.7585,364.829,548.7084,382.0845,水层
1667.8925,248.2931,9.5234,0.1643,75.7093,129.375,259.0747,4.2002,4.2453,5.8952,6.7127,0.9307,4.875,70.9375,0.174,140.9202,3.334,2.5189,10.7771,-18.5625,528.4696,359.2475,546.1485,376.9401,水层
1667.92375,247.7812,9.4844,0.1629,83.7294,140.25,258.0514,4.341,4.0984,4.5431,5.3014,0.9287,4.6797,70.9375,0.22,137.0132,3.7479,2.4887,6.0067,-18.625,523.746,353.6686,542.7363,371.7984,水层
1667.955,245.9906,9.4609,0.2067,87.6298,142.0,257.1562,4.1174,3.9695,4.3036,4.794,0.9292,4.3516,70.9375,0.2302,133.1057,3.6406,2.5502,4.8667,-18.6875,517.741,351.5431,539.7393,368.8041,水层
1667.98625,246.1183,9.2969,0.232,89.106,141.0,254.4713,3.6102,3.6772,4.6383,4.8457,0.9292,4.0078,70.9375,0.224,129.6093,3.3943,2.5853,4.8122,-18.5312,514.3124,349.8574,531.1581,364.9574,水层
