Depth,CAL,CALI,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1966.3125,8.6395,8.5126,-0.0058,71.4419,76.3554,11.8343,13.0204,14.9862,14.9571,0.6538,17.355,88.8481,0.1196,2.8786,2.5174,14.686,-30.7138,514.1986,372.6511,514.1986,372.6511,差油层
1966.34375,8.6394,8.4804,-0.0052,71.3228,74.7833,12.1079,13.1949,15.6262,15.1286,0.6534,18.4456,88.8447,0.1192,2.8987,2.5172,14.9971,-30.6288,515.3772,371.4246,515.3772,371.4246,差油层
1966.375,8.6524,8.4538,-0.0048,71.1237,74.1934,12.3877,13.4481,15.6262,15.2438,0.6529,19.2711,88.8414,0.1187,2.9148,2.5172,15.55,-30.5873,515.7645,370.6178,515.7645,370.6178,差油层
1966.40625,8.6522,8.4407,-0.0042,70.8843,73.0143,12.5062,13.68,16.0172,15.6846,0.6529,19.1234,88.8395,0.1182,2.9228,2.5172,16.001,-30.4583,515.7491,369.4012,515.7491,369.4012,差油层
1966.4375,8.6608,8.4324,-0.004,70.7253,71.9658,12.7463,13.68,16.2316,15.8644,0.6525,18.7256,88.8763,0.1158,2.9028,2.5206,16.6544,-30.374,515.7283,367.7791,515.7283,367.7791,差油层
1966.46875,8.6692,8.4169,-0.0036,70.5262,71.114,13.016,13.863,16.669,16.0462,0.6523,17.087,88.8727,0.114,2.8788,2.5228,16.8457,-30.3316,515.3102,366.1641,515.3102,366.1641,差油层
1966.5,8.6692,8.4039,-0.0036,70.2873,69.8693,13.1404,13.9956,16.7642,16.5411,0.6519,17.1849,88.8708,0.1126,2.8588,2.5256,17.0068,-30.4208,514.4938,363.3382,514.4938,363.3382,差油层
1966.53125,8.6692,8.3892,-0.0036,70.0684,68.6245,13.4183,14.1559,17.1833,16.5411,0.6517,18.6512,88.9092,0.1114,2.8468,2.5294,17.3669,-30.5539,513.6759,361.7289,513.6759,361.7289,差油层
1966.5625,8.6691,8.3874,-0.0042,69.9691,67.9033,13.7805,14.3454,17.3144,16.8261,0.6513,19.5233,88.9055,0.1099,2.8348,2.5312,17.8363,-30.5996,512.8636,358.106,512.8636,358.106,差油层
1966.59375,8.669,8.391,-0.0042,69.7502,67.3786,13.7805,14.6483,17.5458,16.9542,0.6511,20.4362,88.9017,0.109,2.867,2.5348,18.2485,-30.6459,511.2419,355.6841,511.2419,355.6841,差油层
1966.625,8.6732,8.3963,-0.005,69.5913,66.8536,14.0183,14.6483,17.8146,17.2466,0.6506,21.8446,88.9001,0.1079,2.8951,2.5367,18.5286,-30.6913,509.6187,355.6841,509.6187,355.6841,差油层
1966.65625,8.6731,8.4191,-0.0054,69.4521,66.3286,14.3966,14.7597,18.1556,17.5441,0.6504,22.2637,88.9364,0.1066,2.9232,2.5395,18.8845,-30.7373,508.8078,353.6636,508.8078,353.6636,差油层
1966.6875,8.673,8.4667,-0.0058,69.3534,65.8691,14.3966,15.0433,18.2592,18.0509,0.6502,22.7772,88.9328,0.1047,2.9593,2.5419,19.0282,-30.7396,507.9955,351.6359,507.9955,351.6359,差油层
1966.71875,8.6729,8.5055,-0.0058,69.2346,65.6712,14.6174,15.2738,18.4331,18.0509,0.6456,23.0385,88.931,0.1037,2.9754,2.5437,19.1731,-30.742,505.5642,351.2275,505.5642,351.2275,差油层
1966.75,8.6728,8.5379,-0.0058,69.1161,66.1923,14.8696,15.3316,18.5379,18.3621,0.6456,23.4806,88.9291,0.1027,2.9875,2.5447,19.245,-30.7008,505.5642,350.8134,505.5642,350.8134,差油层
1966.78125,8.6727,8.5471,-0.0058,69.0773,66.6489,15.0691,15.5368,18.7143,18.6429,0.6453,24.0683,88.9239,0.1017,2.9996,2.5453,19.1706,-30.7022,503.9438,351.1977,503.9438,351.1977,差油层
1966.8125,8.6726,8.5237,-0.006,68.9989,67.2354,15.2999,15.7442,18.8923,18.8206,0.6451,25.5317,88.9239,0.1009,3.0117,2.5453,18.806,-30.6614,501.911,351.9733,501.911,351.9733,差油层
1966.84375,8.6681,8.5018,-0.0062,68.9601,67.6919,15.4166,15.7739,19.0355,19.0718,0.6447,27.2915,88.9206,0.1014,3.0157,2.5449,18.6262,-30.6204,501.911,352.3632,501.911,352.3632,差油层
1966.875,8.668,8.5,-0.0062,68.9419,68.0825,15.5338,15.8334,19.1075,19.144,0.6444,28.6767,88.9156,0.1021,3.0157,2.5445,18.4127,-30.6218,500.6932,354.3341,500.6932,354.3341,差油层
1966.90625,8.6679,8.5068,-0.0064,68.9839,68.4734,15.5623,15.9535,19.2159,19.2527,0.6478,30.7118,88.9156,0.1026,3.0158,2.5431,18.2015,-30.6243,499.8767,354.7255,499.8767,354.7255,差油层
1966.9375,8.6589,8.4786,-0.0065,69.0856,69.0594,15.5022,15.9527,19.2519,19.3622,0.6478,32.7036,88.9521,0.1037,3.0158,2.5417,18.0967,-30.6267,499.0574,355.5096,499.0574,355.5096,差油层
1966.96875,8.6589,8.4624,-0.0065,69.1,69.1894,15.3831,16.0127,19.3609,19.4352,0.6475,33.9728,88.9471,0.1039,3.0119,2.5397,17.9919,-30.6278,499.0462,357.0906,499.0462,357.0906,差油层
1967.0,8.6588,8.478,-0.0067,69.41,69.45,15.1198,16.0115,19.3603,19.5083,0.6469,34.8897,88.9471,0.104,2.9999,2.5367,17.9905,-30.631,498.6254,357.4706,498.6254,357.4706,差油层
1967.03125,8.6587,8.4864,-0.0067,69.6124,70.1008,14.6912,15.9494,19.3957,19.5073,0.6469,32.6364,88.9841,0.104,2.9959,2.5347,17.9552,-30.6767,499.0099,358.6418,499.0099,358.6418,差油层
1967.0625,8.6629,8.4766,-0.0067,69.7947,70.1008,14.551,15.8873,19.4317,19.5057,0.6465,30.3544,88.9791,0.1042,2.9879,2.5311,18.1259,-30.6785,500.594,359.4345,500.594,359.4345,差油层
1967.09375,8.6628,8.4404,-0.0065,70.0174,70.622,14.3021,15.7657,19.4305,19.505,0.6463,27.9641,88.9775,0.1039,2.984,2.5279,18.2638,-30.681,502.1739,360.61,502.1739,360.61,差油层
1967.125,8.6627,8.4026,-0.0065,70.22,71.0123,14.0037,15.4664,19.4298,19.504,0.6537,25.959,88.9759,0.1034,2.98,2.5236,18.4381,-30.7264,504.5563,361.0027,504.5563,361.0027,差油层
1967.15625,8.6626,8.3672,-0.0057,70.2,71.2069,13.6592,15.086,19.3543,19.3914,0.6537,24.8447,88.9727,0.1032,2.976,2.518,18.5785,-30.772,506.936,361.3799,506.936,361.3799,差油层
1967.1875,8.6668,8.3653,-0.0051,70.1,71.3366,13.1205,14.2988,19.354,19.3169,0.6533,24.0972,88.9696,0.1027,3.0884,2.51,18.7556,-30.7739,508.9214,361.3502,508.9214,361.3502,差油层
1967.21875,8.6753,8.4328,-0.0047,70.586,71.4661,12.921,13.7619,19.2424,19.2056,0.6572,22.9745,88.9664,0.1024,3.2529,2.4996,18.934,-30.7765,510.1042,361.3502,510.1042,361.3502,差油层
1967.25,8.6753,8.4947,-0.0039,70.7484,71.7913,12.5312,13.3981,19.0951,19.0951,0.6568,21.1644,88.9621,0.1022,3.3492,2.4815,19.0416,-30.7785,511.2829,361.3303,511.2829,361.3303,差油层
1967.28125,8.6839,8.5327,-0.0035,70.8909,72.0513,11.9914,12.7967,18.8411,18.8411,0.6566,21.0435,88.9621,0.1021,3.5658,2.4665,19.1132,-30.7377,512.4644,361.309,512.4644,361.309,差油层
1967.3125,8.6838,8.5404,-0.0031,71.0534,72.3762,11.8091,12.4583,18.4138,18.555,0.6602,20.8428,88.9592,0.1022,3.8627,2.4288,19.1485,-30.7396,513.2516,361.6933,513.2516,361.6933,差油层
1967.34375,8.6968,8.4834,-0.0027,71.1749,72.5059,11.5188,12.0134,18.1342,18.0308,0.6598,21.3239,88.9551,0.1023,4.308,2.4099,19.1841,-30.6991,514.4219,362.4803,514.4219,362.4803,差油层
1967.375,8.6967,8.4089,-0.0023,71.3572,72.8968,11.3001,11.452,17.4881,17.757,0.6596,22.8372,88.9136,0.103,4.7533,2.3921,19.1463,-30.6565,515.2133,363.2588,515.2133,363.2588,差油层
1967.40625,8.7053,8.3384,-0.0019,71.7,73.1566,11.0431,11.0852,17.7086,17.2554,0.6634,23.9049,88.9109,0.1041,5.1946,2.357,18.3919,-30.6586,515.5978,364.0429,515.5978,364.0429,差油层
1967.4375,8.7181,8.2719,-0.0013,71.8425,73.4169,10.8959,10.8335,17.7064,17.2183,0.6668,24.9742,88.9066,0.1066,6.1493,2.29,17.5663,-30.6171,516.3794,365.2227,516.3794,365.2227,差油层
1967.46875,8.7181,8.2166,-5.0E-4,72.1453,74.1343,10.7093,10.3867,16.7981,16.8989,0.6666,25.5024,88.9053,0.1099,6.1895,2.2379,16.5237,-30.5759,517.9608,367.6007,517.9608,367.6007,差油层
1967.5,8.7223,8.3024,3.0E-4,72.428,75.0487,10.5662,10.2876,16.0265,16.431,0.6664,25.9918,88.9021,0.1151,6.354,2.2102,15.4835,-30.4912,518.7383,368.7876,518.7383,368.7876,差油层
1967.53125,8.7266,8.405,0.0011,72.9117,76.5517,10.4053,9.9201,15.2903,15.9946,0.6661,26.592,88.8994,0.1312,6.5666,2.1579,14.4257,-30.4937,519.5255,370.7686,519.5255,370.7686,差油层
1967.5625,8.7265,8.4733,0.0021,73.355,79.1011,10.2862,9.6762,14.1565,14.9763,0.6658,27.5712,88.8962,0.1391,6.7351,2.1093,13.4404,-30.4511,520.7084,371.5541,520.7084,371.5541,差油层
1967.59375,8.7307,8.5241,0.0031,73.7386,81.6507,10.1485,9.4381,12.7665,13.5823,0.6654,28.7501,88.8915,0.1433,7.4853,2.0907,12.3321,-30.4099,521.8954,372.7354,521.8954,372.7354,差油层
1973.0,8.8462,10.2976,0.0059,73.3188,92.3541,11.7567,13.1334,14.8659,13.6434,0.5834,12.4737,87.8502,0.1417,3.281,2.4807,14.8987,-31.5771,523.4965,374.0271,523.4965,374.0271,差油层
1973.03125,8.8505,10.7179,0.0139,73.0569,89.6042,12.2826,13.3351,15.891,14.4733,0.5792,12.4732,87.8884,0.1394,3.297,2.4731,15.3311,-31.5783,523.477,376.3966,523.477,376.3966,差油层
1973.0625,8.8678,11.0609,0.0173,72.9561,86.592,12.2826,13.8006,17.513,15.5007,0.5789,12.64,87.8841,0.1365,3.3773,2.4659,16.2652,-31.5804,523.0605,377.1888,523.0605,377.1888,差油层
1973.09375,8.8808,11.1565,0.025,72.8352,85.2826,12.4474,14.2821,19.1539,16.2879,0.5785,12.932,87.8798,0.1352,3.4175,2.4567,17.125,-31.6267,522.6414,379.1644,522.6414,379.1644,差油层
1973.125,8.9068,11.1805,0.032,72.6135,83.3832,12.6864,14.5569,20.829,17.4777,0.6343,14.4158,87.7233,0.1329,3.4817,2.4515,18.2729,-31.6722,522.6246,379.9509,522.6246,379.9509,差油层
1973.15625,8.9198,11.2634,0.0466,72.4522,81.6152,13.0039,14.8086,22.0541,19.2985,0.6497,16.4107,87.7178,0.13,3.5379,2.4489,19.056,-31.7178,522.6079,380.3364,522.6079,380.3364,差油层
1973.1875,8.9371,11.3869,0.0551,72.3313,79.3887,13.0039,15.0645,23.5745,21.1871,0.6494,18.7174,87.7137,0.1267,3.6021,2.4463,20.3719,-31.7212,522.1929,380.3137,522.1929,380.3137,差油层
1973.21875,8.9501,11.4523,0.0653,72.1497,77.2936,13.1279,15.5011,24.1653,22.8213,0.6492,20.3158,87.7117,0.1231,3.6904,2.4444,21.2453,-31.7667,522.1761,380.2996,522.1761,380.2996,差油层
1973.25,8.9761,11.4389,0.0747,72.1497,75.1328,13.3542,15.6193,25.0075,23.798,0.6489,24.4885,87.6689,0.1207,3.7466,2.4412,22.1135,-31.8123,522.1622,379.8687,522.1622,379.8687,差油层
1973.28125,8.9891,11.2679,0.0861,71.9883,72.3174,13.4815,16.1025,25.732,24.4874,0.6486,26.1774,87.6666,0.1181,3.8469,2.4416,24.514,-31.8142,521.7417,379.8602,521.7417,379.8602,差油层
1973.3125,9.0151,10.2971,0.0966,71.9277,70.7451,13.5583,16.2876,26.4772,25.4862,0.6482,28.6835,87.6625,0.1152,3.9192,2.4477,25.0337,-31.816,521.7235,379.8419,521.7235,379.8419,差油层
1973.34375,9.0324,9.4619,0.1088,71.8266,69.6971,13.6614,16.6324,27.348,26.5256,0.644,28.4654,87.7008,0.1133,4.0075,2.4539,26.7119,-31.9055,520.9061,379.4238,520.9061,379.4238,差油层
1973.375,9.0411,8.9894,0.1182,71.7862,68.2558,13.7392,17.0166,27.9795,27.0353,0.6356,26.5249,87.658,0.1108,4.1038,2.4573,28.8855,-31.9514,520.4939,379.4139,520.4939,379.4139,差油层
1973.40625,9.0497,8.653,0.1243,71.7054,66.6832,13.8174,17.2447,28.5711,27.6596,0.6354,23.7011,87.6551,0.1087,4.2001,2.4603,30.1237,-32.0851,519.6764,378.9986,519.6764,378.9986,差油层
1973.4375,9.067,8.4821,0.1301,71.685,66.0933,13.8427,17.4087,29.3983,28.2983,0.6311,21.4216,87.6521,0.1075,4.2402,2.4623,31.3543,-32.1302,517.2604,378.9816,517.2604,378.9816,差油层
1973.46875,9.0713,8.4233,0.1397,71.6042,65.241,13.8683,17.4744,29.792,28.8415,0.6307,19.6591,87.6499,0.1055,4.3205,2.4649,32.5114,-32.2194,514.038,376.1642,514.038,376.1642,差油层
1973.5,9.0799,8.4601,0.1473,71.5636,64.5848,13.8936,17.5069,29.9613,29.3952,0.6305,18.1449,87.6868,0.1039,4.4008,2.4669,33.775,-32.2655,513.2317,373.7507,513.2317,373.7507,差油层
1973.53125,9.0972,8.4722,0.152,71.5632,64.1254,13.893,17.0434,30.0169,29.9024,0.6302,17.2335,87.6838,0.1015,4.4851,2.4689,34.9542,-32.3995,510.0023,370.9361,510.0023,370.9361,差油层
1973.5625,9.0971,8.4644,0.1552,71.583,63.862,13.8917,16.7521,29.9579,30.0151,0.6259,16.493,87.641,0.1,4.5252,2.4693,35.6946,-32.444,509.9953,367.3151,509.9953,367.3151,差油层
1973.59375,9.1014,8.4565,0.1568,71.6429,63.6641,13.8646,16.061,29.5028,29.4464,0.6256,16.0578,87.639,0.0983,4.5894,2.4699,36.0348,-32.5782,509.5761,364.9001,509.5761,364.9001,差油层
1973.625,9.11,8.4328,0.1584,71.7632,63.793,13.8108,15.8471,28.3428,28.6143,0.6253,18.0376,87.6356,0.0965,4.6496,2.4701,36.1009,-32.6236,509.5649,362.0841,509.5649,362.0841,差油层
1973.65625,9.1099,8.3931,0.1592,71.9437,64.0528,13.6524,15.4574,27.3853,27.8596,0.625,19.392,87.6333,0.0953,4.7018,2.4701,35.9609,-32.669,509.5468,360.0673,509.5468,360.0673,差油层
1973.6875,9.1097,8.3559,0.1588,72.2446,64.3784,13.4701,15.0198,25.7624,26.4095,0.6245,20.6894,87.67,0.0943,4.742,2.47,35.2104,-32.7586,509.5188,358.8584,509.5188,358.8584,差油层
1973.71875,9.1097,8.3186,0.1582,72.4053,65.0313,13.2649,14.4559,24.8449,25.3232,0.6244,21.3296,87.6668,0.094,4.7822,2.47,34.4764,-32.8919,509.5119,356.031,509.5119,356.031,差油层
1973.75,9.1052,8.3395,0.1566,72.5457,66.0763,12.9878,13.6752,23.1506,23.9138,0.628,21.9055,87.6646,0.0943,4.8022,2.4748,32.7408,-32.9373,514.2938,356.0239,514.2938,356.0239,差油层
1973.78125,9.0963,8.3659,0.155,73.0475,67.9719,12.8883,13.4415,21.779,22.1558,0.6278,22.4112,87.6218,0.096,4.7983,2.4814,30.5629,-33.0265,513.4777,355.6044,513.4777,355.6044,差油层
1973.8125,9.0832,8.4098,0.1526,73.0475,70.1286,12.7654,13.2624,20.528,21.4075,0.6274,23.0163,87.6186,0.0989,4.694,2.4838,28.2584,-33.0723,513.0599,355.1919,513.0599,355.1919,差油层
1973.84375,9.0743,8.4266,0.1508,73.208,70.6516,12.619,12.9858,19.1649,20.1007,0.6272,23.7734,87.6163,0.1036,4.6339,2.4886,26.5306,-33.0744,513.0404,355.9699,513.0404,355.9699,差油层
1973.875,9.0524,8.449,0.1476,73.3886,72.024,12.5221,12.715,18.2371,19.091,0.6269,24.5088,87.6537,0.1113,4.5537,2.491,24.5773,-33.0774,513.0236,357.5544,513.0236,357.5544,差油层
1973.90625,9.0305,8.4619,0.1442,73.8903,73.4618,12.4498,12.5213,16.7363,18.0976,0.6267,25.9991,87.6503,0.1142,4.4615,2.495,23.03,-33.0353,513.8076,361.1315,513.8076,361.1315,差油层
1973.9375,8.991,8.466,0.1413,73.8903,76.1426,12.3305,12.2598,15.7449,17.0577,0.6263,26.499,87.6478,0.1206,4.3853,2.4987,19.5772,-32.8642,514.9898,364.7115,514.9898,364.7115,差油层
1973.96875,8.9822,8.4542,0.1385,74.0307,79.1508,12.1886,12.1892,14.3668,15.3877,0.6261,27.4229,87.6453,0.1248,4.3172,2.5009,15.5657,-32.8216,518.9656,368.2886,518.9656,368.2886,差油层
1974.0,8.9647,8.4536,0.1367,74.1711,81.5702,12.0955,12.0261,13.5413,13.9874,0.6297,26.1947,87.6809,0.1298,4.241,2.5039,14.2554,-32.7363,522.9468,369.8731,522.9468,369.8731,差油层
1975.625,9.6698,8.32,0.0989,78.0117,95.6815,7.592,8.3848,8.1767,7.6051,0.6261,2.4264,88.0946,0.1879,6.4655,2.3786,8.9304,-31.8897,525.6514,378.5586,525.6514,378.5586,干层
1975.65625,9.5737,8.3146,0.1038,77.3478,95.1572,7.6499,8.4649,8.6081,7.9456,0.6259,2.5399,88.1315,0.184,6.2008,2.3995,9.172,-31.8487,526.8365,378.5416,526.8365,378.5416,干层
1975.6875,9.4384,8.3028,0.1076,76.8247,94.1744,7.7672,8.6111,8.807,8.4935,0.6256,2.6945,88.1698,0.179,5.4909,2.4314,9.8242,-31.6784,527.6178,379.3268,527.6178,379.3268,干层
1975.71875,9.3248,8.3029,0.109,76.3016,93.1912,7.9316,8.7596,9.2537,8.7728,0.6251,2.853,88.1667,0.1688,4.6726,2.4498,10.523,-31.6784,527.6011,379.307,527.6011,379.307,干层
1975.75,9.2157,8.3046,0.11,75.6979,92.0112,8.2393,8.8433,9.2537,9.2533,0.6249,3.0614,88.2034,0.1583,4.4079,2.4581,11.1429,-31.5936,526.7766,378.8889,526.7766,378.8889,干层
1975.78125,9.1414,8.3096,0.1114,75.3961,91.4212,8.2393,8.9959,9.631,9.4312,0.6246,3.3165,88.2403,0.1509,4.1713,2.4719,11.7766,-31.5512,526.3699,378.0654,526.3699,378.0654,干层
1975.8125,9.054,8.3113,0.1126,74.9333,90.5032,8.5103,9.0818,9.7973,9.7974,0.6243,3.6412,88.2772,0.1473,4.0069,2.4789,12.1646,-31.4235,523.9423,377.66,523.9423,377.66,干层
1975.84375,8.9798,8.3154,0.1144,74.4101,89.9129,8.6408,9.2737,10.0811,10.1584,0.6241,4.1372,88.2745,0.1424,3.8986,2.4916,12.5415,-31.2509,523.5328,375.6346,523.5328,375.6346,干层
1975.875,8.9273,8.3347,0.1158,73.9875,88.9295,8.7733,9.3981,10.3927,10.4526,0.6238,4.6385,88.3119,0.1397,3.8265,2.5068,13.1287,-31.1227,521.1179,374.8267,521.1179,374.8267,干层
1975.90625,8.8531,8.3642,0.1174,73.6453,88.4039,9.0618,9.524,10.5321,10.8789,0.6235,5.2705,88.3083,0.1369,3.7824,2.4988,13.8492,-31.0808,517.4926,372.8111,517.4926,372.8111,干层
1975.9375,8.7962,8.3922,0.1202,73.2024,88.141,9.0618,9.6516,10.837,11.0669,0.6271,6.6382,88.3468,0.135,3.7624,2.4934,14.1965,-31.0396,517.0817,369.5822,517.0817,369.5822,干层
1975.96875,8.8441,8.4106,0.1238,73.0211,88.8592,9.1832,9.95,11.1296,11.4308,0.6227,8.3927,88.3423,0.1332,3.7584,2.4904,14.2499,-30.9971,515.8727,367.9734,515.8727,367.9734,干层
1976.0,8.892,8.4195,0.1295,72.86,89.4465,9.324,9.95,11.4738,11.7842,0.6227,9.888,88.3405,0.1317,3.7705,2.487,14.1135,-31.0009,513.0454,367.1627,513.0454,367.1627,干层
1976.03125,8.9355,8.4276,0.1369,72.6183,89.903,9.431,10.1796,11.7165,11.965,0.6223,10.7941,88.3371,0.13,3.8748,2.4834,13.6875,-31.002,511.8365,363.534,511.8365,363.534,干层
1976.0625,8.9964,8.415,0.1471,72.4773,90.2937,9.6118,10.2964,11.9413,12.2878,0.6219,11.7159,88.3348,0.1297,3.9671,2.4799,13.4792,-31.0474,511.0203,361.921,511.0203,361.921,干层
1976.09375,9.0138,8.3754,0.1479,72.2959,90.7496,9.6852,10.4942,12.0553,12.3815,0.6217,12.5479,88.3312,0.1313,4.0795,2.4773,13.1729,-31.0935,510.6081,361.1102,510.6081,361.1102,干层
1976.125,9.0529,8.3453,0.1531,72.1949,90.8794,9.7962,10.5944,12.2398,12.4519,0.6214,12.8132,88.33,0.133,4.1798,2.4747,12.8736,-31.1394,509.7919,357.877,509.7919,357.877,干层
1976.15625,9.0964,8.3168,0.1577,72.114,91.0084,9.852,10.7567,12.3095,12.3801,0.621,12.2393,88.3255,0.1364,4.236,2.4731,12.5809,-31.2729,508.5703,357.877,508.5703,357.877,干层
1976.1875,9.1138,8.3002,0.1575,72.0736,91.0722,9.8892,10.8387,12.2619,12.3322,0.6208,10.9779,88.3242,0.1408,4.2761,2.4715,12.3185,-31.2744,506.9575,356.6551,506.9575,356.6551,干层
1976.21875,9.1355,8.2892,0.1533,71.9725,90.9397,9.8695,10.9211,12.1679,12.2144,0.6245,8.9509,88.321,0.1454,4.3203,2.4777,12.1308,-31.4076,503.7318,356.2455,503.7318,356.2455,干层
1976.25,9.1179,8.2934,0.1471,71.9723,90.6761,9.8124,10.9622,12.0747,12.2139,0.6241,7.9371,88.3185,0.1596,4.3525,2.4858,12.0379,-31.4529,502.9226,354.6281,502.9226,354.6281,干层
1976.28125,9.0829,8.3174,0.1391,71.8914,90.4127,9.6444,10.9615,12.005,12.3066,0.6279,7.2977,88.3158,0.1745,4.3726,2.4938,12.1989,-31.6315,502.1134,353.8116,502.1134,353.8116,干层
1976.3125,9.0217,8.4806,0.1245,71.7906,90.0842,9.5705,10.8981,11.9818,12.4952,0.6315,6.8392,88.3115,0.1804,4.3846,2.5036,12.5522,-31.7199,498.889,352.9952,498.889,352.9952,干层
1976.34375,8.9866,8.643,0.1086,71.5487,89.6899,9.4066,10.8973,12.1191,12.7348,0.631,6.1931,88.3101,0.1879,4.4047,2.5117,12.7209,-31.8094,497.6787,352.5784,497.6787,352.5784,干层
1976.375,8.9298,8.737,0.087,71.4681,89.3611,9.2277,10.8138,12.3047,12.93,0.631,5.6725,88.3072,0.1954,4.4168,2.5056,13.0148,-31.9426,495.6619,351.7619,495.6619,351.7619,干层
1976.40625,8.9167,8.769,0.0601,71.3068,88.836,9.1222,10.6286,12.6125,13.0533,0.6306,5.3466,88.3038,0.199,4.4449,2.4256,13.2903,-32.0316,494.4403,351.3423,494.4403,351.3423,干层
1976.4375,8.8511,8.7453,0.0412,71.1456,88.4412,9.035,10.4467,12.733,13.2028,0.6301,5.1955,88.3011,0.2012,4.5212,2.3735,13.4684,-32.2524,493.6283,350.5258,493.6283,350.5258,干层
1976.46875,8.8292,8.7398,0.0314,71.0045,88.3093,8.9316,10.2289,12.9279,13.354,0.6301,5.9713,88.2995,0.204,4.5974,2.3636,13.7798,-32.2977,492.8163,349.7065,492.8163,349.7065,干层
1976.5,8.7898,8.7567,0.0242,70.8031,88.1765,8.7116,9.9394,13.0261,13.4556,0.6298,6.6061,88.2963,0.2057,6.6031,2.2804,14.0179,-32.4305,491.5933,348.4818,491.5933,348.4818,干层
1976.53125,8.7679,8.7918,0.02,70.6016,88.1094,8.5955,9.566,13.1503,13.5061,0.6253,7.8129,88.333,0.2075,8.685,2.1952,14.2871,-32.5634,491.1796,348.0721,491.1796,348.0721,干层
1976.5625,8.7634,8.9741,0.0154,70.4001,88.5656,8.497,9.3488,13.2756,13.4797,0.6251,9.6545,88.3684,0.2084,9.752,2.155,14.5615,-32.6095,491.1656,348.0621,491.1656,348.0621,干层
1976.59375,8.8375,9.209,0.0102,70.2992,88.8914,8.3836,8.9974,13.351,13.3509,0.621,12.6328,88.3269,0.2093,9.9606,2.0049,14.6166,-32.5678,491.5415,348.038,491.5415,348.038,干层
1976.625,8.99,9.4366,0.0056,70.2184,89.6751,8.2877,8.8776,13.249,13.249,0.6204,14.5467,88.365,0.2103,9.9687,2.0045,14.3939,-32.5263,493.1236,348.0237,493.1236,348.0237,干层
1976.65625,9.1077,9.6102,0.0013,70.198,90.8511,8.1302,8.6428,13.0723,13.0227,0.6203,15.6991,88.4001,0.2112,9.9808,2.001,13.8798,-32.4413,496.3047,348.4036,496.3047,348.4036,干层
1976.6875,9.2559,9.8068,-0.0023,70.3383,92.0928,8.0525,8.4301,12.8984,12.6306,0.6201,16.591,88.3985,0.2107,9.9928,1.9906,13.1811,-32.1827,498.6891,348.388,498.6891,348.388,干层
1976.71875,9.4564,9.8825,-0.0047,70.6395,93.7268,7.945,8.3019,12.5578,12.0418,0.6236,16.9742,88.3969,0.21,10.0009,1.9732,12.6864,-32.0532,501.0735,349.5701,501.0735,349.5701,干层
1976.75,9.5174,9.8405,-0.0081,70.9809,94.9688,7.8539,8.0978,11.8814,11.4366,0.6234,15.976,88.4323,0.2088,10.029,1.9553,12.1869,-31.8373,503.8506,351.1534,503.8506,351.1534,干层
1976.78125,9.6656,9.6321,-0.0059,71.2219,96.1451,7.7936,7.8683,11.1559,10.9243,0.6271,14.5485,88.4305,0.2083,10.1013,1.9293,11.2897,-31.4905,505.8353,353.926,505.8353,353.926,干层
1987.21875,8.7113,8.4702,0.0031,72.864,81.06,14.2072,14.289,16.161,15.2327,0.6474,15.6153,90.1344,0.14,3.2686,2.4881,16.1773,-30.2069,529.1851,366.415,527.601,368.3951,差油层
1987.25,8.7111,8.4388,0.0065,72.9236,79.16,14.731,14.731,17.145,16.1909,0.647,15.7944,90.1312,0.1389,3.2445,2.4841,16.8064,-30.3409,531.1429,367.9622,529.9548,369.1503,差油层
1987.28125,8.7065,8.4194,0.0097,72.9236,77.1945,15.0142,15.0429,17.6758,16.7242,0.6465,16.3454,90.1278,0.1355,3.1965,2.4791,17.7963,-30.3862,533.8853,369.1163,532.303,369.5153,差油层
1987.3125,8.7065,8.4223,0.0137,72.9432,75.2944,15.5971,15.479,18.6806,17.7764,0.6465,16.9805,90.126,0.1343,3.1644,2.4761,19.4287,-30.4321,534.2613,370.6639,534.2613,370.6667,差油层
1987.34375,8.7065,8.4363,0.0153,72.9627,73.7869,15.9275,15.8068,19.7051,18.9671,0.6461,18.895,90.1231,0.1311,3.1203,2.4725,20.3001,-30.5209,533.8391,372.6135,534.6314,371.8156,差油层
1987.375,8.7064,8.4559,0.0189,72.9827,72.9345,16.2026,16.3898,20.7067,20.0455,0.6459,20.4707,90.1199,0.1302,3.0763,2.4685,21.9095,-30.5667,533.8151,374.9537,534.2112,373.7653,差油层
1987.40625,8.7063,8.4931,0.0219,72.9822,71.8852,16.4828,16.8651,22.136,21.1447,0.6456,21.9672,90.1172,0.1267,3.0522,2.4663,22.5455,-30.6126,533.7891,378.0784,533.7891,376.1002,差油层
1987.4375,8.7105,8.5495,0.026,73.0021,70.7707,16.9599,17.4538,23.5735,22.1771,0.6493,22.4754,90.1145,0.1259,3.0162,2.4631,24.1482,-30.6153,533.761,380.037,533.3688,377.6543,差油层
1987.46875,8.7147,8.6153,0.034,73.0217,69.525,17.2201,18.0973,24.9614,23.2153,0.6488,23.5725,90.1118,0.1207,3.0002,2.4603,25.5699,-30.6168,533.739,383.1652,533.3467,379.6047,差油层
