Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1669.69375,251.3283,8.9141,0.0088,80.9163,106.6256,253.4477,4.5965,4.8325,6.0908,5.095,1.21,6.5586,70.3751,0.1268,109.18,5.3413,2.4665,5.3659,-0.7498,498.4838,347.6784,498.4838,347.6784,水层
1669.725,253.1042,8.9141,0.0078,82.2499,107.4375,253.8241,4.6278,4.7265,5.7391,4.8659,1.21,5.5859,70.4375,0.1273,109.394,5.3299,2.4735,5.116,-0.5,498.553,347.3031,498.553,347.3031,水层
1669.75625,254.4987,8.9141,0.0071,84.1128,104.0644,253.9469,4.6843,4.7071,5.2962,4.5272,1.21,5.1367,70.4999,0.1271,110.308,5.3147,2.4804,4.6149,-0.2498,499.477,346.0847,499.477,346.0847,水层
1669.7875,255.8932,8.9141,0.0061,85.4813,106.4375,254.0697,4.7266,4.7308,4.9228,4.2452,1.2109,4.8512,70.4375,0.1269,116.434,5.3033,2.489,4.3027,0.0,501.2903,345.7384,501.2903,345.7384,水层
1669.81875,257.4148,8.9141,0.0067,85.7357,108.3142,254.3196,4.7655,4.799,4.7572,4.1307,1.2119,4.6872,70.375,0.127,119.717,5.2882,2.4976,4.1517,-0.25,503.0922,344.9184,503.0922,344.9184,水层
1669.85,258.5549,8.9141,0.0071,84.2434,110.4375,254.8239,4.8067,4.9626,4.8221,4.2186,1.2129,4.5582,70.375,0.1279,121.677,5.2768,2.506,4.1979,-0.25,504.8997,344.549,504.8997,344.549,水层
1669.88125,260.0766,8.9141,0.0102,81.6045,110.6875,256.7271,4.8639,5.1996,5.4388,4.7067,1.2109,4.4023,70.4375,0.1288,127.397,5.2655,2.5145,4.6869,-0.75,507.5736,344.6474,507.5736,344.6474,水层
1669.9125,261.0903,8.9141,0.0121,79.0703,106.9993,259.0117,4.9036,5.35,6.4254,5.4798,1.2109,4.2266,70.375,0.1309,133.119,5.2503,2.5184,5.8111,-0.9998,510.2359,345.1269,510.2359,345.1269,水层
1669.94375,262.4847,8.9141,0.0168,78.3251,106.0625,263.3309,4.9709,5.3143,6.9007,5.8874,1.2109,4.0625,70.375,0.1351,145.981,5.2196,2.5223,6.738,-0.75,512.904,346.5131,512.904,346.5131,水层
1669.975,264.2585,8.9297,0.0199,78.9993,107.3165,268.286,5.0615,5.2764,6.9636,5.9744,1.21,3.916,70.4374,0.1387,148.882,5.1466,2.5244,6.2749,-0.5004,515.5778,347.4489,515.5778,347.4489,水层
1670.00625,264.765,8.9297,0.0241,79.7962,112.25,274.5128,5.2124,5.3335,6.5945,5.7206,1.2119,3.7795,70.375,0.1433,151.304,5.0889,2.5266,5.3997,-1.0,518.2459,349.6725,518.2459,349.6725,水层
1670.0375,265.5236,8.9219,0.0278,80.2371,116.9965,277.3068,5.3523,5.4457,5.9335,5.2038,1.2129,3.8538,70.375,0.1474,150.903,5.0196,2.5245,5.1118,-1.2496,520.0419,352.3466,520.0419,352.3466,水层
1670.06875,266.1551,8.9375,0.029,79.9752,112.625,280.6087,5.3887,5.5123,5.8238,5.0974,1.2109,3.959,70.375,0.1522,145.929,4.962,2.5223,5.3661,-0.75,522.7272,356.3143,522.7272,356.3143,水层
1670.1,266.7858,8.9375,0.0288,79.4552,107.1876,279.7142,5.3697,5.5477,6.1503,5.3613,1.2119,4.0898,70.4375,0.1546,144.648,4.8658,2.5173,5.5951,-0.2502,524.9564,360.7268,524.9564,360.7268,水层
1670.13125,267.5437,8.9297,0.0286,79.2957,107.3125,275.1304,5.364,5.5655,6.3423,5.5459,1.2119,3.918,70.4375,0.1577,138.243,4.8467,2.5124,5.8216,-0.5,527.2028,364.6887,527.2028,364.6887,水层
1670.1625,268.4288,8.9297,0.029,79.3125,109.0675,272.7106,5.4552,5.6108,6.2965,5.5137,1.2109,3.748,70.375,0.1612,132.351,5.094,2.5088,5.8328,-0.7496,529.8651,368.229,529.8651,368.229,水层
1670.19375,268.9338,8.9297,0.0304,79.2631,115.25,269.6542,5.6326,5.7127,6.3077,5.5297,1.21,3.5913,70.375,0.1639,133.376,5.3914,2.5052,5.777,-0.25,532.0942,370.8915,532.0942,370.8915,水层
1670.225,269.566,8.9297,0.0337,79.1517,112.5599,269.2683,5.9169,5.9518,6.2637,5.534,1.2109,3.3921,70.3751,0.1671,144.206,5.8008,2.5005,5.766,-0.5002,534.7679,374.4261,534.7679,374.4261,水层
1670.25625,269.3073,8.9297,0.0378,78.6213,103.625,269.2625,6.1856,6.3559,6.7158,5.9917,1.168,3.185,71.75,0.1699,159.718,6.3029,2.4958,6.019,0.25,536.5696,377.5332,536.5696,377.5332,水层
1670.2875,267.9041,8.9219,0.0418,77.6862,97.875,269.0038,6.4021,6.7959,7.5837,6.6927,1.168,2.9844,71.8125,0.1732,178.719,7.2874,2.4846,6.791,-0.5,539.6708,381.5125,539.6708,381.5125,水层
1670.31875,267.1367,8.9141,0.0484,77.3012,90.5605,267.7285,6.7274,7.1214,8.0383,7.1159,1.168,2.8652,71.75,0.1767,179.027,8.0596,2.4733,7.7208,-1.2508,543.2108,385.047,543.2108,385.047,水层
1670.35,269.0377,8.8672,0.0526,76.5348,88.125,265.9431,7.164,7.4412,8.7312,7.6823,1.166,2.7852,71.75,0.1797,179.118,10.0313,2.4605,8.0932,-2.25,545.0182,387.7268,545.0182,387.7268,水层
1670.38125,270.9408,8.8594,0.0567,76.4103,84.3736,262.7588,7.7979,7.9704,8.8886,7.9313,1.167,2.7324,71.75,0.1846,177.897,10.2168,2.4477,8.1595,-3.2504,545.0817,390.8281,545.0817,390.8281,水层
1670.4125,271.5737,8.8281,0.0604,74.9987,78.5714,257.7921,8.3961,8.8316,9.4755,8.4113,1.168,2.9146,71.75,0.1923,174.059,10.3908,2.4041,8.9184,-3.75,544.7234,393.0574,544.7234,393.0574,水层
1670.44375,272.5867,8.8125,0.0641,73.3215,76.1905,258.5536,8.6204,9.8173,11.9906,10.3742,1.168,3.1177,71.75,0.1996,171.437,10.5146,2.3738,10.8623,-4.25,543.4932,395.2867,543.4932,395.2867,水层
1670.475,273.3453,8.7891,0.0697,72.3181,72.25,261.3461,8.5097,10.101,13.1236,11.2739,1.165,3.3438,71.8125,0.2064,170.133,10.3836,2.3767,13.6626,-4.0,541.8356,395.7892,541.8356,395.7892,水层
1670.50625,274.2296,8.7891,0.0749,72.1712,68.0,264.1409,8.2711,9.7163,13.8281,11.8885,1.168,3.4512,71.8125,0.2136,169.01,10.1832,2.3855,14.3089,-3.75,540.178,394.5766,540.178,394.5766,水层
1670.5375,274.226,8.8125,0.0817,73.4,63.8125,267.8243,7.7872,9.0298,13.8176,12.0078,1.1689,3.5684,71.75,0.2203,167.32,10.022,2.3926,12.3741,-3.5,538.0988,392.9077,538.0988,392.9077,水层
1670.56875,274.2202,8.9458,0.0867,76.2906,71.375,275.4499,7.2948,8.0299,10.6444,9.2546,1.168,3.7031,71.75,0.2224,171.904,9.8948,2.4042,10.0449,-3.0,536.8456,389.9394,536.8456,389.9394,水层
1670.6,274.218,9.5547,0.0935,79.8965,81.5,287.2726,6.8333,6.8271,7.9366,6.9174,1.167,3.7285,71.6875,0.2167,184.009,9.3846,2.4196,7.8818,-2.25,533.9059,386.9826,533.9059,386.9826,水层
1670.63125,273.7043,9.8517,0.0998,82.6019,97.0625,295.6612,6.2747,6.0843,6.3424,5.5216,1.1689,3.7363,71.75,0.2104,190.264,8.9038,2.4349,5.9013,-0.75,531.8094,384.459,531.8094,384.459,水层
1670.6625,272.5532,9.9922,0.1056,84.0324,106.9375,299.9804,5.7804,5.7348,5.2087,4.5859,1.1699,3.7322,71.75,0.2016,199.599,8.3462,2.4451,4.5526,0.0,529.7303,381.4908,529.7303,381.4908,水层
1670.69375,272.0424,9.9766,0.1039,84.2055,112.375,301.8835,5.3989,5.5152,4.8627,4.2526,1.1689,3.6641,71.75,0.184,199.085,8.0662,2.4552,4.2722,0.25,529.3317,378.5341,529.3317,378.5341,水层
1670.725,270.7664,9.9531,0.0976,82.3391,110.2533,296.411,5.08,5.2979,5.157,4.4152,1.168,3.5996,71.7501,0.1607,198.78,7.5338,2.4632,4.359,-0.2498,526.8079,376.0105,526.8079,376.0105,水层
1670.75625,265.0388,9.9062,0.0891,81.0359,114.375,285.8512,4.8062,5.1249,5.5133,4.7225,1.167,3.5273,71.8125,0.1456,196.05,7.0555,2.4711,4.8255,0.0,524.7288,373.9085,524.7288,373.9085,水层
1670.7875,258.1639,9.7968,0.0833,80.6665,117.501,276.1808,4.6479,4.9961,5.7412,4.8856,1.165,3.5156,71.75,0.1375,189.225,6.6929,2.4777,5.2268,0.2502,523.0655,370.9577,523.0655,370.9577,水层
1670.81875,258.1631,9.7109,0.0773,80.8132,118.6875,272.8701,4.5488,4.8829,5.8375,4.9726,1.168,3.5255,71.75,0.1291,178.409,6.4577,2.4844,5.3235,0.5,521.4022,367.9894,521.4022,367.9894,水层
1670.85,258.6667,9.6018,0.0712,82.5457,117.75,269.1786,4.5064,4.7547,5.6926,4.8366,1.1689,3.557,71.75,0.1173,165.48,6.2418,2.4874,5.0984,0.5,518.4453,364.5939,518.4453,364.5939,水层
1670.88125,259.4239,9.8203,0.0669,83.4781,118.0625,264.4684,4.5077,4.6456,5.431,4.6273,1.1689,3.7383,71.75,0.1109,150.603,6.0838,2.4905,4.6978,0.75,516.3431,360.7652,516.3431,360.7652,水层
1670.9125,259.8003,9.7189,0.0623,83.0972,117.75,261.2841,4.5104,4.6124,5.2906,4.4924,1.1689,3.9609,71.75,0.1065,144.403,5.9876,2.4906,4.5457,1.0,514.241,356.5092,514.241,356.5092,水层
1670.94375,260.0525,9.8828,0.0589,83.1842,114.3125,259.1172,4.4964,4.6083,5.2457,4.4015,1.1709,4.2422,71.8125,0.1047,129.697,6.0303,2.4907,4.4983,0.75,511.2841,352.7037,511.2841,352.7037,水层
1670.975,260.3017,10.0546,0.0537,83.027,112.75,257.4597,4.4983,4.5654,5.2129,4.3174,1.1689,4.9648,71.8125,0.1053,106.602,6.1,2.4811,4.5354,0.75,508.7546,350.1687,508.7546,350.1687,水层
1671.00625,260.4252,9.8672,0.0485,83.9741,116.0,256.1837,4.5426,4.5614,5.1382,4.2216,1.167,5.8935,71.8125,0.1071,108.238,6.1697,2.4715,4.3807,0.5,504.9315,348.933,504.9315,348.933,水层
1671.0375,260.4208,9.7422,0.0413,84.757,117.8125,253.8911,4.6281,4.6985,5.1212,4.2222,1.167,7.0858,71.875,0.109,109.552,6.2201,2.4636,4.2273,0.5,501.9631,347.7031,501.9631,347.7031,水层
1671.06875,260.035,9.7188,0.0361,84.2357,120.125,252.3607,4.7608,4.9436,5.4674,4.4724,1.1689,7.0468,71.8125,0.1116,109.808,6.2589,2.4557,4.3776,0.25,498.5789,348.1999,498.5789,348.1999,水层
1671.1,259.1397,9.2656,0.0307,82.4999,118.3125,256.6799,4.9033,5.2153,6.0483,4.8597,1.168,6.9844,71.8125,0.115,108.783,6.1318,2.45,4.9932,0.5,495.6279,347.8478,495.6279,347.8478,水层
1671.13125,257.6087,9.5314,0.0236,79.9639,111.8054,260.7448,5.0163,5.4229,6.8108,5.4314,1.165,6.9375,71.8125,0.1178,105.709,5.8195,2.4442,5.8446,0.2498,493.52,347.9173,493.52,347.9173,水层
1671.1625,255.4425,9.7422,0.0182,77.8891,102.9375,267.8617,5.0961,5.5625,7.4268,5.8608,1.165,6.8906,71.8125,0.1197,102.123,5.5611,2.4407,6.4431,0.0,490.5805,348.4257,490.5805,348.4257,水层
1671.19375,253.6585,9.5938,0.0132,77.5907,102.5665,294.0505,5.1181,5.5535,7.3549,5.8319,1.166,6.8633,71.75,0.1171,101.098,5.2681,2.4372,6.5334,-0.5,489.3273,348.0621,489.3273,348.0621,水层
1671.225,250.7287,9.6094,0.0094,78.5511,107.5625,295.1942,5.0581,5.3806,6.932,5.5064,1.168,6.8248,71.75,0.1138,101.354,5.0638,2.4381,6.1477,-0.5,488.5361,348.1257,488.5361,348.1257,水层
1671.25625,248.9425,9.6408,0.0073,80.5591,115.3125,299.132,4.9134,5.0944,6.3942,5.0787,1.1689,7.0552,71.75,0.1122,105.965,4.8402,2.439,5.584,0.0,488.1665,349.0614,488.1665,349.0614,水层
1671.2875,248.8124,9.9219,0.0059,83.0452,116.9375,301.4166,4.7341,4.7923,5.6307,4.5137,1.167,7.2734,71.75,0.1088,108.8483,4.6321,2.4438,4.8802,0.0,490.4071,349.5698,490.4071,349.5698,水层
1671.31875,248.4259,10.2735,0.0054,85.0505,119.75,297.9788,4.5763,4.5352,5.1194,4.0757,1.166,7.5078,71.8125,0.1065,113.412,4.4625,2.4486,4.2872,-0.25,493.9528,350.0782,493.9528,350.0782,水层
1671.35,247.6585,10.375,0.005,87.8045,121.5,280.552,4.4517,4.3644,4.8343,3.8271,1.167,7.1289,71.8125,0.1044,116.198,4.4589,2.4539,4.0057,-0.5,497.4811,351.0255,497.4811,351.0255,水层
1671.38125,245.8738,10.3435,0.0044,89.5818,119.5,267.9576,4.3787,4.3042,4.6589,3.6944,1.1699,6.8047,71.8125,0.1021,120.168,4.4746,2.4593,3.811,0.0,500.5822,351.5165,500.5822,351.5165,水层
1671.4125,243.5805,9.9297,0.0042,88.547,113.4375,251.8024,4.3533,4.3533,4.7219,3.7247,1.168,6.4798,71.8125,0.1002,121.069,4.5018,2.4635,3.882,0.0,502.3954,352.4695,502.3954,352.4695,水层
1671.44375,241.2864,9.9844,0.0039,86.8846,109.0,215.5545,4.3542,4.455,4.9182,3.8682,1.168,7.8026,71.8125,0.0982,120.626,4.5252,2.4677,3.9429,0.0,503.7582,353.3936,503.7582,353.3936,水层
1671.475,239.2482,9.9296,0.0033,84.3801,107.0674,225.5962,4.352,4.5615,5.3433,4.183,1.166,10.1607,71.8125,0.0981,120.307,4.5216,2.4706,4.2878,0.25,505.1267,354.7972,505.1267,354.7972,水层
1671.50625,236.0639,9.7578,0.002,82.8463,113.125,233.8569,4.3324,4.6248,5.9075,4.6122,1.165,15.2891,71.8125,0.1011,119.573,4.491,2.4734,4.7721,0.25,506.091,356.137,506.091,356.137,水层
1671.5375,236.5675,9.8675,8.0E-4,82.4392,117.5685,237.4138,4.3299,4.5755,5.9733,4.7088,1.168,19.1719,71.8124,0.1087,119.631,4.3948,2.4639,5.1907,0.25,507.0092,357.5174,507.0092,357.5174,水层
1671.56875,237.7069,10.2266,-0.0019,83.1188,125.0,240.4622,4.331,4.4704,5.9185,4.6816,1.168,23.5469,71.75,0.1172,120.53,4.3024,2.4545,5.0644,0.25,507.5115,359.7697,507.5115,359.7697,水层
1671.6,238.2119,10.2658,-0.0032,84.7007,126.8718,242.3652,4.3562,4.3978,5.5916,4.3991,1.167,28.2656,71.7501,0.1246,124.622,4.1869,2.4448,4.5695,0.5,508.8858,360.6765,508.8858,360.6765,水层
1671.63125,238.8441,10.5547,-0.0055,86.2406,122.9375,243.1239,4.4115,4.3186,4.8484,3.8981,1.167,26.9672,71.875,0.1333,129.47,4.0984,2.4351,4.1403,0.5,509.3824,362.4784,509.3824,362.4784,水层
1671.6625,239.6013,11.0548,-0.007,87.8437,113.875,244.264,4.4302,4.2756,4.6639,3.7221,1.167,26.2952,71.75,0.1391,132.277,3.9867,2.4222,3.9453,0.75,512.0502,364.7307,512.0502,364.7307,水层
1671.69375,239.9792,11.2109,-0.009,89.1271,108.5625,245.5298,4.4425,4.3241,4.3931,3.5789,1.165,25.5781,71.8125,0.1445,137.24,3.8866,2.4092,3.7034,0.5,515.1627,366.5441,515.1627,366.5441,水层
1671.725,240.6106,10.8745,-0.0103,87.4854,107.9375,246.4163,4.4639,4.4979,4.6064,3.789,1.166,26.4844,71.8125,0.1476,140.833,3.7904,2.404,3.7036,1.0,518.7141,368.3286,518.7141,368.3286,水层
1671.75625,240.3519,10.2734,-0.0101,83.946,112.5625,247.5557,4.4675,4.7856,5.3857,4.3307,1.167,27.2344,71.8125,0.1492,142.48,3.7444,2.3988,4.0057,0.75,520.0595,369.709,520.0595,369.709,水层
1671.7875,239.3302,9.7423,-0.0089,80.8519,111.375,248.6958,4.4725,4.9411,6.0969,4.873,1.167,27.7188,71.75,0.1496,154.569,3.7678,2.404,5.0693,0.75,523.1662,371.4993,523.1662,371.4993,水层
1671.81875,236.9083,9.8672,-0.0066,79.8899,111.3125,249.8367,4.6012,4.8553,6.2723,4.977,1.167,26.8098,71.75,0.1493,157.404,3.8182,2.4092,5.8441,0.25,526.7117,373.3069,526.7117,373.3069,水层
1671.85,235.8881,10.383,-0.0039,81.8575,110.1875,251.1039,4.8492,4.8645,6.228,4.9951,1.165,25.6702,71.8125,0.1489,158.918,3.9033,2.4161,5.5283,0.5,530.6846,377.7536,530.6846,377.7536,水层
1671.88125,233.2089,10.6402,-0.001,80.6733,109.0633,249.7007,5.0952,5.1303,5.7892,4.7574,1.167,24.9556,71.75,0.1489,154.938,4.0619,2.4161,4.6509,0.7498,537.6834,378.6488,535.0906,378.233,水层
1671.9125,233.3353,10.1719,0.0031,84.4655,110.0625,244.9905,5.2619,5.4629,5.5375,4.6225,1.1719,25.9844,71.75,0.1479,141.904,4.2241,2.4231,4.8102,0.5,540.3397,380.8953,537.3022,379.5786,水层
1671.94375,251.5126,9.4142,0.0089,78.9879,108.6255,241.4255,5.2271,5.5894,5.9153,4.9129,1.1738,27.1562,71.875,0.1474,139.086,4.4752,2.4313,5.4051,0.0,542.1412,382.6855,541.275,381.8309,水层
1671.975,283.9404,9.5703,0.0189,77.0991,109.1875,236.4603,5.0533,5.524,6.9505,5.6783,1.168,28.1875,71.875,0.1484,138.105,4.788,2.4395,5.9951,0.0,542.2104,384.932,544.3817,383.1938,水层
1672.00625,294.9987,9.8828,0.0338,77.8535,103.561,232.3873,4.9064,5.3195,7.1795,5.8692,1.1689,23.2344,71.8749,0.1515,137.27,5.2551,2.4454,6.3881,0.2502,540.5529,386.2892,544.0292,384.9898,水层
1672.0375,300.3352,9.8672,0.0504,79.7094,101.6875,228.8224,4.8503,4.9938,6.4678,5.3453,1.1689,19.8697,71.8125,0.1563,140.1,5.7493,2.4513,5.8612,0.5,538.0236,388.1025,542.7991,387.2305,水层
1672.06875,302.7477,10.1484,0.0601,82.379,103.9375,224.3672,4.8609,4.7286,5.6554,4.6963,1.1689,17.6838,71.75,0.161,144.289,6.1161,2.4554,4.9596,0.75,535.9272,388.1719,540.7086,388.5992,水层
1672.1,305.0323,10.1719,0.0668,84.6453,107.8125,225.3787,4.9609,4.733,4.6675,3.9551,1.168,16.1562,71.875,0.1675,149.636,6.6951,2.4595,4.003,1.25,532.9821,388.6802,540.3331,389.5406,水层
1672.13125,306.8083,10.3047,0.073,85.0382,105.25,228.1734,5.0059,4.9916,4.539,3.9163,1.167,14.4531,71.875,0.1734,152.298,6.9732,2.4621,3.8402,1.5,530.88,388.3166,539.1088,388.7439,水层
1672.1625,307.5669,10.2891,0.0786,83.0449,103.0625,234.1458,4.9223,5.3143,5.2601,4.4416,1.167,12.4688,71.8125,0.1818,159.0128,7.1278,2.4648,4.0298,1.0,529.2168,387.0867,537.8729,388.3802,水层
1672.19375,308.1983,9.1798,0.0819,80.1047,102.0625,240.754,4.8194,5.4142,6.0115,5.0689,1.167,9.2812,71.75,0.1891,161.0603,7.2438,2.4678,5.2275,0.5,527.5536,385.4179,537.0875,387.5892,水层
1672.225,307.9396,9.3438,0.0835,78.6374,104.4375,360.5396,4.7974,5.2444,6.7306,5.6455,1.167,7.423,71.75,0.202,171.706,6.9893,2.4708,6.1919,0.25,526.7681,383.7665,536.2847,385.9378,水层
1672.25625,306.4093,9.5628,0.0812,78.6358,105.4375,376.9439,4.8896,5.1504,6.5148,5.5785,1.166,6.2689,71.75,0.2014,176.772,6.5343,2.4806,6.211,0.0,526.8316,382.1036,537.2316,385.1295,水层
1672.2875,297.3748,9.9062,0.0775,78.9347,107.3131,386.7319,5.0673,5.2391,6.036,5.2937,1.165,6.019,71.8126,0.1928,180.252,6.2606,2.4904,5.4779,0.25,528.2058,380.0075,538.1611,383.4897,水层
1672.31875,272.5733,9.8984,0.0719,78.8353,108.125,387.489,5.214,5.4172,5.8009,5.1004,1.167,5.7969,71.875,0.183,178.648,5.6897,2.506,5.1774,0.25,530.0074,377.9115,540.8289,382.6755,水层
1672.35,263.2852,9.5937,0.0662,78.2803,107.9372,382.526,5.2698,5.4801,5.8999,5.1756,1.167,5.5898,71.875,0.1655,176.378,5.2231,2.5215,5.424,0.5002,531.809,375.394,543.4966,381.4457,水层
1672.38125,253.9956,9.5234,0.059,79.0718,107.625,335.3412,5.2935,5.4172,6.0019,5.2089,1.167,5.75,71.875,0.1358,173.278,4.8838,2.5323,5.4682,0.75,534.4767,373.2922,547.0363,379.7885,水层
1672.4125,249.0332,9.4141,0.0519,79.9325,109.75,300.1108,5.3812,5.3529,5.6677,4.9928,1.168,5.8945,71.875,0.1219,157.803,4.7182,2.543,5.2308,0.5,538.0278,370.7747,550.5701,378.5587,水层
1672.44375,242.9243,9.4141,0.0457,79.5478,114.875,277.979,5.5896,5.46,5.3071,4.7632,1.168,6.0481,71.9375,0.1145,159.032,4.865,2.5483,4.7911,-0.25,540.2509,369.539,554.1213,377.7677,水层
1672.475,235.1628,9.2575,0.0402,78.0734,115.875,229.9042,5.9336,5.9017,5.839,5.2023,1.167,4.9201,71.9375,0.1065,161.186,5.4093,2.5536,4.8417,0.0,542.9129,368.3034,555.9113,376.099,水层
1672.50625,228.0365,8.8516,0.0336,76.2042,115.0,218.8358,6.3345,6.6954,6.7238,6.0694,1.168,4.1758,71.75,0.0992,164.183,6.4551,2.5445,5.706,0.0,544.7202,367.9514,558.1459,374.875,水层
1672.5375,223.3271,8.7656,0.0367,73.3847,101.0,212.2181,6.7103,7.5824,8.4363,7.4316,1.167,3.6289,71.8125,0.0895,162.213,7.1653,2.5354,7.823,-0.5,545.6555,369.3201,559.0984,374.084,水层
1672.56875,215.0563,8.7266,0.045,70.3521,90.25,205.9827,6.9931,8.3187,11.8436,10.4684,1.167,3.7031,71.8125,0.0944,149.736,7.6401,2.5197,10.8601,-1.25,544.4254,370.683,557.8626,375.0196,水层
1672.6,210.8555,8.7578,0.0541,69.0356,78.4375,204.961,7.1242,8.6919,14.8912,12.9345,1.168,3.7988,71.8125,0.1025,140.959,8.8132,2.504,14.0446,-1.25,542.3522,373.3625,556.1994,376.3941,水层
1672.63125,215.3019,8.7812,0.0638,69.8942,78.4375,215.3841,7.1814,8.3653,12.8448,11.2216,1.168,3.9241,71.9375,0.1182,138.354,9.8166,2.4513,14.6937,-1.0,540.2444,376.0247,554.542,377.757,水层
1672.6625,218.6031,9.0944,0.0684,72.2265,78.5625,223.519,7.1708,7.6485,9.9602,8.9641,1.167,4.0628,71.875,0.1389,145.162,10.9314,2.3986,11.7479,-0.75,537.2878,378.6984,552.873,380.8812,水层
1672.69375,221.6507,9.8831,0.0734,75.0785,89.634,231.3988,7.0657,7.0534,7.4495,6.8342,1.165,4.1878,71.875,0.1543,147.885,11.9078,2.3587,7.6505,-0.2496,535.6189,381.7994,550.7825,383.5549,水层
1672.725,223.6817,10.2031,0.0792,77.2899,100.875,233.937,6.8173,6.8003,6.2946,5.8283,1.167,4.293,71.875,0.1685,155.116,12.1203,2.3187,5.8328,0.25,533.5226,385.3393,549.1194,386.6385,水层
1672.75625,226.7293,9.9295,0.0869,78.5107,110.0593,234.8235,6.4191,6.6058,5.8971,5.3553,1.167,4.3008,71.875,0.1829,162.474,12.0626,2.3028,5.5183,0.4998,534.458,388.0014,548.7497,389.7395,水层
1672.7875,229.9033,9.6797,0.0927,78.6705,106.125,235.9636,6.0598,6.182,5.8664,5.2455,1.167,4.3203,71.875,0.2097,175.557,11.9317,2.2779,5.6367,0.25,538.8638,392.8463,550.5627,394.5844,水层
1672.81875,232.1879,10.2738,0.1028,78.2745,103.9375,236.9766,5.8251,5.9145,5.9934,5.3721,1.167,4.3516,71.875,0.2276,179.819,11.658,2.2798,5.6,0.25,546.3011,396.3745,554.9626,397.6796,水层
1672.85,233.7103,10.7656,0.1161,78.5381,104.875,237.9888,5.7658,5.9314,6.1022,5.516,1.167,4.4416,71.875,0.2436,188.279,11.122,2.3026,5.4387,0.0,553.2995,399.4755,561.5338,401.2136,水层
1672.88125,236.2484,10.0933,0.1154,78.2473,107.5,238.8746,5.8494,6.0915,6.0569,5.4989,1.167,4.5275,71.875,0.244,191.557,10.5629,2.3335,5.7227,-0.25,553.2995,402.5938,561.5338,404.3261,水层
1672.9125,238.0244,9.4141,0.1284,77.8212,106.8125,240.2697,5.9756,6.264,6.4699,5.8552,1.167,4.5977,71.875,0.2389,193.698,10.6998,2.3645,6.3817,-0.5,563.137,404.7588,563.137,404.7588,水层
1672.94375,240.4354,9.3981,0.134,77.0538,101.75,245.224,6.1287,6.4626,7.5028,6.7391,1.167,4.582,71.875,0.2204,199.391,10.8662,2.3978,7.0695,-0.75,571.2292,409.3945,571.2292,409.3945,水层
1672.975,242.2114,9.0625,0.1384,77.1096,97.8125,250.1798,6.3762,6.6272,7.4418,6.725,1.167,4.5898,71.875,0.2107,199.761,11.427,2.4312,7.2217,-0.75,574.1992,411.0662,574.1992,411.0662,水层
1673.00625,243.3522,9.0393,0.1425,77.0094,92.8125,252.5916,6.7066,6.8229,7.4401,6.7332,1.167,4.6289,71.875,0.202,199.478,11.8292,2.4491,7.2042,-0.5,576.7313,413.5924,576.7313,413.5924,水层
1673.0375,244.8745,9.2734,0.1305,76.6874,98.0,252.968,7.0248,7.1602,7.6502,6.9162,1.1689,5.1775,71.875,0.1923,196.232,13.4419,2.4143,6.9155,-0.75,577.5277,415.2481,577.5277,415.2481,水层
1673.06875,246.3954,9.2574,0.1155,76.0096,102.25,252.9643,7.3081,7.5435,7.639,6.9379,1.168,5.8691,71.875,0.1802,190.276,13.5115,2.3748,7.3358,-1.0,576.1664,415.6273,576.1664,415.6273,水层
1673.1,247.4084,8.7188,0.1019,75.064,104.9943,253.3407,7.6,7.97,8.1568,7.4131,1.1689,6.6661,71.8751,0.1813,184.562,16.0059,2.3354,8.0399,-0.4998,571.7662,414.2654,571.7662,414.2654,水层
1673.13125,248.5485,8.6719,0.0917,74.1757,97.875,253.4635,7.6605,8.3055,9.4668,8.3901,1.1689,5.8867,71.9375,0.2038,178.682,15.917,2.2872,8.8271,-0.25,567.8145,412.4602,567.8145,412.4602,水层
1673.1625,249.0528,8.7032,0.0845,73.8502,92.5597,253.8399,7.5823,8.4599,10.5768,9.2857,1.168,5.3164,71.875,0.2277,172.162,14.8343,2.2389,9.8024,-0.5004,561.2512,408.9299,561.2512,408.9299,水层
1673.19375,249.1756,8.8359,0.0743,74.4226,89.125,254.472,7.42,8.1819,9.9843,8.7579,1.167,4.9219,71.875,0.2468,164.052,13.9615,2.2281,10.4285,-1.0,555.569,406.2755,555.569,406.2755,水层
1673.225,247.7717,9.1486,0.0666,75.4796,91.25,256.3752,7.2132,7.5267,8.992,7.8738,1.165,5.7383,71.875,0.2619,157.933,12.3131,2.2173,9.316,-0.5,549.4383,402.7451,549.4383,402.7451,水层
1673.25625,246.8779,9.3906,0.0598,76.4201,99.0,258.9141,6.9985,7.0536,8.1206,7.2053,1.166,6.7336,71.875,0.271,168.325,10.0396,2.2709,7.3091,0.25,543.3181,399.6474,543.3181,399.6474,水层
1673.2875,245.3476,9.5548,0.0548,77.5018,111.125,260.9443,6.7432,6.8001,6.9579,6.18,1.167,8.0255,71.9375,0.2779,178.192,8.1178,2.3244,6.1728,1.0,536.7599,396.117,536.7599,396.117,水层
